t,v,vw,o,c,h,l,n,z,s,e
2023-09-14 12:00:00,140.0,141.9616,141.99,141.99,141.99,141.99,5,28.0,1694692800000,1694692860000
2023-09-14 12:15:00,268.0,141.5573,141.58,141.58,141.58,141.58,13,20.615384615384617,1694693700000,1694693760000
2023-09-14 12:36:00,881.0,141.1254,141.12,141.12,141.12,141.12,8,110.125,1694694960000,1694695020000
2023-09-14 13:28:00,2818.0,142.0629,142.05,142.09,142.12,142.01,23,122.52173913043478,1694698080000,1694698140000
2023-09-14 13:29:00,847.0,141.9101,141.91,141.91,141.91,141.91,4,211.75,1694698140000,1694698200000
2023-09-14 13:30:00,48983.0,141.6621,141.76,141.455,141.95,141.17,467,104.88865096359743,1694698200000,1694698260000
2023-09-14 13:31:00,18179.0,141.6245,141.5,141.46,141.8,141.46,259,70.1891891891892,1694698260000,1694698320000
2023-09-14 13:32:00,4368.0,141.3828,141.48,141.355,141.49,141.27,80,54.6,1694698320000,1694698380000
2023-09-14 13:33:00,24821.0,141.4605,141.37,141.45,141.5,141.33,223,111.30493273542601,1694698380000,1694698440000
2023-09-14 13:34:00,9208.0,141.3841,141.42,141.18,141.46,141.18,146,63.06849315068493,1694698440000,1694698500000
2023-09-14 13:35:00,14865.0,141.3009,141.26,141.515,141.515,141.18,267,55.674157303370784,1694698500000,1694698560000
2023-09-14 13:36:00,21923.0,141.3222,141.47,141.24,141.47,141.24,224,97.87053571428571,1694698560000,1694698620000
2023-09-14 13:37:00,11833.0,141.2661,141.2,141.36,141.36,141.17,144,82.17361111111111,1694698620000,1694698680000
2023-09-14 13:38:00,1582.0,141.4239,141.45,141.44,141.45,141.415,35,45.2,1694698680000,1694698740000
2023-09-14 13:39:00,5752.0,141.4718,141.46,141.495,141.51,141.435,67,85.85074626865672,1694698740000,1694698800000
2023-09-14 13:40:00,10234.0,141.5243,141.52,141.5714,141.58,141.48,178,57.49438202247191,1694698800000,1694698860000
2023-09-14 13:41:00,13958.0,141.4067,141.5,141.3,141.5175,141.3,182,76.6923076923077,1694698860000,1694698920000
2023-09-14 13:42:00,7160.0,141.2635,141.265,141.26,141.3,141.21,117,61.1965811965812,1694698920000,1694698980000
2023-09-14 13:43:00,9928.0,141.2678,141.3099,141.21,141.32,141.21,177,56.090395480225986,1694698980000,1694699040000
2023-09-14 13:44:00,6902.0,141.3279,141.24,141.41,141.415,141.22,144,47.93055555555556,1694699040000,1694699100000
2023-09-14 13:45:00,10547.0,141.391,141.44,141.35,141.4786,141.33,146,72.23972602739725,1694699100000,1694699160000
2023-09-14 13:46:00,4157.0,141.4067,141.35,141.4542,141.4542,141.35,82,50.69512195121951,1694699160000,1694699220000
2023-09-14 13:47:00,10563.0,141.4656,141.435,141.51,141.52,141.4,168,62.875,1694699220000,1694699280000
2023-09-14 13:48:00,8375.0,141.4543,141.47,141.4,141.52,141.4,124,67.54032258064517,1694699280000,1694699340000
2023-09-14 13:49:00,5880.0,141.4978,141.42,141.58,141.58,141.42,128,45.9375,1694699340000,1694699400000
2023-09-14 13:50:00,17633.0,141.6573,141.6,141.675,141.71,141.6,278,63.42805755395683,1694699400000,1694699460000
2023-09-14 13:51:00,6989.0,141.6708,141.705,141.65,141.74,141.63,126,55.46825396825397,1694699460000,1694699520000
2023-09-14 13:52:00,10821.0,141.6765,141.67,141.79,141.79,141.63,236,45.851694915254235,1694699520000,1694699580000
2023-09-14 13:53:00,5196.0,141.8067,141.8,141.82,141.83,141.77,102,50.94117647058823,1694699580000,1694699640000
2023-09-14 13:54:00,8682.0,141.8217,141.82,141.86,141.86,141.8,143,60.71328671328671,1694699640000,1694699700000
2023-09-14 13:55:00,5774.0,141.8179,141.84,141.79,141.8567,141.78,86,67.13953488372093,1694699700000,1694699760000
2023-09-14 13:56:00,23045.0,141.7799,141.79,141.86,141.87,141.755,175,131.68571428571428,1694699760000,1694699820000
2023-09-14 13:57:00,17337.0,141.8556,141.86,141.8925,141.895,141.835,137,126.54744525547446,1694699820000,1694699880000
2023-09-14 13:58:00,6929.0,141.8238,141.895,141.845,141.895,141.7584,131,52.89312977099237,1694699880000,1694699940000
2023-09-14 13:59:00,11963.0,141.9322,141.87,141.97,141.99,141.87,196,61.035714285714285,1694699940000,1694700000000
2023-09-14 14:00:00,27377.0,142.0354,141.97,142.03,142.085,141.94,276,99.19202898550725,1694700000000,1694700060000
2023-09-14 14:01:00,17204.0,142.1607,142.06,142.34,142.37,142.06,285,60.36491228070175,1694700060000,1694700120000
2023-09-14 14:02:00,19095.0,142.3205,142.345,142.33,142.37,142.29,228,83.75,1694700120000,1694700180000
2023-09-14 14:03:00,9846.0,142.2867,142.32,142.35,142.36,142.19,203,48.50246305418719,1694700180000,1694700240000
2023-09-14 14:04:00,7472.0,142.3617,142.335,142.4,142.425,142.32,131,57.038167938931295,1694700240000,1694700300000
2023-09-14 14:05:00,10497.0,142.3819,142.38,142.38,142.415,142.35,149,70.4496644295302,1694700300000,1694700360000
2023-09-14 14:06:00,4675.0,142.3521,142.385,142.325,142.4,142.31,114,41.00877192982456,1694700360000,1694700420000
2023-09-14 14:07:00,9618.0,142.393,142.34,142.45,142.45,142.32,192,50.09375,1694700420000,1694700480000
2023-09-14 14:08:00,10236.0,142.4503,142.46,142.455,142.49,142.42,203,50.423645320197046,1694700480000,1694700540000
2023-09-14 14:09:00,12930.0,142.3921,142.45,142.335,142.4525,142.335,247,52.34817813765182,1694700540000,1694700600000
2023-09-14 14:10:00,10305.0,142.2758,142.335,142.19,142.36,142.17,171,60.26315789473684,1694700600000,1694700660000
2023-09-14 14:11:00,8169.0,142.0833,142.21,142.065,142.21,142.04,185,44.15675675675676,1694700660000,1694700720000
2023-09-14 14:12:00,14588.0,142.0665,142.03,142.02,142.11,142.02,270,54.02962962962963,1694700720000,1694700780000
2023-09-14 14:13:00,9867.0,141.997,142.01,142.0,142.035,141.97,193,51.12435233160622,1694700780000,1694700840000
2023-09-14 14:14:00,9407.0,142.0332,142.02,142.06,142.06,141.985,192,48.994791666666664,1694700840000,1694700900000
2023-09-14 14:15:00,32546.0,142.0748,142.1,142.09,142.1115,142.04,376,86.55851063829788,1694700900000,1694700960000
2023-09-14 14:16:00,11224.0,142.0679,142.1,141.94,142.14,141.93,224,50.107142857142854,1694700960000,1694701020000
2023-09-14 14:17:00,11081.0,141.966,141.905,142.1,142.1,141.905,200,55.405,1694701020000,1694701080000
2023-09-14 14:18:00,7984.0,142.1702,142.1,142.13,142.2,142.1,156,51.17948717948718,1694701080000,1694701140000
2023-09-14 14:19:00,13749.0,142.1461,142.1301,142.16,142.18,142.11,246,55.890243902439025,1694701140000,1694701200000
2023-09-14 14:20:00,13489.0,142.1685,142.14,142.22,142.265,142.12,248,54.391129032258064,1694701200000,1694701260000
2023-09-14 14:21:00,5797.0,142.2372,142.25,142.2364,142.26,142.22,143,40.53846153846154,1694701260000,1694701320000
2023-09-14 14:22:00,13860.0,142.2495,142.24,142.24,142.28,142.23,269,51.52416356877323,1694701320000,1694701380000
2023-09-14 14:23:00,10417.0,142.1933,142.23,142.105,142.235,142.105,225,46.297777777777775,1694701380000,1694701440000
2023-09-14 14:24:00,15936.0,142.1063,142.09,142.11,142.14,142.08,262,60.82442748091603,1694701440000,1694701500000
2023-09-14 14:25:00,12491.0,141.9961,142.1,141.96,142.1,141.89,215,58.097674418604655,1694701500000,1694701560000
2023-09-14 14:26:00,4791.0,141.9396,141.98,141.85,142.0,141.85,109,43.95412844036697,1694701560000,1694701620000
2023-09-14 14:27:00,10527.0,141.8845,141.86,141.92,141.92,141.86,223,47.20627802690583,1694701620000,1694701680000
2023-09-14 14:28:00,9519.0,141.928,141.93,141.93,141.94,141.92,167,57.0,1694701680000,1694701740000
2023-09-14 14:29:00,10579.0,141.9092,141.93,141.92,141.94,141.86,186,56.876344086021504,1694701740000,1694701800000
2023-09-14 14:30:00,7888.0,141.8796,141.915,141.8475,141.915,141.8475,172,45.86046511627907,1694701800000,1694701860000
2023-09-14 14:31:00,11609.0,141.8758,141.845,141.86,141.94,141.8262,241,48.170124481327804,1694701860000,1694701920000
2023-09-14 14:32:00,4965.0,141.9262,141.85,141.98,141.98,141.85,97,51.18556701030928,1694701920000,1694701980000
2023-09-14 14:33:00,5912.0,142.0359,141.98,142.09,142.11,141.97,126,46.92063492063492,1694701980000,1694702040000
2023-09-14 14:34:00,11265.0,142.0828,142.08,142.07,142.13,142.06,200,56.325,1694702040000,1694702100000
2023-09-14 14:35:00,23974.0,142.0891,142.09,142.14,142.16,142.07,207,115.81642512077295,1694702100000,1694702160000
2023-09-14 14:36:00,6864.0,142.1952,142.14,142.32,142.32,142.14,154,44.57142857142857,1694702160000,1694702220000
2023-09-14 14:37:00,10549.0,142.3631,142.32,142.43,142.44,142.3,209,50.473684210526315,1694702220000,1694702280000
