t,v,vw,o,c,h,l,n,z,s,e
2024-01-12 14:30:00,4497,1.3095,1.31,1.3,1.31,1.3,5,899.4,1705069800000,1705069860000
2024-01-12 14:31:00,419,1.3082,1.3,1.315,1.315,1.3,6,69.83333333333333,1705069860000,1705069920000
2024-01-12 14:32:00,460,1.3,1.3,1.3,1.3,1.3,5,92.0,1705069920000,1705069980000
2024-01-12 14:33:00,546,1.2908,1.29,1.29,1.29,1.29,4,136.5,1705069980000,1705070040000
2024-01-12 14:34:00,1053,1.28,1.28,1.28,1.28,1.28,7,150.42857142857142,1705070040000,1705070100000
2024-01-12 14:35:00,4802,1.2708,1.275,1.27,1.275,1.27,15,320.1333333333333,1705070100000,1705070160000
2024-01-12 14:39:00,784,1.2603,1.265,1.26,1.265,1.26,11,71.27272727272727,1705070340000,1705070400000
2024-01-12 14:40:00,200,1.255,1.26,1.26,1.26,1.26,5,40.0,1705070400000,1705070460000
2024-01-12 14:41:00,2361,1.2504,1.255,1.255,1.255,1.25,5,472.2,1705070460000,1705070520000
2024-01-12 14:42:00,200,1.255,1.255,1.255,1.255,1.255,2,100.0,1705070520000,1705070580000
2024-01-12 14:43:00,406,1.2563,1.255,1.255,1.26,1.255,5,81.2,1705070580000,1705070640000
2024-01-12 14:49:00,340,1.26,1.26,1.26,1.26,1.26,5,68.0,1705070940000,1705071000000
2024-01-12 14:52:00,104,1.2598,1.26,1.26,1.26,1.26,2,52.0,1705071120000,1705071180000
2024-01-12 14:56:00,621,1.25,1.25,1.25,1.25,1.25,8,77.625,1705071360000,1705071420000
2024-01-12 14:57:00,435,1.252,1.25,1.25,1.25,1.25,4,108.75,1705071420000,1705071480000
2024-01-12 14:58:00,100,1.2575,1.2575,1.2575,1.2575,1.2575,1,100.0,1705071480000,1705071540000
2024-01-12 14:59:00,9589,1.247,1.25,1.245,1.25,1.24,49,195.69387755102042,1705071540000,1705071600000
2024-01-12 15:00:00,178,1.2472,1.245,1.245,1.245,1.245,4,44.5,1705071600000,1705071660000
2024-01-12 15:03:00,692,1.2457,1.245,1.245,1.245,1.245,6,115.33333333333333,1705071780000,1705071840000
2024-01-12 15:08:00,300,1.25,1.25,1.25,1.25,1.25,3,100.0,1705072080000,1705072140000
2024-01-12 15:10:00,100,1.25,1.25,1.25,1.25,1.25,1,100.0,1705072200000,1705072260000
2024-01-12 15:17:00,105,1.2448,1.245,1.245,1.245,1.245,2,52.5,1705072620000,1705072680000
2024-01-12 15:18:00,1604,1.2403,1.24,1.24,1.245,1.24,19,84.42105263157895,1705072680000,1705072740000
2024-01-12 15:19:00,538,1.2417,1.2475,1.2407,1.2475,1.24,4,134.5,1705072740000,1705072800000
2024-01-12 15:21:00,155,1.24,1.24,1.24,1.24,1.24,1,155.0,1705072860000,1705072920000
2024-01-12 15:22:00,37644,1.2481,1.245,1.245,1.255,1.24,145,259.6137931034483,1705072920000,1705072980000
2024-01-12 15:23:00,11272,1.2401,1.245,1.24,1.245,1.24,51,221.01960784313727,1705072980000,1705073040000
2024-01-12 15:26:00,9072,1.2391,1.24,1.23,1.24,1.23,46,197.2173913043478,1705073160000,1705073220000
2024-01-12 15:27:00,400,1.235,1.235,1.235,1.235,1.235,5,80.0,1705073220000,1705073280000
2024-01-12 15:32:00,249,1.235,1.235,1.235,1.235,1.235,4,62.25,1705073520000,1705073580000
2024-01-12 15:34:00,674,1.2333,1.235,1.23,1.235,1.23,3,224.66666666666666,1705073640000,1705073700000
2024-01-12 15:35:00,204,1.2349,1.235,1.235,1.235,1.235,2,102.0,1705073700000,1705073760000
2024-01-12 15:36:00,3136,1.2371,1.235,1.235,1.24,1.235,19,165.05263157894737,1705073760000,1705073820000
2024-01-12 15:37:00,303,1.2349,1.235,1.235,1.235,1.235,4,75.75,1705073820000,1705073880000
2024-01-12 15:38:00,13330,1.2403,1.24,1.245,1.25,1.24,54,246.85185185185185,1705073880000,1705073940000
2024-01-12 15:39:00,136,1.245,1.245,1.245,1.245,1.245,3,45.333333333333336,1705073940000,1705074000000
2024-01-12 15:41:00,200,1.24,1.24,1.24,1.24,1.24,2,100.0,1705074060000,1705074120000
