t,v,vw,o,c,h,l,n,z,s,e
2023-06-02 12:42:00,325.0,1.7923,1.7923,1.7923,1.7923,1.7923,1,250.0,1685709720000,1685709780000
2023-06-02 13:11:00,325.0,1.8,1.8,1.8,1.8,1.8,1,250.0,1685711460000,1685711520000
2023-06-02 13:19:00,585.0,1.8077,1.8077,1.8077,1.8077,1.8077,3,150.0,1685711940000,1685712000000
2023-06-02 13:23:00,325.0,1.8154,1.8154,1.8154,1.8154,1.8154,1,250.0,1685712180000,1685712240000
2023-06-02 13:27:00,130.0,1.8154,1.8154,1.8154,1.8154,1.8154,1,100.0,1685712420000,1685712480000
2023-06-02 13:30:00,44283.2,1.8154,1.8154,1.8154,1.816,1.8154,20,1703.2,1685712600000,1685712660000
2023-06-02 13:31:00,25226.5,1.816,1.8162,1.8192,1.8192,1.8154,18,1078.0555555555557,1685712660000,1685712720000
2023-06-02 13:32:00,4290.0,1.8172,1.8192,1.8169,1.8192,1.8154,6,550.0,1685712720000,1685712780000
2023-06-02 13:33:00,4680.0,1.8178,1.8154,1.8154,1.8192,1.8154,6,600.0,1685712780000,1685712840000
2023-06-02 13:34:00,59858.5,1.8151,1.8154,1.8154,1.8154,1.8115,73,630.7534246575342,1685712840000,1685712900000
2023-06-02 13:35:00,4811.3,1.8154,1.8154,1.8154,1.8154,1.8154,12,308.4166666666667,1685712900000,1685712960000
2023-06-02 13:36:00,1430.0,1.8154,1.8154,1.8154,1.8154,1.8154,2,550.0,1685712960000,1685713020000
2023-06-02 13:37:00,15210.0,1.8135,1.8115,1.8148,1.8154,1.8115,21,557.1428571428571,1685713020000,1685713080000
2023-06-02 13:38:00,2860.0,1.8154,1.8154,1.8154,1.8154,1.8154,6,366.6666666666667,1685713080000,1685713140000
2023-06-02 13:39:00,1816.1,1.8154,1.8154,1.8154,1.8154,1.8154,9,155.22222222222223,1685713140000,1685713200000
2023-06-02 13:40:00,1625.0,1.8095,1.8115,1.8115,1.8115,1.8088,4,312.5,1685713200000,1685713260000
2023-06-02 13:41:00,260.0,1.8115,1.8115,1.8115,1.8115,1.8115,2,100.0,1685713260000,1685713320000
2023-06-02 13:43:00,633.1,1.8115,1.8115,1.8115,1.8115,1.8115,7,69.57142857142857,1685713380000,1685713440000
2023-06-02 13:44:00,51975.3,1.8154,1.8154,1.8154,1.8192,1.8115,45,888.4666666666667,1685713440000,1685713500000
2023-06-02 13:45:00,4335.5,1.815,1.8154,1.8154,1.8154,1.8154,9,370.55555555555554,1685713500000,1685713560000
2023-06-02 13:46:00,2529.8,1.8156,1.8154,1.8154,1.8192,1.8154,13,149.69230769230768,1685713560000,1685713620000
2023-06-02 13:47:00,17418.7,1.8224,1.8154,1.8231,1.8231,1.8154,33,406.030303030303,1685713620000,1685713680000
2023-06-02 13:49:00,921.7,1.8198,1.8231,1.8192,1.8231,1.8192,8,88.625,1685713740000,1685713800000
2023-06-02 13:50:00,1554.8,1.8194,1.8192,1.8192,1.8192,1.8192,4,299.0,1685713800000,1685713860000
