t,v,vw,o,c,h,l,n,z,s,e
2024-03-18 12:08:00,130.0,1.7385,1.7385,1.7385,1.7385,1.7385,1,100.0,1710763680000,1710763740000
2024-03-18 12:30:00,421.2,1.7462,1.7462,1.7462,1.7462,1.7462,4,81.0,1710765000000,1710765060000
2024-03-18 12:40:00,287.3,1.7538,1.7538,1.7538,1.7538,1.7538,1,221.0,1710765600000,1710765660000
2024-03-18 12:42:00,910.0,1.7538,1.7538,1.7538,1.7538,1.7538,4,175.0,1710765720000,1710765780000
2024-03-18 12:45:00,130.0,1.7538,1.7538,1.7538,1.7538,1.7538,1,100.0,1710765900000,1710765960000
2024-03-18 12:56:00,5200.0,1.7538,1.7538,1.7538,1.7538,1.7538,2,2000.0,1710766560000,1710766620000
2024-03-18 12:58:00,513.5,1.7538,1.7538,1.7538,1.7538,1.7538,1,395.0,1710766680000,1710766740000
2024-03-18 13:03:00,514.8,1.7538,1.7538,1.7538,1.7538,1.7538,15,26.4,1710766980000,1710767040000
2024-03-18 13:05:00,2837.9,1.7524,1.7538,1.7385,1.7538,1.7385,3,727.6666666666666,1710767100000,1710767160000
2024-03-18 13:11:00,1695.2,1.7385,1.7385,1.7385,1.7385,1.7385,14,93.14285714285714,1710767460000,1710767520000
2024-03-18 13:30:00,36736.7,1.7389,1.7385,1.7385,1.7444,1.7385,68,415.5735294117647,1710768600000,1710768660000
2024-03-18 13:31:00,11766.3,1.7387,1.7385,1.7392,1.7392,1.7385,15,603.4,1710768660000,1710768720000
2024-03-18 13:33:00,2718.3,1.7451,1.7423,1.7462,1.7462,1.7423,8,261.375,1710768780000,1710768840000
2024-03-18 13:34:00,48051.9,1.7391,1.7385,1.7462,1.7462,1.7385,16,2310.1875,1710768840000,1710768900000
2024-03-18 13:35:00,26254.8,1.7385,1.7385,1.7385,1.7385,1.7385,22,918.0,1710768900000,1710768960000
2024-03-18 13:36:00,317.2,1.7401,1.7385,1.7385,1.7385,1.7385,11,22.181818181818183,1710768960000,1710769020000
2024-03-18 13:37:00,129286.3,1.7385,1.7385,1.7385,1.7385,1.7385,110,904.1,1710769020000,1710769080000
2024-03-18 13:38:00,11125.4,1.7385,1.7385,1.7385,1.7385,1.7385,17,503.4117647058824,1710769080000,1710769140000
2024-03-18 13:41:00,1276.6,1.7362,1.7378,1.7346,1.7378,1.7346,4,245.5,1710769260000,1710769320000
2024-03-18 13:42:00,15613.0,1.7381,1.7385,1.7385,1.7385,1.7375,13,923.8461538461538,1710769320000,1710769380000
2024-03-18 13:43:00,354.9,1.7346,1.7346,1.7346,1.7346,1.7346,3,91.0,1710769380000,1710769440000
2024-03-18 13:45:00,12090.0,1.7308,1.7308,1.7308,1.7308,1.7308,12,775.0,1710769500000,1710769560000
2024-03-18 13:46:00,27553.5,1.7308,1.7308,1.7308,1.7346,1.7308,14,1513.9285714285713,1710769560000,1710769620000
2024-03-18 13:48:00,1215.5,1.7308,1.7308,1.7308,1.7308,1.7308,4,233.75,1710769680000,1710769740000
2024-03-18 13:49:00,367.9,1.7308,1.7308,1.7308,1.7308,1.7308,4,70.75,1710769740000,1710769800000
2024-03-18 13:50:00,306.8,1.734,1.7346,1.7346,1.7346,1.7346,3,78.66666666666667,1710769800000,1710769860000
2024-03-18 13:51:00,6908.2,1.7308,1.7308,1.7308,1.7308,1.7308,22,241.54545454545453,1710769860000,1710769920000
2024-03-18 13:58:00,351.0,1.7344,1.7346,1.7346,1.7346,1.7346,2,135.0,1710770280000,1710770340000
2024-03-18 13:59:00,14300.0,1.7308,1.7308,1.7308,1.7308,1.7308,1,11000.0,1710770340000,1710770400000
2024-03-18 14:01:00,143.0,1.7346,1.7346,1.7346,1.7346,1.7346,2,55.0,1710770460000,1710770520000
2024-03-18 14:03:00,10039.9,1.7314,1.7308,1.7346,1.7346,1.7308,15,514.8666666666667,1710770580000,1710770640000
2024-03-18 14:08:00,1040.0,1.7346,1.7346,1.7346,1.7346,1.7346,4,200.0,1710770880000,1710770940000
2024-03-18 14:09:00,10358.4,1.7373,1.7346,1.7385,1.7385,1.7346,10,796.8,1710770940000,1710771000000
2024-03-18 14:11:00,43940.0,1.739,1.7385,1.7423,1.7462,1.7385,32,1056.25,1710771060000,1710771120000
2024-03-18 14:12:00,130.0,1.7452,1.7452,1.7452,1.7452,1.7452,1,100.0,1710771120000,1710771180000
2024-03-18 14:15:00,2104.7,1.7385,1.7385,1.7385,1.7385,1.7385,5,323.8,1710771300000,1710771360000
2024-03-18 14:16:00,260.0,1.7423,1.7423,1.7423,1.7423,1.7423,1,200.0,1710771360000,1710771420000
2024-03-18 14:18:00,986.7,1.7423,1.7423,1.7423,1.7423,1.7423,8,94.875,1710771480000,1710771540000
2024-03-18 14:19:00,3261.7,1.7462,1.7462,1.7462,1.7462,1.7462,10,250.9,1710771540000,1710771600000
2024-03-18 14:20:00,5756.4,1.746,1.746,1.7462,1.7462,1.746,5,885.6,1710771600000,1710771660000
2024-03-18 14:21:00,1118.0,1.7449,1.745,1.745,1.745,1.745,5,172.0,1710771660000,1710771720000
2024-03-18 14:22:00,5596.5,1.7462,1.7462,1.7462,1.7462,1.7461,8,538.125,1710771720000,1710771780000
2024-03-18 14:23:00,283.4,1.7462,1.7462,1.7462,1.7462,1.7462,4,54.5,1710771780000,1710771840000
2024-03-18 14:24:00,10124.4,1.7459,1.7423,1.7462,1.7462,1.7423,40,194.7,1710771840000,1710771900000
2024-03-18 14:25:00,108599.4,1.7487,1.7462,1.75,1.7538,1.7462,32,2610.5625,1710771900000,1710771960000
2024-03-18 14:26:00,260.0,1.7538,1.7538,1.7538,1.7538,1.7538,1,200.0,1710771960000,1710772020000
2024-03-18 14:27:00,5200.0,1.7475,1.7475,1.7475,1.7475,1.7475,4,1000.0,1710772020000,1710772080000
2024-03-18 14:30:00,280.8,1.7481,1.7462,1.75,1.75,1.7462,5,43.2,1710772200000,1710772260000
2024-03-18 14:31:00,561.6,1.7499,1.75,1.75,1.75,1.75,9,48.0,1710772260000,1710772320000
2024-03-18 14:33:00,1040.0,1.75,1.75,1.75,1.75,1.75,1,800.0,1710772380000,1710772440000
2024-03-18 14:34:00,1063.4,1.75,1.75,1.75,1.75,1.75,5,163.6,1710772440000,1710772500000
2024-03-18 14:35:00,414.7,1.75,1.75,1.75,1.75,1.75,3,106.33333333333333,1710772500000,1710772560000
2024-03-18 14:36:00,520.0,1.7519,1.7538,1.75,1.7538,1.75,3,133.33333333333334,1710772560000,1710772620000
2024-03-18 14:37:00,1406.6,1.7515,1.7538,1.75,1.7538,1.75,5,216.4,1710772620000,1710772680000
2024-03-18 14:38:00,1042.6,1.7524,1.7524,1.7524,1.7524,1.7524,2,401.0,1710772680000,1710772740000
2024-03-18 14:39:00,178.1,1.7484,1.7478,1.7478,1.7478,1.7478,2,68.5,1710772740000,1710772800000
2024-03-18 14:40:00,457.6,1.75,1.75,1.75,1.75,1.75,1,352.0,1710772800000,1710772860000
2024-03-18 14:41:00,6591.0,1.7467,1.75,1.7462,1.75,1.7462,13,390.0,1710772860000,1710772920000
2024-03-18 14:46:00,414.7,1.7505,1.75,1.7523,1.7523,1.75,3,106.33333333333333,1710773160000,1710773220000
2024-03-18 14:47:00,154099.4,1.7454,1.7462,1.7423,1.7465,1.7385,81,1463.432098765432,1710773220000,1710773280000
2024-03-18 14:48:00,48032.4,1.7386,1.7423,1.7385,1.7423,1.7385,4,9237.0,1710773280000,1710773340000
2024-03-18 14:49:00,155095.2,1.7389,1.7423,1.7346,1.7423,1.7321,103,1158.2912621359224,1710773340000,1710773400000
2024-03-18 14:50:00,17712.5,1.7346,1.7346,1.7346,1.7346,1.7346,26,524.0384615384615,1710773400000,1710773460000
2024-03-18 14:52:00,725.4,1.7383,1.7385,1.7385,1.7385,1.7385,3,186.0,1710773520000,1710773580000
2024-03-18 14:53:00,431.6,1.7348,1.7346,1.7346,1.7346,1.7346,6,55.333333333333336,1710773580000,1710773640000
2024-03-18 14:55:00,4053.4,1.7366,1.7346,1.7385,1.7385,1.7346,4,779.5,1710773700000,1710773760000
2024-03-18 14:58:00,1422.2,1.7349,1.7346,1.7346,1.7346,1.7346,8,136.75,1710773880000,1710773940000
2024-03-18 14:59:00,1229.8,1.7376,1.7346,1.7385,1.7385,1.7346,11,86.0,1710773940000,1710774000000
2024-03-18 15:00:00,7064.2,1.7349,1.7346,1.7385,1.7385,1.7346,20,271.7,1710774000000,1710774060000
2024-03-18 15:04:00,404.3,1.7347,1.7346,1.7346,1.7346,1.7346,5,62.2,1710774240000,1710774300000
2024-03-18 15:05:00,6656.0,1.7323,1.7322,1.7385,1.7385,1.7322,2,2560.0,1710774300000,1710774360000
2024-03-18 15:07:00,107153.8,1.7386,1.7385,1.7397,1.7423,1.7385,40,2060.65,1710774420000,1710774480000
2024-03-18 15:09:00,48556.3,1.7383,1.7385,1.7346,1.7385,1.7346,31,1204.8709677419354,1710774540000,1710774600000
2024-03-18 15:10:00,2567.5,1.7385,1.7385,1.7385,1.7385,1.7385,4,493.75,1710774600000,1710774660000
2024-03-18 15:11:00,14172.6,1.7353,1.7385,1.7385,1.7385,1.7346,28,389.35714285714283,1710774660000,1710774720000
2024-03-18 15:14:00,332.8,1.7348,1.7346,1.7346,1.7346,1.7346,4,64.0,1710774840000,1710774900000
2024-03-18 15:16:00,78098.8,1.7385,1.7385,1.7385,1.7385,1.7385,28,2145.5714285714284,1710774960000,1710775020000
2024-03-18 15:17:00,1584.7,1.7385,1.7385,1.7385,1.7385,1.7385,3,406.3333333333333,1710775020000,1710775080000
2024-03-18 15:20:00,32631.3,1.7452,1.7462,1.7423,1.7462,1.7423,20,1255.05,1710775200000,1710775260000
2024-03-18 15:24:00,444.6,1.7446,1.7462,1.7462,1.7462,1.7462,5,68.4,1710775440000,1710775500000
2024-03-18 15:29:00,373.1,1.7439,1.7423,1.7462,1.7462,1.7423,4,71.75,1710775740000,1710775800000
2024-03-18 15:30:00,518.7,1.7462,1.7462,1.7462,1.7462,1.7462,6,66.5,1710775800000,1710775860000
2024-03-18 15:31:00,8060.0,1.7423,1.7423,1.7423,1.7423,1.7423,3,2066.6666666666665,1710775860000,1710775920000
2024-03-18 15:33:00,845.0,1.7451,1.7422,1.7452,1.7462,1.7422,3,216.66666666666666,1710775980000,1710776040000
2024-03-18 15:34:00,157.3,1.7423,1.7423,1.7423,1.7423,1.7423,1,121.0,1710776040000,1710776100000
2024-03-18 15:38:00,416.0,1.745,1.7452,1.7452,1.7452,1.7452,4,80.0,1710776280000,1710776340000
2024-03-18 15:40:00,390.0,1.7461,1.7461,1.7461,1.7461,1.7461,1,300.0,1710776400000,1710776460000
2024-03-18 15:42:00,1105.0,1.7445,1.7423,1.7423,1.7462,1.7423,9,94.44444444444444,1710776520000,1710776580000
2024-03-18 15:45:00,1059.5,1.7419,1.7401,1.7423,1.7423,1.7401,5,163.0,1710776700000,1710776760000
2024-03-18 15:46:00,33857.2,1.7462,1.7462,1.7462,1.7462,1.7462,12,2170.3333333333335,1710776760000,1710776820000
2024-03-18 15:47:00,188.5,1.7428,1.7423,1.7423,1.7423,1.7423,2,72.5,1710776820000,1710776880000
2024-03-18 15:48:00,83799.3,1.7462,1.7462,1.7538,1.7538,1.7462,44,1465.0227272727273,1710776880000,1710776940000
2024-03-18 15:49:00,1186.9,1.7534,1.75,1.7538,1.7538,1.75,4,228.25,1710776940000,1710777000000
2024-03-18 15:50:00,2991.3,1.7537,1.75,1.7538,1.7538,1.75,3,767.0,1710777000000,1710777060000
2024-03-18 15:53:00,131.3,1.75,1.75,1.75,1.75,1.75,2,50.5,1710777180000,1710777240000
2024-03-18 15:54:00,534.3,1.7528,1.7538,1.75,1.7538,1.75,3,137.0,1710777240000,1710777300000
2024-03-18 15:55:00,2441.4,1.7489,1.7462,1.75,1.75,1.7462,10,187.8,1710777300000,1710777360000
2024-03-18 15:57:00,365.3,1.7527,1.7538,1.7538,1.7538,1.7538,2,140.5,1710777420000,1710777480000
2024-03-18 16:01:00,653.9,1.7464,1.7464,1.7464,1.7464,1.7464,4,125.75,1710777660000,1710777720000
2024-03-18 16:05:00,85307.3,1.75,1.75,1.75,1.75,1.75,29,2262.793103448276,1710777900000,1710777960000
2024-03-18 16:06:00,3348.8,1.75,1.75,1.75,1.75,1.75,4,644.0,1710777960000,1710778020000
2024-03-18 16:08:00,1950.0,1.75,1.75,1.75,1.75,1.75,2,750.0,1710778080000,1710778140000
2024-03-18 16:09:00,53066.0,1.7512,1.75,1.75,1.7538,1.75,7,5831.428571428572,1710778140000,1710778200000
2024-03-18 16:10:00,1307.8,1.7463,1.7463,1.7463,1.7463,1.7463,3,335.3333333333333,1710778200000,1710778260000
2024-03-18 16:11:00,131.3,1.75,1.75,1.75,1.75,1.75,2,50.5,1710778260000,1710778320000
2024-03-18 16:12:00,7468.5,1.7465,1.75,1.75,1.75,1.7462,13,441.9230769230769,1710778320000,1710778380000
2024-03-18 16:13:00,1961.7,1.7495,1.75,1.75,1.75,1.7462,6,251.5,1710778380000,1710778440000
2024-03-18 16:14:00,131.3,1.75,1.75,1.75,1.75,1.75,2,50.5,1710778440000,1710778500000
2024-03-18 16:15:00,260.0,1.75,1.75,1.75,1.75,1.75,1,200.0,1710778500000,1710778560000
2024-03-18 16:16:00,521.3,1.75,1.75,1.75,1.75,1.75,3,133.66666666666666,1710778560000,1710778620000
2024-03-18 16:17:00,1881.1,1.7505,1.7538,1.75,1.7538,1.75,4,361.75,1710778620000,1710778680000
2024-03-18 16:18:00,520.0,1.75,1.75,1.75,1.75,1.75,1,400.0,1710778680000,1710778740000
2024-03-18 16:20:00,234.0,1.7477,1.7462,1.7462,1.7462,1.7462,7,25.714285714285715,1710778800000,1710778860000
2024-03-18 16:24:00,613.6,1.75,1.75,1.75,1.75,1.75,3,157.33333333333334,1710779040000,1710779100000
2024-03-18 16:26:00,260.0,1.7538,1.7538,1.7538,1.7538,1.7538,2,100.0,1710779160000,1710779220000
2024-03-18 16:29:00,3656.9,1.75,1.75,1.75,1.75,1.75,3,937.6666666666666,1710779340000,1710779400000
2024-03-18 16:30:00,1303.9,1.7462,1.7462,1.7462,1.7462,1.7462,2,501.5,1710779400000,1710779460000
2024-03-18 16:31:00,2450.5,1.7507,1.75,1.7517,1.7517,1.7477,3,628.3333333333334,1710779460000,1710779520000
2024-03-18 16:33:00,221.0,1.75,1.75,1.75,1.75,1.75,4,42.5,1710779580000,1710779640000
2024-03-18 16:34:00,130.0,1.75,1.75,1.75,1.75,1.75,1,100.0,1710779640000,1710779700000
