t,v,vw,o,c,h,l,n,otc
2023-05-22 18:17:00,4.8077,316.8,317.2,315.12,317.2,315.12,2,True
2023-05-22 18:28:00,0.0096,306.16,306.16,306.16,306.16,306.16,1,True
2023-05-22 18:34:00,0.6486,316.16,316.16,316.16,316.16,316.16,1,True
2023-05-22 19:05:00,4.8077,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-22 19:21:00,2.4038,314.08,314.08,314.08,314.08,314.08,1,True
2023-05-22 19:34:00,0.2885,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-22 19:35:00,0.0096,322.28,322.28,322.28,322.28,322.28,1,True
2023-05-22 19:39:00,0.0449,332.8,332.8,332.8,332.8,332.8,1,True
2023-05-22 19:51:00,0.2885,331.76,331.76,331.76,331.76,331.76,1,True
2023-05-23 13:30:00,0.243,312.0,312.0,312.0,312.0,312.0,2,True
2023-05-23 13:44:00,0.1236,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-23 13:50:00,0.0096,311.48,311.48,311.48,311.48,311.48,1,True
2023-05-23 14:01:00,0.9615,311.48,311.48,311.48,311.48,311.48,1,True
2023-05-23 14:02:00,0.6731,311.48,311.48,311.48,311.48,311.48,1,True
2023-05-23 14:03:00,1.1197,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-23 14:04:00,4.8077,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-23 14:28:00,0.4808,306.8,306.8,306.8,306.8,306.8,1,True
2023-05-23 15:22:00,0.1687,296.4,296.4,296.4,296.4,296.4,1,True
2023-05-23 15:31:00,0.2885,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-23 15:36:00,0.1321,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-23 16:04:00,0.0962,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-23 16:31:00,2.6207,322.4,322.4,322.4,322.4,312.0,3,True
2023-05-23 16:32:00,0.0096,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-23 16:34:00,0.5529,310.44,310.44,310.44,310.44,310.44,1,True
2023-05-23 16:57:00,0.0096,310.44,310.44,310.44,310.44,310.44,1,True
2023-05-23 18:40:00,0.0204,303.28,303.28,303.28,303.28,303.28,1,True
2023-05-23 18:51:00,0.0962,322.28,322.4,322.4,322.4,322.4,2,True
2023-05-23 19:00:00,0.0096,291.2,291.2,291.2,291.2,291.2,1,True
2023-05-23 19:32:00,0.0096,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-23 19:35:00,1.4423,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-24 13:30:00,0.2405,310.96,287.04,312.0,312.0,287.04,3,True
2023-05-24 13:33:00,1.8475,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-24 13:40:00,4.8077,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-24 13:47:00,0.0962,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-24 13:58:00,0.092,289.12,289.12,289.12,289.12,289.12,6,True
2023-05-24 14:30:00,0.6751,311.16,309.28,321.88,322.4,309.28,3,True
2023-05-24 14:44:00,0.2648,308.04,309.4,297.44,309.4,297.44,3,True
2023-05-24 15:07:00,0.1923,311.88,311.48,312.0,312.0,311.48,2,True
2023-05-24 15:19:00,0.0526,309.4,309.4,309.4,309.4,309.4,1,True
2023-05-24 15:56:00,1.9231,296.4,296.4,296.4,296.4,296.4,1,True
2023-05-24 16:12:00,0.0481,310.96,310.96,310.96,310.96,310.96,1,True
2023-05-24 16:18:00,0.0687,301.08,301.08,301.08,301.08,301.08,1,True
2023-05-24 16:24:00,9.6154,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-24 16:40:00,0.0188,300.96,300.96,300.96,300.96,300.96,1,True
2023-05-24 16:46:00,0.0167,295.16,295.16,295.16,295.16,295.16,1,True
2023-05-24 16:56:00,0.0962,310.96,310.96,310.96,310.96,310.96,1,True
2023-05-24 16:59:00,0.0962,310.96,310.96,310.96,310.96,310.96,1,True
2023-05-24 17:42:00,0.3365,302.64,302.64,302.64,302.64,302.64,1,True
2023-05-24 18:25:00,2.4038,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-24 18:47:00,1.9231,297.96,294.32,301.6,301.6,294.32,2,True
2023-05-24 18:50:00,8.6538,286.0,286.0,286.0,286.0,286.0,1,True
2023-05-24 18:51:00,13.3289,277.04,268.32,275.6,275.6,268.32,4,True
2023-05-24 18:57:00,3.7308,287.76,289.12,286.4,289.12,286.4,2,True
2023-05-24 19:02:00,0.0321,262.08,262.08,262.08,262.08,262.08,1,True
2023-05-24 19:07:00,7.2115,266.36,278.08,262.08,278.08,262.08,3,True
2023-05-24 19:12:00,1.0769,288.8,290.16,287.36,290.16,287.36,2,True
2023-05-24 19:42:00,0.6731,262.08,262.08,262.08,262.08,262.08,1,True
2023-05-24 19:51:00,1.4423,290.16,290.16,290.16,290.16,290.16,1,True
2023-05-24 19:57:00,0.0962,294.32,294.32,294.32,294.32,294.32,1,True
