t,v,vw,o,c,h,l,n,otc
2023-07-05 13:30:00,0.0129,213.72,213.2,213.2,213.2,213.2,3,True
2023-07-05 13:48:00,0.0129,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 13:53:00,0.0857,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 14:02:00,1.2731,239.2,239.2,239.2,239.2,239.2,1,True
2023-07-05 14:04:00,0.2885,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 14:21:00,0.0096,222.56,222.56,222.56,222.56,222.56,1,True
2023-07-05 14:47:00,0.0096,222.56,222.56,222.56,222.56,222.56,1,True
2023-07-05 14:57:00,0.0096,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 15:08:00,0.0129,222.56,222.56,222.56,222.56,222.56,1,True
2023-07-05 15:26:00,0.0129,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 15:32:00,0.2089,230.88,230.88,230.88,230.88,230.88,1,True
2023-07-05 16:06:00,0.0481,235.04,235.04,235.04,235.04,235.04,1,True
2023-07-05 16:13:00,3.5346,239.2,239.2,239.2,239.2,239.2,1,True
2023-07-05 16:14:00,2.8365,239.2,239.2,239.2,239.2,239.2,2,True
2023-07-05 17:33:00,0.0096,239.2,239.2,239.2,239.2,239.2,1,True
2023-07-05 17:51:00,0.0962,241.8,241.8,241.8,241.8,241.8,1,True
2023-07-05 18:03:00,0.0762,241.8,241.8,241.8,241.8,241.8,1,True
2023-07-05 18:14:00,0.1049,241.8,241.8,241.8,241.8,241.8,2,True
2023-07-05 18:24:00,0.1923,241.8,241.8,241.8,241.8,241.8,1,True
2023-07-05 19:26:00,0.0192,244.4,244.4,244.4,244.4,244.4,1,True
2023-07-05 19:27:00,0.0439,248.56,248.56,248.56,248.56,248.56,1,True
2023-07-05 19:28:00,0.1923,245.32,239.2,251.36,251.36,239.2,2,True
2023-07-05 19:29:00,0.0962,243.88,243.88,243.88,243.88,243.88,1,True
2023-07-05 19:30:00,0.0962,248.56,248.56,248.56,248.56,248.56,1,True
2023-07-05 19:31:00,0.1923,248.56,248.56,248.56,248.56,248.56,2,True
2023-07-05 19:32:00,0.1923,248.56,248.56,248.56,248.56,248.56,2,True
2023-07-05 19:33:00,0.0269,249.2,248.44,257.92,257.92,248.44,3,True
2023-07-06 13:30:00,0.5416,249.48,248.56,248.56,257.92,248.56,4,True
2023-07-10 13:31:00,10.8538,239.72,243.88,239.2,244.4,239.2,4,True
2023-07-10 13:41:00,1.4375,239.2,239.2,239.2,239.2,239.2,1,True
2023-07-10 13:42:00,0.4808,238.68,238.68,238.68,238.68,238.68,1,True
2023-07-10 13:43:00,0.7692,228.8,228.8,228.8,228.8,228.8,2,True
2023-07-10 13:45:00,0.024,226.72,226.72,226.72,226.72,226.72,1,True
2023-07-10 13:52:00,4.5192,228.8,228.8,228.8,228.8,228.8,1,True
2023-07-10 13:57:00,2.5641,235.96,228.8,239.2,239.2,224.64,4,True
2023-07-10 14:04:00,0.0096,238.48,238.48,238.48,238.48,238.48,1,True
2023-07-10 14:08:00,0.0096,244.4,244.4,244.4,244.4,244.4,1,True
2023-07-10 14:40:00,0.0096,225.68,225.68,225.68,225.68,225.68,1,True
2023-07-10 15:13:00,0.0129,232.44,232.44,232.44,232.44,232.44,1,True
2023-07-10 15:17:00,0.0096,232.96,232.96,232.96,232.96,232.96,1,True
2023-07-10 15:33:00,0.4808,235.44,235.44,235.44,235.44,235.44,1,True
2023-07-10 15:34:00,1.9231,226.72,226.72,226.72,226.72,226.72,1,True
2023-07-10 15:36:00,0.4808,239.2,239.2,239.2,239.2,239.2,1,True
2023-07-10 15:51:00,15.875,250.52,239.2,257.92,257.92,239.2,4,True
2023-07-10 15:52:00,72.8798,259.8,257.92,269.36,269.36,257.92,6,True
2023-07-10 15:54:00,48.75,247.64,252.2,252.2,252.2,252.2,2,True
2023-07-10 15:55:00,0.0192,269.36,269.36,269.36,269.36,269.36,2,True
