t,v,vw,o,c,h,l,n,otc
2023-12-13 17:58:00,3.8462,7.54,7.54,7.54,7.54,7.54,1,True
2023-12-13 18:09:00,3.9615,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-13 18:35:00,288.4615,7.28,7.28,7.28,7.28,7.28,2,True
2023-12-13 18:40:00,3.8462,7.748,7.748,7.748,7.748,7.748,1,True
2023-12-13 18:53:00,2000.0,7.163,7.1625,7.1625,7.1625,7.1625,1,True
2023-12-13 19:09:00,3.8462,7.748,7.748,7.748,7.748,7.748,1,True
2023-12-13 19:17:00,3.8462,7.748,7.748,7.748,7.748,7.748,1,True
2023-12-13 20:01:00,48.0385,7.696,7.67,7.8,7.8,7.67,4,True
2023-12-13 20:24:00,96.1538,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-13 20:31:00,3.8462,7.2852,7.2852,7.2852,7.2852,7.2852,1,True
2023-12-13 20:42:00,188.5385,7.2852,7.2852,7.2852,7.2852,7.2852,2,True
2023-12-13 20:49:00,57.6923,7.2982,7.54,7.28,7.54,7.28,2,True
2023-12-13 20:56:00,3.8462,7.293,7.293,7.293,7.293,7.293,1,True
2023-12-14 14:30:00,11.5769,6.8484,7.54,6.5,7.54,6.5,3,True
2023-12-14 14:32:00,38.4615,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-14 14:51:00,3.8462,6.63,6.63,6.63,6.63,6.63,1,True
2023-12-14 15:24:00,38.4615,6.786,7.02,6.76,7.02,6.76,2,True
2023-12-14 15:28:00,3.8462,7.072,7.0712,7.0712,7.0712,7.0712,1,True
2023-12-14 15:40:00,3.8462,7.02,7.02,7.02,7.02,7.02,1,True
2023-12-14 15:57:00,3.8462,7.02,7.02,7.02,7.02,7.02,1,True
2023-12-14 16:04:00,3.8462,7.2774,7.2787,7.2787,7.2787,7.2787,1,True
2023-12-14 16:26:00,11.5385,7.4958,7.2787,7.67,7.67,7.2787,3,True
2023-12-14 16:29:00,19.2308,7.4854,7.4862,7.4862,7.4862,7.4862,1,True
2023-12-14 16:55:00,3.8462,7.02,7.02,7.02,7.02,7.02,1,True
2023-12-14 17:40:00,6.3846,7.7974,7.7974,7.7974,7.7974,7.7974,1,True
2023-12-14 17:45:00,94.0769,7.7974,7.7974,7.7974,7.7974,7.7974,1,True
2023-12-14 17:49:00,345.0,7.7324,7.6419,7.7974,7.7974,7.6419,4,True
2023-12-14 19:10:00,13.4615,7.3762,7.3766,7.3766,7.3766,7.3766,1,True
2023-12-14 19:15:00,3.8462,7.15,7.15,7.15,7.15,7.15,1,True
2023-12-14 19:40:00,3.8462,7.15,7.15,7.15,7.15,7.15,1,True
2023-12-14 19:47:00,13.4615,7.7974,7.7974,7.7974,7.7974,7.7974,1,True
2023-12-14 20:31:00,15.3846,7.7168,7.4737,7.7974,7.7974,7.4737,2,True
2023-12-14 20:34:00,7.3077,7.5712,7.5708,7.5708,7.5708,7.5708,1,True
2023-12-14 20:50:00,76.9231,7.15,7.15,7.15,7.15,7.15,1,True
2023-12-14 21:00:00,3.8462,7.02,7.02,7.02,7.02,7.02,1,True
2023-12-15 13:25:00,1100.0,5.0,5.0,5.0,5.0,5.0,2,
2023-12-15 13:26:00,250.0,5.0,5.0,5.0,5.0,5.0,3,
2023-12-15 14:03:00,100.0,6.5,6.5,6.5,6.5,6.5,1,
2023-12-15 14:10:00,186.0,5.8495,6.0,6.0,6.0,6.0,4,
2023-12-15 14:11:00,544.0,5.0404,5.0,5.0,5.0,5.0,2,
2023-12-15 14:17:00,1000.0,5.0,5.0,5.0,5.0,5.0,2,
2023-12-15 14:18:00,200.0,5.0,5.0,5.0,5.0,5.0,3,
2023-12-15 14:20:00,150.0,4.99,4.99,4.99,4.99,4.99,2,
2023-12-15 14:25:00,1500.0,4.9967,4.99,4.99,5.0,4.99,9,
2023-12-15 14:28:00,3250.0,4.9938,4.89,5.0,5.0,4.89,23,
2023-12-15 15:01:00,6223.0,4.1687,4.21,4.05,4.21,4.0,12,
2023-12-15 15:02:00,1855.0,4.0236,4.05,4.0,4.05,4.0,4,
2023-12-15 15:03:00,1910.0,3.6525,3.7,3.64,3.7,3.64,14,
2023-12-15 15:09:00,10020.0,3.4671,3.64,3.2,3.64,3.2,32,
2023-12-15 15:10:00,751.0,3.1627,3.13,3.13,3.13,3.13,11,
2023-12-15 15:11:00,6500.0,3.0914,3.1,3.01,3.13,3.01,57,
2023-12-15 15:16:00,8866.0,3.0,3.0,3.0,3.0,3.0,10,
2023-12-15 15:17:00,7705.0,3.0754,3.0,3.25,3.25,2.95,43,
2023-12-15 15:18:00,1408.0,3.1519,3.25,3.0,3.25,3.0,15,
2023-12-15 15:19:00,6328.0,2.7976,2.9,2.7,2.9,2.7,29,
2023-12-15 15:21:00,793.0,2.8447,2.8,2.9999,2.9999,2.8,9,
2023-12-15 15:22:00,648.0,2.9936,3.0,2.98,3.0,2.98,6,
2023-12-15 15:24:00,102.0,2.8627,2.86,2.86,2.86,2.86,2,
2023-12-15 15:26:00,400.0,2.8325,2.86,2.75,2.86,2.75,3,
2023-12-15 15:27:00,400.0,2.9671,3.0,2.9281,3.0,2.9281,4,
2023-12-15 15:28:00,3317.0,2.9982,3.0,3.0,3.0,2.9405,9,
2023-12-15 15:29:00,6997.0,2.9932,3.0,3.0,3.0,2.936,25,
2023-12-15 15:35:00,7022.0,2.86,2.86,2.86,2.86,2.86,7,
2023-12-15 15:36:00,1080.0,2.7415,2.75,2.72,2.75,2.72,6,
2023-12-15 15:38:00,1003.0,2.7004,2.7003,2.7003,2.7003,2.7003,3,
2023-12-15 15:39:00,519.0,2.7385,2.74,2.74,2.74,2.74,2,
2023-12-15 15:41:00,3778.0,2.547,2.65,2.47,2.65,2.47,11,
2023-12-15 15:42:00,1122.0,2.4157,2.42,2.43,2.43,2.4,6,
2023-12-15 15:45:00,504.0,2.6838,2.6847,2.6847,2.6847,2.6847,4,
2023-12-15 15:46:00,100.0,2.63,2.63,2.63,2.63,2.63,1,
2023-12-15 15:48:00,2595.0,2.7323,2.75,2.75,2.75,2.6601,9,
2023-12-15 15:49:00,440.0,2.6999,2.66,2.75,2.75,2.66,5,
2023-12-15 15:52:00,120.0,2.7499,2.7499,2.7499,2.7499,2.7499,2,
2023-12-15 15:54:00,217.0,2.6787,2.75,2.75,2.75,2.75,8,
2023-12-15 15:59:00,2755.0,2.6324,2.6323,2.6323,2.6323,2.6323,2,
2023-12-15 16:01:00,200.0,2.6,2.6,2.6,2.6,2.6,1,
2023-12-15 16:02:00,951.0,2.6002,2.6,2.6,2.6,2.6,3,
2023-12-15 16:06:00,1000.0,2.75,2.75,2.75,2.75,2.75,2,
2023-12-15 16:10:00,210.0,2.6971,2.64,2.75,2.75,2.64,2,
2023-12-15 16:17:00,522.0,2.7443,2.7441,2.7441,2.7441,2.7441,3,
2023-12-15 16:23:00,150.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 16:24:00,200.0,2.65,2.65,2.65,2.65,2.65,2,
2023-12-15 16:25:00,200.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 16:29:00,1600.0,2.6813,2.65,2.65,2.75,2.65,4,
2023-12-15 16:30:00,130.0,2.6731,2.65,2.65,2.65,2.65,2,
2023-12-15 16:31:00,100.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 16:34:00,300.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 16:49:00,1019.0,2.6928,2.71,2.67,2.71,2.67,9,
2023-12-15 16:50:00,1500.0,2.652,2.67,2.65,2.67,2.65,4,
2023-12-15 16:55:00,546.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 16:56:00,101.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 17:06:00,100.0,2.65,2.65,2.65,2.65,2.65,1,
2023-12-15 17:13:00,1000.0,2.7499,2.75,2.7499,2.75,2.7499,6,
2023-12-15 17:19:00,175.0,2.7331,2.75,2.75,2.75,2.75,2,
2023-12-15 17:26:00,402.0,2.7001,2.65,2.7499,2.7499,2.65,3,
2023-12-15 17:27:00,100.0,2.75,2.75,2.75,2.75,2.75,1,
2023-12-15 17:29:00,2000.0,2.75,2.75,2.75,2.75,2.75,3,
2023-12-15 18:01:00,900.0,2.65,2.65,2.65,2.65,2.65,2,
2023-12-15 18:15:00,600.0,2.6,2.6,2.6,2.6,2.6,4,
2023-12-15 18:19:00,1665.0,2.7449,2.75,2.7312,2.75,2.7312,7,
2023-12-15 18:25:00,150.0,2.88,2.88,2.88,2.88,2.88,1,
2023-12-15 18:27:00,520.0,2.9226,2.93,2.9299,2.93,2.9299,7,
2023-12-15 18:29:00,1045.0,2.9605,2.95,2.95,2.97,2.9499,11,
2023-12-15 18:36:00,300.0,2.95,2.95,2.95,2.95,2.95,2,
2023-12-15 18:47:00,1684.0,3.0105,2.99,3.05,3.05,2.99,12,
2023-12-15 18:49:00,543.0,3.0,3.0,3.0,3.0,3.0,3,
2023-12-15 19:02:00,494.0,2.998,2.99,3.0,3.0,2.99,4,
2023-12-15 19:28:00,200.0,2.7599,2.7599,2.7599,2.7599,2.7599,2,
2023-12-15 19:29:00,280.0,2.8285,2.76,2.76,2.76,2.76,3,
2023-12-15 19:46:00,187.0,2.8,2.8,2.8,2.8,2.8,1,
2023-12-15 19:49:00,101.0,2.9,2.9,2.9,2.9,2.9,1,
2023-12-15 19:50:00,101.0,2.89,2.89,2.89,2.89,2.89,1,
2023-12-15 19:55:00,383.0,2.9951,3.0,2.9999,3.0,2.9999,3,
2023-12-15 19:57:00,124.0,2.987,2.9999,2.9999,2.9999,2.9999,3,
2023-12-15 20:12:00,649.0,2.8114,2.82,2.81,2.82,2.81,5,
2023-12-15 20:24:00,550.0,2.8475,2.8924,2.81,2.8924,2.81,2,
2023-12-15 20:26:00,100.0,2.81,2.81,2.81,2.81,2.81,1,
2023-12-15 20:37:00,605.0,2.8153,2.81,2.82,2.82,2.81,7,
2023-12-15 20:40:00,2645.0,2.9582,2.9582,2.9582,2.9582,2.9582,1,
2023-12-15 20:45:00,150.0,2.95,2.95,2.95,2.95,2.95,1,
2023-12-15 20:47:00,110.0,2.9892,2.99,2.99,2.99,2.99,2,
2023-12-15 20:48:00,150.0,2.99,2.99,2.99,2.99,2.99,2,
2023-12-15 20:49:00,2100.0,2.9993,2.99,3.0,3.0,2.99,4,
2023-12-15 20:53:00,1000.0,2.9981,2.9981,2.9981,2.9981,2.9981,1,
2023-12-15 20:55:00,462.0,2.9049,2.91,2.9,2.91,2.9,3,
2023-12-15 20:56:00,703.0,2.9941,3.0,2.9975,3.0,2.9975,3,
2023-12-15 20:58:00,6002.0,2.9995,2.99,3.0,3.0,2.99,3,
2023-12-15 20:59:00,677.0,2.9443,2.9001,2.9,3.0,2.9,8,
2023-12-15 21:24:00,1500.0,3.032,3.01,3.04,3.05,3.01,5,
2023-12-15 22:16:00,1089.0,3.021,3.01,3.03,3.03,3.01,3,
2023-12-15 23:35:00,400.0,2.9,2.9,2.9,2.9,2.9,2,
2023-12-18 09:44:00,1200.0,3.1969,3.09,3.34,3.34,3.08,17,
2023-12-18 09:45:00,3643.0,3.7935,3.39,4.13,4.13,3.39,44,
2023-12-18 09:46:00,2549.0,4.5821,4.3,5.0,5.5,4.19,40,
2023-12-18 09:47:00,2989.0,6.123,5.3,5.7,7.0,5.3,80,
2023-12-18 09:48:00,3103.0,6.7913,7.3,6.7,7.3,5.72,108,
2023-12-18 09:49:00,3411.0,7.4232,6.6,9.09,9.09,6.6,93,
2023-12-18 09:50:00,3904.0,8.2019,8.5,7.0,8.6,7.0,156,
2023-12-18 09:51:00,1559.0,6.5136,6.7,6.21,6.95,6.21,70,
2023-12-18 09:52:00,2102.0,4.9098,4.49,5.11,5.11,4.49,78,
2023-12-18 09:53:00,1779.0,4.5697,4.52,4.41,4.99,4.37,64,
2023-12-18 09:54:00,1669.0,4.175,4.2,4.0,4.3,4.0,50,
2023-12-18 09:55:00,2453.0,4.3743,4.35,4.3,4.35,4.3,47,
2023-12-18 09:57:00,2666.0,3.9528,4.11,3.66,4.11,3.66,51,
2023-12-18 09:58:00,2006.0,3.7607,3.88,3.88,3.89,3.88,33,
2023-12-18 10:00:00,3022.0,3.2188,3.28,3.04,3.28,3.04,58,
2023-12-18 10:01:00,465.0,3.2282,3.22,3.11,3.22,3.11,19,
2023-12-18 10:04:00,1983.0,2.8801,3.2,2.66,3.2,2.66,40,
2023-12-18 10:05:00,501.0,2.7748,2.85,2.85,2.85,2.85,12,
2023-12-18 10:06:00,173.0,2.8384,2.85,2.85,2.85,2.85,7,
2023-12-18 10:07:00,377.0,2.8803,2.89,2.89,2.89,2.89,17,
2023-12-18 10:08:00,501.0,3.0008,3.0,3.0,3.0,3.0,8,
2023-12-18 10:12:00,565.0,3.2421,3.3,3.3,3.3,3.3,10,
2023-12-18 10:15:00,1002.0,3.2842,3.11,3.39,3.39,3.11,19,
2023-12-18 10:16:00,292.0,3.3524,3.37,3.37,3.37,3.37,12,
2023-12-18 10:17:00,310.0,3.0542,3.01,3.01,3.01,3.01,7,
2023-12-18 10:18:00,327.0,2.9657,2.93,3.0,3.0,2.93,10,
2023-12-18 10:22:00,280.0,2.935,2.94,2.94,2.94,2.94,4,
2023-12-18 10:25:00,180.0,2.9291,2.93,2.93,2.93,2.93,5,
2023-12-18 10:29:00,452.0,2.8524,2.84,2.84,2.84,2.84,6,
2023-12-18 10:30:00,803.0,2.8079,2.83,2.76,2.83,2.76,12,
2023-12-18 10:32:00,387.0,2.7544,2.75,2.75,2.75,2.75,17,
2023-12-18 10:33:00,312.0,2.7241,2.72,2.72,2.72,2.72,6,
2023-12-18 10:46:00,150.0,2.72,2.72,2.72,2.72,2.72,2,
2023-12-18 11:37:00,220.0,2.74,2.74,2.74,2.74,2.74,1,
2023-12-18 11:47:00,251.0,2.75,2.75,2.75,2.75,2.75,1,
2023-12-18 12:09:00,322.0,2.7531,2.75,2.75,2.75,2.75,8,
2023-12-18 12:25:00,241.0,2.85,2.85,2.85,2.85,2.85,2,
2023-12-18 12:36:00,451.0,2.852,2.85,2.85,2.85,2.85,2,
2023-12-18 12:48:00,200.0,2.74,2.74,2.74,2.74,2.74,1,
2023-12-18 13:11:00,228.0,2.7868,2.8,2.8,2.8,2.8,6,
2023-12-18 13:21:00,275.0,2.6409,2.64,2.64,2.64,2.64,3,
2023-12-18 13:31:00,210.0,2.6,2.6,2.6,2.6,2.6,4,
2023-12-18 13:32:00,1502.0,2.4987,2.55,2.44,2.55,2.44,11,
2023-12-18 13:33:00,129.0,2.4228,2.42,2.42,2.42,2.42,2,
2023-12-18 13:35:00,150.0,2.5067,2.5,2.5,2.5,2.5,2,
2023-12-18 14:03:00,100.0,2.48,2.48,2.48,2.48,2.48,1,
2023-12-18 14:30:00,1850.0,2.5915,2.68,2.45,2.68,2.45,10,
2023-12-18 14:32:00,943.0,2.4448,2.45,2.45,2.45,2.4428,5,
2023-12-18 14:34:00,874.0,2.3566,2.41,2.25,2.41,2.25,10,
2023-12-18 14:36:00,716.0,2.3117,2.2501,2.4118,2.4118,2.2501,5,
2023-12-18 14:40:00,576.0,2.2359,2.25,2.22,2.25,2.22,8,
2023-12-18 14:43:00,225.0,2.1264,2.1296,2.1296,2.1296,2.1296,2,
2023-12-18 14:44:00,2503.0,2.2,2.2,2.2,2.2,2.2,5,
2023-12-18 14:45:00,1191.0,2.156,2.2,2.15,2.2,2.15,9,
2023-12-18 14:46:00,235.0,2.1509,2.15,2.15,2.15,2.15,4,
2023-12-18 14:48:00,200.0,2.1702,2.1702,2.1702,2.1702,2.1702,1,
2023-12-18 14:49:00,200.0,2.1702,2.1702,2.1702,2.1702,2.1702,2,
2023-12-18 14:52:00,105.0,2.1993,2.2,2.2,2.2,2.2,3,
2023-12-18 14:53:00,1009.0,2.1965,2.1965,2.1965,2.1965,2.1965,3,
2023-12-18 14:55:00,2551.0,2.2,2.2,2.2,2.2,2.2,3,
2023-12-18 14:56:00,2162.0,2.3116,2.3,2.35,2.35,2.2999,6,
2023-12-18 14:57:00,1200.0,2.34,2.34,2.3406,2.3406,2.34,5,
2023-12-18 14:58:00,2660.0,2.3451,2.34,2.3492,2.35,2.34,9,
2023-12-18 15:00:00,2274.0,2.4018,2.4,2.42,2.42,2.4,4,
2023-12-18 15:06:00,568.0,2.4255,2.43,2.43,2.43,2.43,13,
2023-12-18 15:07:00,520.0,2.4342,2.43,2.4399,2.44,2.43,6,
2023-12-18 15:08:00,1543.0,2.6238,2.65,2.595,2.6506,2.5,12,
2023-12-18 15:09:00,1017.0,2.7683,2.75,2.7999,2.7999,2.75,9,
2023-12-18 15:11:00,150.0,2.6463,2.6463,2.6463,2.6463,2.6463,1,
2023-12-18 15:12:00,2134.0,2.7925,2.78,2.8082,2.8082,2.78,25,
2023-12-18 15:13:00,1001.0,2.8099,2.8099,2.8099,2.8099,2.8099,3,
2023-12-18 15:16:00,1012.0,2.6152,2.6129,2.6129,2.6129,2.6129,2,
2023-12-18 15:20:00,2050.0,2.6119,2.6079,2.6079,2.6079,2.6079,2,
2023-12-18 15:21:00,200.0,2.7,2.7,2.7,2.7,2.7,1,
2023-12-18 15:24:00,500.0,2.6999,2.6999,2.6999,2.6999,2.6999,1,
2023-12-18 15:27:00,200.0,2.6887,2.6887,2.6887,2.6887,2.6887,1,
2023-12-18 15:30:00,100.0,2.686,2.686,2.686,2.686,2.686,1,
2023-12-18 15:31:00,1053.0,2.6943,2.6943,2.6943,2.6943,2.6943,1,
2023-12-18 15:33:00,989.0,2.6,2.6,2.6,2.6001,2.6,3,
2023-12-18 15:35:00,2109.0,2.6,2.6,2.6,2.6,2.6,4,
2023-12-18 15:40:00,100.0,2.6909,2.6909,2.6909,2.6909,2.6909,1,
2023-12-18 15:43:00,200.0,2.78,2.78,2.78,2.78,2.78,3,
2023-12-18 15:45:00,200.0,2.7575,2.78,2.78,2.78,2.78,3,
2023-12-18 15:53:00,500.0,2.6351,2.6351,2.6351,2.6351,2.6351,1,
2023-12-18 15:56:00,506.0,2.6036,2.6,2.6,2.6,2.6,4,
2023-12-18 15:59:00,501.0,2.6042,2.601,2.6,2.601,2.6,4,
2023-12-18 16:00:00,100.0,2.6,2.6,2.6,2.6,2.6,1,
2023-12-18 16:01:00,102.0,2.6018,2.6,2.6,2.6,2.6,2,
2023-12-18 16:02:00,1189.0,2.6174,2.6,2.71,2.71,2.6,3,
2023-12-18 16:10:00,405.0,2.6382,2.64,2.64,2.64,2.64,3,
2023-12-18 16:11:00,915.0,2.4534,2.4534,2.4534,2.4534,2.4534,2,
2023-12-18 16:13:00,2037.0,2.4883,2.49,2.4501,2.5,2.4501,5,
2023-12-18 16:14:00,500.0,2.548,2.55,2.55,2.55,2.54,3,
2023-12-18 16:25:00,1147.0,2.5448,2.5448,2.5448,2.5448,2.5448,1,
2023-12-18 16:29:00,101.0,2.4509,2.4501,2.4501,2.4501,2.4501,2,
2023-12-18 16:33:00,100.0,2.5364,2.5364,2.5364,2.5364,2.5364,1,
2023-12-18 16:35:00,200.0,2.55,2.55,2.55,2.55,2.55,1,
2023-12-18 16:36:00,274.0,2.5,2.5,2.5,2.5,2.5,1,
2023-12-18 16:49:00,100.0,2.54,2.54,2.54,2.54,2.54,1,
2023-12-18 16:58:00,361.0,2.5454,2.5454,2.5454,2.5454,2.5454,1,
2023-12-18 17:00:00,206.0,2.54,2.54,2.5399,2.54,2.5399,3,
2023-12-18 17:03:00,797.0,2.5497,2.55,2.5493,2.55,2.5493,4,
2023-12-18 17:05:00,300.0,2.55,2.55,2.55,2.55,2.55,1,
2023-12-18 17:07:00,300.0,2.5495,2.5492,2.55,2.55,2.5492,2,
2023-12-18 17:09:00,1028.0,2.544,2.5438,2.5438,2.5438,2.5438,4,
2023-12-18 17:12:00,1597.0,2.5406,2.54,2.54,2.54,2.54,4,
2023-12-18 17:45:00,631.0,2.5904,2.571,2.6169,2.6169,2.5701,3,
2023-12-18 17:52:00,345.0,2.5793,2.57,2.57,2.57,2.57,3,
2023-12-18 18:06:00,345.0,2.5776,2.59,2.5701,2.59,2.57,4,
2023-12-18 18:30:00,200.0,2.651,2.652,2.65,2.652,2.65,2,
2023-12-18 18:38:00,500.0,2.7474,2.7474,2.7474,2.7474,2.7474,2,
2023-12-18 18:49:00,2500.0,2.7408,2.73,2.7571,2.7571,2.73,3,
2023-12-18 19:07:00,500.0,2.7,2.7,2.7,2.7,2.7,1,
2023-12-18 19:10:00,1770.0,2.7,2.7,2.7,2.7,2.7,6,
2023-12-18 19:11:00,977.0,2.7,2.7,2.7,2.7,2.7,3,
2023-12-18 19:24:00,223.0,2.7,2.7,2.7,2.7,2.7,2,
2023-12-18 19:30:00,249.0,2.7481,2.75,2.75,2.75,2.75,4,
2023-12-18 19:31:00,650.0,2.7951,2.769,2.789,2.789,2.769,11,
2023-12-18 19:49:00,436.0,2.8793,2.88,2.88,2.88,2.88,8,
2023-12-18 19:54:00,1352.0,2.899,2.899,2.899,2.899,2.899,5,
2023-12-18 20:15:00,293.0,2.8223,2.7746,2.9,2.9,2.7746,4,
2023-12-18 20:20:00,1101.0,2.7683,2.7601,2.85,2.85,2.75,9,
2023-12-18 20:22:00,504.0,2.75,2.75,2.75,2.75,2.75,3,
2023-12-18 20:23:00,201.0,2.7502,2.75,2.75,2.75,2.75,2,
2023-12-18 20:24:00,1000.0,2.75,2.75,2.75,2.75,2.75,2,
2023-12-18 20:26:00,2478.0,2.5125,2.56,2.45,2.57,2.45,20,
2023-12-18 20:27:00,1687.0,2.4221,2.46,2.3959,2.46,2.3959,14,
2023-12-18 20:29:00,2463.0,2.3998,2.4,2.4,2.4,2.4,5,
