t,v,vw,o,c,h,l,n,otc
2023-11-06 17:23:00,3.8462,17.16,17.16,17.16,17.16,17.16,1,True
2023-11-06 17:38:00,3.8462,17.16,17.16,17.16,17.16,17.16,1,True
2023-11-06 17:55:00,190.4231,17.9244,17.55,17.94,17.94,17.55,4,True
2023-11-06 17:56:00,3.8462,17.94,17.94,17.94,17.94,17.94,1,True
2023-11-06 18:24:00,11.6154,18.59,19.24,17.94,19.24,17.94,2,True
2023-11-06 18:42:00,7.6923,17.94,17.94,17.94,17.94,17.94,2,True
2023-11-06 19:07:00,3.8462,18.265,18.265,18.265,18.265,18.265,1,True
2023-11-06 19:47:00,3.8462,17.94,17.94,17.94,17.94,17.94,1,True
2023-11-06 20:13:00,3.8462,18.265,18.265,18.265,18.265,18.265,1,True
2023-11-08 14:30:00,11.5385,15.5584,16.6426,15.6026,16.6426,14.43,3,True
2023-11-08 14:53:00,3.8462,16.562,16.562,16.562,16.562,16.562,1,True
2023-11-08 14:58:00,7.8462,16.4034,16.562,16.25,16.562,16.25,2,True
2023-11-08 15:09:00,165.3846,16.6894,16.64,16.874,16.874,16.2409,4,True
2023-11-08 15:11:00,261.5385,16.666,16.5575,16.5601,16.874,16.5575,4,True
2023-11-08 15:13:00,34.4615,16.7518,16.7505,16.7505,16.7505,16.7505,1,True
2023-11-08 15:16:00,65.3846,16.38,16.38,16.38,16.38,16.38,1,True
2023-11-08 15:41:00,3.8462,15.6234,15.6234,15.6234,15.6234,15.6234,1,True
2023-11-08 15:50:00,11.5385,16.64,16.64,16.64,16.64,16.64,1,True
2023-11-08 16:06:00,7.6923,16.614,16.614,16.614,16.614,16.614,1,True
2023-11-08 16:16:00,38.4615,15.6234,15.6234,15.6234,15.6234,15.6234,1,True
2023-11-08 16:17:00,140.3462,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-08 16:20:00,3.8462,15.639,15.639,15.639,15.639,15.639,1,True
2023-11-08 16:36:00,38.4615,15.2568,15.08,15.8535,15.8535,15.08,2,True
2023-11-08 16:38:00,3.8462,15.8548,15.8535,15.8535,15.8535,15.8535,1,True
2023-11-08 17:05:00,3.8462,16.094,16.094,16.094,16.094,16.094,1,True
2023-11-08 17:26:00,195.6154,14.8772,15.34,14.846,15.34,14.846,3,True
2023-11-08 18:24:00,194.2692,14.8928,15.08,14.846,15.08,14.846,2,True
2023-11-08 18:25:00,3.8462,15.223,15.223,15.223,15.223,15.223,1,True
2023-11-08 18:30:00,76.9231,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-08 18:32:00,56.1923,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-08 18:40:00,9.2308,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-08 19:08:00,3.8462,15.34,15.34,15.34,15.34,15.34,1,True
2023-11-08 19:09:00,148.8077,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-08 19:42:00,19.2308,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-08 20:33:00,115.3846,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-08 20:36:00,7.6923,15.145,15.197,15.093,15.197,15.093,2,True
