t,v,vw,o,c,h,l,n,otc
2023-11-27 17:48:00,19.2308,6.76,6.76,6.76,6.76,6.76,1,True
2023-11-27 17:49:00,3.8462,6.76,6.76,6.76,6.76,6.76,1,True
2023-11-27 17:52:00,326.9231,7.2072,7.02,7.735,7.735,6.955,3,True
2023-11-27 17:53:00,23.0769,10.8394,10.92,10.92,10.92,10.92,3,True
2023-11-27 18:15:00,96.1538,7.41,7.41,7.41,7.41,7.41,1,True
2023-11-27 18:49:00,3.8462,12.3474,12.3474,12.3474,12.3474,12.3474,1,True
2023-11-27 18:51:00,3.8462,7.8,7.8,7.8,7.8,7.8,1,True
2023-11-27 18:56:00,3.8462,7.93,7.93,7.93,7.93,7.93,1,True
2023-11-27 19:08:00,3.8462,10.14,10.1387,10.1387,10.1387,10.1387,1,True
2023-11-27 19:09:00,523.0769,7.93,7.93,7.93,7.93,7.93,1,True
2023-11-27 19:13:00,100.0,9.1468,9.165,8.671,9.165,8.671,2,True
2023-11-27 19:40:00,76.9231,8.216,8.216,8.216,8.216,8.216,1,True
2023-11-27 19:43:00,3.8462,9.4822,9.483,9.483,9.483,9.483,1,True
2023-11-27 19:52:00,3.8462,8.3408,8.3408,8.3408,8.3408,8.3408,1,True
2023-11-27 20:21:00,76.9231,9.074,8.593,9.1,9.1,8.593,2,True
2023-11-27 20:53:00,4.4615,8.84,8.84,8.84,8.84,8.84,1,True
2023-11-27 20:55:00,297.0,6.7626,6.7626,6.7626,6.7626,6.7626,1,True
2023-11-28 14:30:00,11.5385,7.67,7.67,7.67,7.67,7.67,3,True
2023-11-28 14:43:00,7.6923,7.735,7.735,7.735,7.735,7.735,1,True
2023-11-28 14:54:00,3.8462,7.696,7.696,7.696,7.696,7.696,1,True
2023-11-28 14:57:00,196.1538,7.735,7.735,7.735,7.735,7.735,3,True
2023-11-28 15:01:00,621.9615,7.8,7.735,7.8,7.8,7.735,5,True
2023-11-28 15:02:00,3.8462,8.255,8.255,8.255,8.255,8.255,1,True
2023-11-28 15:03:00,265.3846,8.7542,8.84,8.5475,8.84,8.5475,2,True
2023-11-28 15:04:00,28.8462,8.45,8.4507,8.4507,8.4507,8.4507,1,True
2023-11-28 15:09:00,292.3077,8.7724,8.4526,8.84,8.84,8.4526,4,True
2023-11-28 15:11:00,80.7692,9.1,9.1,9.1,9.1,9.1,2,True
2023-11-28 15:16:00,3.8462,8.7178,8.7165,8.7165,8.7165,8.7165,1,True
2023-11-28 15:20:00,3.8462,8.8114,8.8114,8.8114,8.8114,8.8114,1,True
2023-11-28 15:25:00,192.3077,10.14,10.14,10.14,10.14,10.14,1,True
2023-11-28 15:26:00,207.6923,10.1218,10.14,9.88,10.14,9.88,3,True
2023-11-28 15:30:00,6.8846,10.14,10.14,10.14,10.14,10.14,1,True
2023-11-28 15:31:00,192.3077,10.0256,10.14,9.9125,10.14,9.9125,2,True
2023-11-28 15:33:00,192.3077,9.23,9.23,9.23,9.23,9.23,2,True
2023-11-28 15:36:00,96.1538,9.36,9.36,9.36,9.36,9.36,1,True
2023-11-28 15:37:00,11.5385,9.1156,9.0025,9.23,9.23,9.0025,2,True
2023-11-28 15:43:00,230.7692,9.1156,9.0025,9.23,9.23,9.0025,2,True
2023-11-28 15:44:00,11.5385,9.1,9.1,9.1,9.1,9.1,1,True
2023-11-28 15:47:00,288.4615,9.0142,8.84,9.1,9.1,8.84,2,True
2023-11-28 15:48:00,3.8462,8.84,8.84,8.84,8.84,8.84,1,True
2023-11-28 15:51:00,390.3846,8.905,8.71,9.1,9.1,8.71,4,True
2023-11-28 15:52:00,230.8077,9.0662,8.9057,9.1,9.1,8.9057,4,True
2023-11-28 17:01:00,192.4231,9.113,8.606,9.62,9.62,8.606,5,True
2023-11-28 17:06:00,55.7692,10.14,10.14,10.14,10.14,10.14,1,True
2023-11-28 17:09:00,19.2308,9.1338,9.1312,9.1312,9.1312,9.1312,4,True
2023-11-28 17:20:00,115.3846,9.1312,9.1312,9.1312,9.1312,9.1312,1,True
2023-11-28 17:22:00,10.0,9.49,9.49,9.49,9.49,9.49,1,True
2023-11-28 17:47:00,103.8462,8.71,8.71,8.71,8.71,8.71,1,True
2023-11-28 18:06:00,9.6154,9.49,9.49,9.49,9.49,9.49,1,True
2023-11-28 18:07:00,3.8462,9.2118,9.2105,9.2105,9.2105,9.2105,1,True
2023-11-28 18:08:00,46.1538,9.1,9.1,9.1,9.1,9.1,2,True
2023-11-28 19:00:00,23.0769,8.983,8.983,8.983,8.983,8.983,1,True
2023-11-28 19:43:00,38.4615,9.1,9.1,9.1,9.1,9.1,1,True
2023-11-28 19:46:00,3.8462,8.71,8.71,8.71,8.71,8.71,1,True
2023-11-28 19:51:00,3.8462,9.1,9.1,9.1,9.1,9.1,1,True
2023-11-28 19:52:00,15.3846,9.1,9.1,9.1,9.1,9.1,1,True
2023-11-28 19:57:00,123.0769,8.71,8.71,8.71,8.71,8.71,1,True
2023-11-28 20:28:00,15.3846,8.736,8.736,8.736,8.736,8.736,2,True
2023-11-28 20:48:00,230.7692,9.2456,9.23,9.75,9.75,8.84,4,True
2023-11-28 20:49:00,3.8462,9.88,9.88,9.88,9.88,9.88,1,True
2023-11-28 20:54:00,76.9231,8.84,8.84,8.84,8.84,8.84,1,True
2023-11-29 14:30:00,7.6923,8.84,8.84,8.84,8.84,8.84,2,True
2023-11-29 14:45:00,3.8462,9.62,9.62,9.62,9.62,9.62,1,True
2023-11-29 15:11:00,11.5385,9.62,9.62,9.62,9.62,9.62,1,True
2023-11-29 15:13:00,3.8462,8.84,8.84,8.84,8.84,8.84,1,True
2023-11-29 15:27:00,19.4615,8.8426,8.84,8.84,8.84,8.84,7,True
2023-11-29 15:29:00,96.3846,9.6174,9.62,9.62,9.62,9.62,7,True
2023-11-29 15:48:00,3.8462,8.866,8.866,8.866,8.866,8.866,1,True
2023-11-29 16:07:00,192.3077,10.3948,10.4,10.4,10.4,10.4,2,True
2023-11-29 16:08:00,88.4615,9.9918,9.1,10.4,10.4,9.1,4,True
2023-11-29 16:33:00,19.2308,9.4458,9.4445,9.4445,9.4445,9.4445,1,True
2023-11-29 16:52:00,73.0769,9.763,9.763,9.763,9.763,9.763,1,True
2023-11-29 17:03:00,3.8462,9.763,9.763,9.763,9.763,9.763,1,True
2023-11-29 17:54:00,3.8462,9.763,9.763,9.763,9.763,9.763,1,True
2023-11-29 18:42:00,3.8462,9.763,9.763,9.763,9.763,9.763,1,True
2023-11-29 18:49:00,73.0769,9.776,9.776,9.776,9.776,9.776,4,True
2023-11-29 18:51:00,119.2308,10.0776,10.088,9.776,10.088,9.776,2,True
2023-11-29 18:52:00,100.0,10.387,10.088,10.4,10.4,10.088,2,True
2023-11-29 18:53:00,406.9231,10.7718,10.4,11.18,11.18,10.4,8,True
2023-11-29 18:54:00,98.8462,11.44,11.44,11.44,11.44,11.44,2,True
2023-11-29 19:18:00,192.3077,10.6626,10.9213,10.4026,10.9213,10.4026,2,True
2023-11-29 19:23:00,7.6923,10.829,10.478,11.18,11.18,10.478,2,True
2023-11-29 19:46:00,19.2308,10.088,10.088,10.088,10.088,10.088,1,True
2023-11-29 20:21:00,3.8462,9.88,9.88,9.88,9.88,9.88,1,True
2023-11-29 20:22:00,50.1154,10.0698,10.4,9.88,10.4,9.88,4,True
2023-11-29 20:34:00,3.8462,10.101,10.101,10.101,10.101,10.101,1,True
2023-11-29 20:38:00,1153.7308,10.9096,10.4,11.1774,11.1799,10.3701,9,True
2023-11-29 20:39:00,461.5385,11.18,11.18,11.18,11.18,11.18,1,True
2023-11-29 20:51:00,230.8077,10.4,10.4,10.4,10.4,10.4,3,True
2023-11-30 14:30:00,46.1923,11.1566,11.05,11.18,11.18,11.05,3,True
2023-11-30 14:40:00,38.4615,10.79,10.79,10.79,10.79,10.79,1,True
2023-11-30 14:44:00,7.6923,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-30 14:48:00,3.8462,10.92,10.92,10.92,10.92,10.92,1,True
2023-11-30 15:22:00,3.8462,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-30 16:29:00,3.8462,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-30 17:09:00,189.0385,10.4806,10.504,10.4,10.504,10.4,4,True
2023-11-30 18:04:00,3.8462,10.92,10.92,10.92,10.92,10.92,1,True
2023-11-30 18:06:00,7.6923,10.478,10.556,10.4,10.556,10.4,2,True
2023-11-30 18:19:00,188.4615,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-30 18:54:00,3.8462,11.18,11.18,11.18,11.18,11.18,1,True
2023-11-30 18:57:00,3.8462,10.79,10.79,10.79,10.79,10.79,1,True
2023-11-30 19:56:00,3.8462,11.18,11.18,11.18,11.18,11.18,1,True
2023-11-30 19:57:00,3.8462,10.66,10.66,10.66,10.66,10.66,1,True
2023-11-30 20:43:00,57.6923,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-30 20:44:00,3.8462,11.18,11.18,11.18,11.18,11.18,1,True
2023-11-30 20:50:00,5.7692,11.18,11.18,11.18,11.18,11.18,1,True
2023-11-30 20:59:00,10.5769,11.18,11.18,11.18,11.18,11.18,1,True
2023-12-01 14:39:00,7.6923,10.79,10.79,10.79,10.79,10.79,1,True
2023-12-01 14:40:00,3.8462,10.582,10.582,10.582,10.582,10.582,1,True
2023-12-01 14:41:00,84.3846,10.53,10.53,10.53,10.53,10.53,1,True
2023-12-01 14:43:00,3.8462,10.66,10.66,10.66,10.66,10.66,1,True
2023-12-01 14:48:00,7.6923,10.66,10.66,10.66,10.66,10.66,1,True
2023-12-01 15:25:00,3.8462,10.4,10.4,10.4,10.4,10.4,1,True
2023-12-01 15:31:00,307.1923,10.4,10.4,10.4,10.4,10.4,3,True
2023-12-01 15:54:00,3.8462,10.556,10.556,10.556,10.556,10.556,1,True
2023-12-01 15:57:00,115.3846,10.4,10.4,10.4,10.4,10.4,2,True
2023-12-01 17:00:00,7.6923,10.0178,9.633,10.4,10.4,9.633,2,True
2023-12-01 17:03:00,3.8462,8.866,8.866,8.866,8.866,8.866,1,True
2023-12-01 17:38:00,3.8462,9.75,9.75,9.75,9.75,9.75,1,True
2023-12-01 18:30:00,3.8462,10.075,10.075,10.075,10.075,10.075,1,True
2023-12-01 18:47:00,7.6923,9.9788,10.075,9.88,10.075,9.88,2,True
2023-12-01 19:09:00,173.0769,9.6928,9.75,9.62,9.75,9.62,2,True
2023-12-01 20:32:00,11.5385,9.711,9.75,9.88,9.88,9.75,4,True
