t,v,vw,o,c,h,l,n,otc
2023-09-06 13:30:00,8.1538,50.4556,50.44,50.44,50.44,50.44,3,True
2023-09-06 13:31:00,36.9615,50.1696,50.96,49.92,50.96,49.66,8,True
2023-09-06 13:34:00,7.6923,48.945,48.49,49.4,49.4,48.49,2,True
2023-09-06 13:36:00,19.2308,49.2544,49.4,49.036,49.4,49.036,2,True
2023-09-06 13:37:00,3.8462,46.8,46.8,46.8,46.8,46.8,1,True
2023-09-06 13:41:00,3.8462,46.41,46.41,46.41,46.41,46.41,1,True
2023-09-06 13:42:00,7.6923,45.24,45.24,45.24,45.24,45.24,1,True
2023-09-06 13:43:00,7.8846,46.7818,46.8,46.8,46.8,46.8,3,True
2023-09-06 13:55:00,3.8462,45.24,45.24,45.24,45.24,45.24,1,True
2023-09-06 13:59:00,3.8462,45.5,45.5,45.5,45.5,45.5,1,True
2023-09-06 14:06:00,3.8462,45.76,45.76,45.76,45.76,45.76,1,True
2023-09-06 14:13:00,3.8462,45.76,45.76,45.76,45.76,45.76,1,True
2023-09-06 14:40:00,7.6923,45.63,45.76,45.5,45.76,45.5,2,True
2023-09-06 14:43:00,8.2692,44.564,44.72,44.46,44.72,44.46,3,True
2023-09-06 14:44:00,3.8462,43.94,43.94,43.94,43.94,43.94,1,True
2023-09-06 14:45:00,7.6923,42.9,42.9,42.9,42.9,42.9,2,True
2023-09-06 14:47:00,7.6923,42.38,42.38,42.38,42.38,42.38,2,True
2023-09-06 14:49:00,3.8462,41.86,41.86,41.86,41.86,41.86,1,True
2023-09-06 14:50:00,9.6154,41.86,41.86,41.86,41.86,41.86,1,True
2023-09-06 14:51:00,98.6923,39.143,41.08,39.0,41.08,39.0,5,True
2023-09-06 14:52:00,23.2692,38.3448,39.0,37.96,39.0,37.7,5,True
2023-09-06 14:53:00,3.8462,37.7,37.7,37.7,37.7,37.7,1,True
2023-09-06 14:54:00,3.8462,40.56,40.56,40.56,40.56,40.56,1,True
2023-09-06 14:55:00,208.5385,39.1846,39.0,38.22,40.56,38.22,17,True
2023-09-06 14:56:00,7.6923,40.04,41.08,39.0,41.08,39.0,2,True
2023-09-06 15:01:00,27.5,37.4452,37.44,37.44,37.44,37.44,2,True
2023-09-06 15:02:00,7.6923,37.518,37.596,37.44,37.596,37.44,2,True
2023-09-06 15:16:00,3.8462,37.57,37.57,37.57,37.57,37.57,1,True
2023-09-06 15:17:00,11.5385,37.7,37.7,37.7,37.7,37.7,2,True
2023-09-06 15:19:00,19.2308,37.96,37.96,37.96,37.96,37.96,1,True
