t,v,vw,o,c,h,l,n,otc
2023-06-15 14:26:00,0.0481,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-15 14:27:00,1.9102,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-15 14:28:00,0.0388,230.16,228.8,228.8,234.0,228.8,4,True
2023-06-15 14:30:00,0.9713,234.0,234.0,234.0,234.0,234.0,3,True
2023-06-15 14:33:00,0.0097,228.8,228.8,228.8,228.8,228.8,1,True
2023-06-15 14:36:00,0.0097,228.8,228.8,228.8,228.8,228.8,1,True
2023-06-15 14:38:00,0.0385,228.8,228.8,228.8,228.8,228.8,4,True
2023-06-15 14:43:00,0.0096,228.8,228.8,228.8,228.8,228.8,1,True
2023-06-15 14:49:00,0.0962,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-15 15:02:00,2.262,234.0,231.4,234.0,234.0,231.4,2,True
2023-06-15 15:13:00,0.0098,238.68,238.68,238.68,238.68,238.68,3,True
2023-06-15 15:35:00,0.3846,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 15:39:00,0.0097,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-15 15:40:00,0.0194,243.36,243.36,243.36,243.36,243.36,2,True
2023-06-15 15:41:00,0.0833,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 15:50:00,0.3847,243.36,243.36,243.36,243.36,243.36,2,True
2023-06-15 16:10:00,0.0193,243.36,243.36,243.36,243.36,243.36,3,True
2023-06-15 16:11:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 16:12:00,0.9713,242.52,242.52,241.28,242.52,241.28,3,True
2023-06-15 16:14:00,0.0096,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-15 16:16:00,3.0288,243.36,243.36,243.36,243.36,243.36,2,True
2023-06-15 16:40:00,0.0191,238.68,238.68,238.68,238.68,238.68,2,True
2023-06-15 16:54:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:05:00,1.4423,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:06:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:07:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:09:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:16:00,0.0291,240.44,243.36,238.68,243.36,238.68,3,True
2023-06-15 17:18:00,0.0097,238.68,238.68,238.68,238.68,238.68,2,True
2023-06-15 17:19:00,0.0192,242.84,242.44,243.36,243.36,242.44,2,True
2023-06-15 17:30:00,0.0096,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-15 17:33:00,0.0096,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-15 17:39:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:44:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 17:58:00,0.1283,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-15 18:04:00,0.4808,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-15 18:18:00,0.0096,291.2,291.2,291.2,291.2,291.2,1,True
2023-06-15 18:25:00,0.6471,243.36,243.36,243.36,243.36,243.36,4,True
2023-06-15 18:34:00,7.6923,280.8,280.8,280.8,280.8,280.8,1,True
2023-06-15 18:36:00,3.8462,280.8,280.8,280.8,280.8,280.8,1,True
2023-06-15 18:40:00,0.0971,285.28,279.24,291.2,291.2,279.24,10,True
2023-06-15 18:41:00,0.0486,293.16,298.48,298.48,298.48,279.24,5,True
2023-06-15 19:07:00,0.0096,275.6,275.6,275.6,275.6,275.6,1,True
2023-06-15 19:15:00,0.0097,275.6,275.6,275.6,275.6,275.6,2,True
2023-06-15 19:31:00,0.9519,260.0,260.0,260.0,260.0,260.0,1,True
2023-06-15 19:48:00,0.1442,275.6,275.6,275.6,275.6,275.6,1,True
2023-06-15 19:50:00,0.0097,275.48,275.6,275.6,275.6,275.6,2,True
2023-06-16 13:30:00,0.7022,271.24,270.4,270.4,291.2,270.4,8,True
2023-06-16 13:32:00,0.2885,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-16 13:34:00,0.0096,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-16 13:41:00,3.846,260.0,260.0,260.0,260.0,260.0,1,True
2023-06-16 13:42:00,0.3866,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 13:47:00,0.0192,249.6,249.6,249.6,249.6,249.6,2,True
2023-06-16 13:48:00,0.0096,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 13:58:00,0.1202,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-16 14:01:00,0.0096,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 14:03:00,1.7821,249.48,239.2,249.6,249.6,239.2,2,True
2023-06-16 14:05:00,0.0096,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 14:06:00,0.0096,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 14:07:00,0.0096,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 14:23:00,0.2564,252.72,252.72,252.72,252.72,252.72,1,True
2023-06-16 15:08:00,0.4527,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-16 15:23:00,0.0192,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-16 16:02:00,1.0577,249.6,249.6,249.6,249.6,249.6,2,True
2023-06-16 16:36:00,0.0097,244.4,244.4,244.4,244.4,244.4,2,True
2023-06-16 17:41:00,0.0096,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-16 18:02:00,0.3557,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-16 18:33:00,0.9615,260.0,260.0,260.0,260.0,260.0,1,True
2023-06-16 18:54:00,0.0192,262.6,262.6,262.6,262.6,262.6,2,True
2023-06-16 18:55:00,0.0096,262.6,262.6,262.6,262.6,262.6,1,True
2023-06-16 18:59:00,0.0096,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-16 19:50:00,8.7581,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-16 19:54:00,2.4038,270.4,270.4,270.4,270.4,270.4,1,True
