t,v,vw,o,c,h,l,n,otc
2023-11-24 14:39:00,3.8462,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-24 15:14:00,5.7692,9.88,9.88,9.88,9.88,9.88,1,True
2023-11-24 15:27:00,38.4615,10.2856,9.243,10.4,10.4,9.243,2,True
2023-11-24 15:31:00,3.8462,9.243,9.243,9.243,9.243,9.243,1,True
2023-11-24 15:47:00,4.6154,8.645,8.684,8.684,8.684,8.684,2,True
2023-11-24 16:02:00,69.2308,10.4,10.4,10.4,10.4,10.4,1,True
2023-11-24 16:06:00,3.8462,9.36,9.36,9.36,9.36,9.36,1,True
2023-11-24 16:12:00,7.6923,9.88,9.88,9.88,9.88,9.88,1,True
2023-11-24 16:26:00,3.8462,8.853,8.853,8.853,8.853,8.853,1,True
2023-11-24 16:35:00,71.9231,9.1,9.1,9.1,9.1,9.1,3,True
2023-11-24 16:51:00,126.9231,8.5592,9.36,8.6775,9.36,8.19,3,True
2023-11-24 16:52:00,38.4615,8.372,9.165,8.19,9.165,8.19,3,True
2023-11-24 16:54:00,270.6923,7.8,7.8,7.8,7.8,7.8,2,True
2023-11-24 16:55:00,132.8846,7.8234,8.58,7.8,8.58,7.8,4,True
2023-11-24 16:56:00,30.7692,8.9882,8.8764,9.1,9.1,8.8764,2,True
2023-11-24 16:57:00,28.8462,8.32,8.32,8.32,8.32,8.32,1,True
2023-11-24 16:58:00,3.8462,8.84,8.84,8.84,8.84,8.84,1,True
2023-11-24 17:00:00,23.0769,8.32,8.32,8.32,8.32,8.32,1,True
2023-11-24 17:07:00,65.3846,6.3388,6.3375,6.3375,6.3375,6.3375,1,True
2023-11-24 17:08:00,86.5385,6.7054,5.85,7.8,7.8,5.85,3,True
2023-11-24 17:10:00,38.4615,7.28,7.28,7.28,7.28,7.28,1,True
2023-11-24 17:19:00,95.1154,7.7116,7.54,7.28,7.8,7.28,3,True
2023-11-24 17:28:00,11.5385,7.93,7.93,7.93,7.93,7.93,1,True
2023-11-24 17:31:00,19.2308,8.905,8.905,8.905,8.905,8.905,1,True
2023-11-24 17:41:00,13.4615,7.8,7.8,7.8,7.8,7.8,1,True
2023-11-24 17:49:00,76.9231,7.8,7.8,7.8,7.8,7.8,1,True
2023-11-24 17:50:00,295.9231,7.8,7.8,7.8,7.8,7.8,5,True
2023-11-24 17:52:00,13.4615,7.7896,7.8,7.8,7.8,7.8,2,True
2023-11-24 17:54:00,57.6923,7.8,7.8,7.8,7.8,7.8,2,True
2023-11-24 17:55:00,324.8846,7.5088,7.54,7.8,7.8,7.41,5,True
2023-11-24 17:56:00,153.8462,7.7792,7.605,7.8,7.8,7.605,3,True
