t,v,vw,o,c,h,l,n,otc
2023-10-02 13:30:00,54.8077,33.2904,34.06,33.8,34.06,32.5,21,True
2023-10-02 13:31:00,7.7308,33.8,33.8,33.8,33.8,33.8,2,True
2023-10-02 13:32:00,28.8462,33.8,33.8,33.8,33.8,33.8,5,True
2023-10-02 13:33:00,7.6923,33.774,33.8,33.748,33.8,33.748,2,True
2023-10-02 13:34:00,19.2692,33.774,33.8,33.8,33.8,33.67,4,True
2023-10-02 13:35:00,7.6923,33.774,33.748,33.8,33.8,33.748,2,True
2023-10-02 13:37:00,3.8462,33.67,33.67,33.67,33.67,33.67,1,True
2023-10-02 13:39:00,11.8077,33.8,33.8,33.8,33.8,33.8,7,True
2023-10-02 13:41:00,3.8846,33.5946,33.592,33.592,33.592,33.592,2,True
2023-10-02 13:42:00,26.9231,33.5868,33.605,33.605,33.605,33.54,5,True
2023-10-02 13:43:00,3.8846,32.5,32.5,32.5,32.5,32.5,1,True
2023-10-02 14:14:00,38.4615,32.7028,33.02,33.15,33.15,32.5,5,True
2023-10-02 14:22:00,3.8846,33.02,33.02,33.02,33.02,33.02,1,True
2023-10-02 14:23:00,3.8846,33.02,33.02,33.02,33.02,33.02,2,True
2023-10-02 14:29:00,15.3846,33.02,33.02,33.02,33.02,33.02,1,True
2023-10-02 14:36:00,3.8462,32.37,32.37,32.37,32.37,32.37,1,True
2023-10-02 14:39:00,3.8462,31.98,31.98,31.98,31.98,31.98,1,True
2023-10-02 15:33:00,3.8462,32.76,32.76,32.76,32.76,32.76,1,True
2023-10-02 15:56:00,3.8462,32.63,32.63,32.63,32.63,32.63,1,True
2023-10-02 16:10:00,3.8462,32.604,32.604,32.604,32.604,32.604,1,True
2023-10-02 16:12:00,3.8462,32.5,32.5,32.5,32.5,32.5,1,True
2023-10-02 16:16:00,3.8462,32.5,32.5,32.5,32.5,32.5,1,True
2023-10-02 16:19:00,3.8846,33.02,33.02,33.02,33.02,33.02,2,True
2023-10-02 16:37:00,3.8462,32.825,32.825,32.825,32.825,32.825,1,True
2023-10-02 16:40:00,3.8462,32.812,32.812,32.812,32.812,32.812,1,True
2023-10-02 16:57:00,3.8846,33.02,33.02,33.02,33.02,33.02,2,True
2023-10-02 17:51:00,7.6923,33.02,33.02,33.02,33.02,33.02,1,True
2023-10-02 18:10:00,7.7308,32.5026,32.5,32.5,32.5,32.5,3,True
2023-10-02 18:24:00,3.8846,33.02,33.02,33.02,33.02,33.02,1,True
2023-10-02 18:53:00,7.6923,32.5,32.5,32.5,32.5,32.5,2,True
2023-10-02 18:56:00,7.8462,33.0174,33.02,33.02,33.02,33.02,4,True
2023-10-02 19:25:00,3.8846,33.0174,33.02,33.02,33.02,33.02,2,True
2023-10-02 19:28:00,4.0,32.5078,32.5,32.5,32.5,32.5,5,True
2023-10-02 19:29:00,7.6923,32.5,32.5,32.5,32.5,32.5,2,True
2023-10-02 19:33:00,7.6923,32.578,32.656,32.5,32.656,32.5,2,True
2023-10-02 19:34:00,3.8462,32.89,32.89,32.89,32.89,32.89,1,True
2023-10-02 19:45:00,3.9615,33.15,33.15,33.15,33.15,33.15,3,True
2023-10-03 13:30:00,12.7308,32.5156,32.5,32.5,32.5,32.5,15,True
2023-10-03 13:34:00,9.6154,32.63,32.63,32.63,32.63,32.63,1,True
2023-10-03 13:35:00,3.8462,32.5,32.5,32.5,32.5,32.5,1,True
2023-10-03 13:51:00,24.2308,32.6456,32.5,32.63,33.02,32.5,8,True
2023-10-03 13:52:00,15.2692,32.6326,33.02,32.5,33.02,32.5,4,True
2023-10-03 13:53:00,4.6538,32.6638,32.63,32.63,32.63,32.63,3,True
2023-10-03 13:55:00,28.8462,32.5,32.5,32.5,32.5,32.5,3,True
2023-10-03 13:59:00,11.5385,32.4142,32.5,32.5,32.5,32.24,3,True
2023-10-03 14:01:00,19.2308,32.3518,32.539,31.98,32.539,31.98,5,True
2023-10-03 14:02:00,36.1538,32.0372,31.98,32.045,32.045,31.98,2,True
2023-10-03 14:06:00,7.6923,30.602,30.68,30.524,30.68,30.524,2,True
2023-10-03 14:12:00,11.5385,32.5,32.5,32.5,32.5,32.5,1,True
2023-10-03 14:17:00,30.7692,30.16,30.16,30.16,30.16,30.16,1,True
2023-10-03 14:22:00,4.7308,30.8048,30.888,30.888,30.888,30.888,2,True
2023-10-03 14:26:00,3.8462,30.94,30.94,30.94,30.94,30.94,1,True
2023-10-03 15:38:00,3.8462,30.16,30.16,30.16,30.16,30.16,1,True
2023-10-03 16:20:00,3.8462,28.405,28.405,28.405,28.405,28.405,1,True
2023-10-03 17:17:00,6.5385,28.6,28.6,28.6,28.6,28.6,2,True
2023-10-03 17:20:00,3.8462,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-03 17:27:00,41.5385,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-03 18:04:00,57.6923,28.6,28.6,28.6,28.6,28.6,2,True
2023-10-03 18:27:00,53.8846,28.6832,28.21,29.12,29.12,28.21,6,True
2023-10-03 18:53:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-03 19:08:00,6.9615,29.0654,28.6,28.6,28.6,28.6,2,True
2023-10-03 19:21:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-10-03 19:22:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-03 19:25:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-03 19:48:00,7.6923,28.964,28.6,28.6,28.6,28.6,3,True
2023-10-04 13:30:00,19.2308,28.34,28.34,28.34,28.34,28.34,7,True
2023-10-04 13:31:00,15.3846,28.6,28.6,28.6,28.6,28.6,2,True
2023-10-04 13:32:00,19.2308,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-04 13:40:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-04 13:46:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-10-04 13:49:00,3.8462,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-04 13:56:00,7.6923,28.1788,28.015,28.34,28.34,28.015,2,True
2023-10-04 14:08:00,3.8846,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-04 14:42:00,27.6538,28.08,28.08,28.08,28.08,28.08,2,True
2023-10-04 15:10:00,3.8462,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-04 15:35:00,11.5385,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-04 16:26:00,3.8462,28.08,28.08,28.08,28.08,28.08,1,True
2023-10-04 16:27:00,100.0,28.3894,28.34,28.6,28.6,28.34,2,True
2023-10-04 16:38:00,3.8462,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-04 16:39:00,23.1154,27.3442,27.3,27.56,27.56,27.3,2,True
2023-10-04 16:53:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-04 16:54:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-04 17:09:00,3.8462,27.625,27.625,27.625,27.625,27.625,1,True
2023-10-04 18:35:00,12.8077,27.95,27.95,27.95,27.95,27.95,1,True
2023-10-04 18:48:00,3.8462,27.56,27.56,27.56,27.56,27.56,1,True
2023-10-04 19:26:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-04 19:40:00,7.6923,27.95,27.3,28.6,28.6,27.3,2,True
2023-10-05 13:30:00,4.0,27.04,27.04,27.04,27.04,27.04,5,True
2023-10-05 13:42:00,3.8462,27.365,27.365,27.365,27.365,27.365,1,True
2023-10-05 14:19:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-10-05 14:22:00,111.5385,26.4134,27.04,26.78,27.04,26.26,5,True
2023-10-05 14:28:00,30.7692,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 14:40:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 15:09:00,7.6923,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 15:14:00,211.5385,26.2886,26.585,26.26,26.585,26.26,2,True
2023-10-05 15:16:00,19.2308,26.416,26.416,26.416,26.416,26.416,2,True
2023-10-05 15:27:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-10-05 15:33:00,44.9231,26.7566,26.52,26.78,26.78,26.52,3,True
2023-10-05 16:05:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 16:22:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 16:23:00,7.9231,26.7774,26.78,26.78,26.78,26.78,4,True
2023-10-05 16:34:00,53.1154,26.26,26.26,26.26,26.26,26.26,1,True
2023-10-05 16:39:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-10-05 16:57:00,96.1538,26.26,26.26,26.26,26.26,26.26,1,True
2023-10-05 17:27:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-10-05 17:30:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 18:10:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-05 18:21:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-05 18:45:00,4.9615,26.8814,26.91,26.91,26.91,26.91,2,True
2023-10-06 13:30:00,7.0,28.08,28.08,28.08,28.08,28.08,2,True
2023-10-06 13:31:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-10-06 14:52:00,3.8462,26.806,26.806,26.806,26.806,26.806,1,True
2023-10-06 14:54:00,15.3846,26.975,26.975,26.975,26.975,26.975,1,True
2023-10-06 15:17:00,114.8846,26.0,26.0,26.0,26.0,26.0,9,True
2023-10-06 16:23:00,3.8462,26.0,26.0,26.0,26.0,26.0,1,True
2023-10-06 16:25:00,3.8462,24.05,24.05,24.05,24.05,24.05,1,True
2023-10-06 16:30:00,3.8462,25.74,25.74,25.74,25.74,25.74,1,True
2023-10-06 16:44:00,57.9231,25.87,26.0,26.0,26.0,24.05,4,True
2023-10-06 16:45:00,7.6923,26.65,26.0,27.3,27.3,26.0,2,True
2023-10-06 17:19:00,3.8462,26.65,26.65,26.65,26.65,26.65,1,True
2023-10-06 17:51:00,3.8462,26.65,26.65,26.65,26.65,26.65,1,True
2023-10-06 18:20:00,38.5,27.3,27.3,27.3,27.3,27.3,6,True
2023-10-06 18:22:00,3.8462,26.65,26.65,26.65,26.65,26.65,1,True
2023-10-06 18:25:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-06 19:01:00,15.6923,27.1284,27.3,26.65,27.3,26.65,3,True
2023-10-06 19:22:00,15.1538,26.0,26.0,26.0,26.0,26.0,1,True
2023-10-06 19:34:00,19.2308,25.61,24.05,26.0,26.0,24.05,2,True
2023-10-06 19:37:00,3.8462,22.1,22.1,22.1,22.1,22.1,1,True
