t,v,vw,o,c,h,l,n,otc
2023-11-10 15:06:00,57.6923,14.82,14.82,14.82,14.82,14.82,1,True
2023-11-10 15:09:00,19.2308,15.015,15.015,15.015,15.015,15.015,1,True
2023-11-10 15:14:00,172.3462,15.5948,15.34,15.6,15.6,15.34,4,True
2023-11-10 15:15:00,7.6923,15.08,15.08,15.08,15.08,15.08,1,True
2023-11-10 15:17:00,38.4615,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-10 15:18:00,119.1923,15.5168,15.47,15.47,15.6,15.47,4,True
2023-11-10 15:19:00,115.3846,15.5662,15.34,15.6,15.6,15.08,6,True
2023-11-10 15:20:00,42.3077,15.587,15.6,15.47,15.6,15.47,2,True
2023-11-10 15:21:00,73.0769,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-10 15:24:00,76.9231,16.7388,16.835,16.64,16.835,16.64,2,True
2023-11-10 15:25:00,88.4615,16.64,16.64,16.64,16.64,16.64,1,True
2023-11-10 15:34:00,27.5769,16.64,16.64,16.64,16.64,16.64,1,True
2023-11-10 15:37:00,19.2308,15.886,15.886,15.886,15.886,15.886,1,True
2023-11-10 15:48:00,141.1538,16.0316,16.172,15.86,16.172,15.86,3,True
2023-11-10 15:55:00,23.0769,15.6,15.6,15.6,15.6,15.6,2,True
2023-11-10 16:08:00,618.5769,15.1138,15.6,15.6,15.6,15.6,2,True
2023-11-10 16:09:00,3.8462,15.691,15.691,15.691,15.691,15.691,1,True
2023-11-10 16:21:00,51.1538,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-10 16:22:00,155.8077,14.716,15.795,14.69,15.795,14.69,3,True
2023-11-10 16:47:00,3.8462,15.21,15.21,15.21,15.21,15.21,1,True
2023-11-10 17:23:00,3.8846,14.6016,14.6088,14.6088,14.6088,14.6088,2,True
2023-11-10 17:48:00,3.8462,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-10 17:51:00,7.6923,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-10 17:54:00,3.8462,14.3728,14.3715,14.3715,14.3715,14.3715,1,True
2023-11-10 17:58:00,70.7308,14.0686,14.3702,13.845,14.3702,13.845,5,True
2023-11-10 18:29:00,19.2308,14.3702,14.3702,14.3702,14.3702,14.3702,1,True
2023-11-10 18:36:00,9.6154,14.3702,14.3702,14.3702,14.3702,14.3702,1,True
2023-11-10 19:09:00,3.8462,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-10 19:45:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-10 20:08:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-10 20:15:00,5.7692,14.625,14.625,14.625,14.625,14.625,1,True
2023-11-10 20:24:00,3.8462,13.78,13.78,13.78,13.78,13.78,1,True
2023-11-10 20:27:00,3.8462,14.17,14.17,14.17,14.17,14.17,1,True
2023-11-14 14:30:00,293.2692,14.5158,15.08,15.08,15.08,13.78,11,True
2023-11-14 14:41:00,15.3846,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-14 14:43:00,57.6923,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-14 14:45:00,19.2308,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-14 14:47:00,38.4615,14.17,14.17,14.17,14.17,14.17,1,True
2023-11-14 14:50:00,34.9615,14.3,14.3,14.3,14.3,14.3,2,True
2023-11-14 14:53:00,214.6923,14.2974,14.3,14.2961,14.3,14.2961,4,True
2023-11-14 14:56:00,73.5385,14.9994,15.054,14.56,15.054,14.56,2,True
2023-11-14 15:09:00,115.3846,14.599,14.612,14.586,14.612,14.586,2,True
2023-11-14 15:16:00,3.8462,14.56,14.56,14.56,14.56,14.56,1,True
2023-11-14 15:34:00,12.6923,14.3,14.3,14.3,14.3,14.3,2,True
2023-11-14 15:41:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-14 15:45:00,7.6923,13.4004,13.52,13.52,13.52,13.52,2,True
2023-11-14 15:49:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-14 15:54:00,246.1538,13.5824,13.65,13.52,13.65,13.52,3,True
2023-11-14 15:55:00,169.2308,13.4602,13.52,13.26,13.52,13.26,2,True
2023-11-14 15:56:00,13.1923,14.04,14.04,14.04,14.04,14.04,1,True
2023-11-14 16:05:00,18.2692,13.793,12.87,14.04,14.04,12.87,2,True
2023-11-14 16:36:00,69.2308,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-14 16:38:00,7.1154,13.78,13.78,13.78,13.78,13.78,1,True
2023-11-14 17:03:00,3.8462,13.286,13.286,13.286,13.286,13.286,1,True
2023-11-14 17:07:00,96.1538,13.286,13.286,13.286,13.286,13.286,1,True
2023-11-14 17:11:00,45.9615,13.39,13.39,13.39,13.39,13.39,1,True
2023-11-14 17:22:00,3.8462,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-14 17:25:00,3.8462,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-14 18:02:00,3.8462,13.455,13.455,13.455,13.455,13.455,1,True
2023-11-14 18:07:00,61.5385,13.65,14.04,13.26,14.04,13.26,2,True
2023-11-14 18:08:00,186.8077,13.0858,13.26,13.78,13.78,13.0,3,True
2023-11-14 18:10:00,103.2308,12.8752,12.87,12.87,12.87,12.87,2,True
2023-11-14 18:11:00,223.6923,13.026,12.87,13.78,13.78,12.87,3,True
2023-11-14 18:18:00,3.8462,12.9038,12.9025,12.9025,12.9025,12.9025,1,True
2023-11-14 18:44:00,11.5385,13.7774,13.7774,13.7774,13.7774,13.7774,1,True
2023-11-14 18:52:00,3.8462,13.065,13.065,13.065,13.065,13.065,1,True
2023-11-14 19:37:00,92.3462,13.0,13.0,13.0,13.0,13.0,1,True
2023-11-14 19:53:00,76.4615,12.6308,13.0676,12.87,13.0676,12.22,5,True
2023-11-14 19:56:00,3.8462,12.87,12.87,12.87,12.87,12.87,1,True
2023-11-14 20:02:00,298.3846,13.0,13.0,13.0,13.0,13.0,6,True
2023-11-14 20:09:00,7.6923,13.195,12.87,13.52,13.52,12.87,2,True
2023-11-14 20:23:00,19.2308,13.39,12.87,13.52,13.52,12.87,2,True
2023-11-14 20:24:00,3.8462,12.22,12.22,12.22,12.22,12.22,1,True
2023-11-14 20:38:00,56.6923,13.3328,13.52,13.52,13.52,13.195,4,True
2023-11-14 20:39:00,130.7692,14.339,12.87,12.22,14.599,12.22,3,True
2023-11-14 20:44:00,23.0769,13.4108,12.87,13.52,13.52,12.87,2,True
2023-11-14 20:50:00,19.2308,13.3952,12.896,13.52,13.52,12.896,2,True
2023-11-14 20:51:00,96.1538,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-14 20:59:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-15 14:30:00,818.1538,14.625,14.04,14.82,14.82,13.78,20,True
2023-11-15 14:31:00,203.1538,14.7602,14.82,14.69,14.82,14.69,7,True
2023-11-15 14:32:00,523.5385,15.0072,15.08,15.08,15.08,14.885,9,True
2023-11-15 14:33:00,153.8462,15.0644,15.34,14.3,15.34,14.3,4,True
2023-11-15 14:39:00,155.5385,14.4144,15.34,14.3,15.34,14.3,4,True
2023-11-15 14:44:00,115.3846,14.56,14.56,14.56,14.56,14.56,1,True
2023-11-15 14:47:00,46.1538,14.82,14.82,14.82,14.82,14.82,1,True
2023-11-15 14:54:00,7.6923,15.0774,15.0774,15.0774,15.0774,15.0774,1,True
2023-11-15 15:39:00,69.2308,14.8174,14.8174,14.8174,14.8174,14.8174,1,True
2023-11-15 15:40:00,38.4615,14.8174,14.8174,14.8174,14.8174,14.8174,1,True
2023-11-15 15:41:00,230.7692,14.8148,14.56,14.82,14.82,14.56,7,True
2023-11-15 15:42:00,76.5385,14.82,14.82,14.82,14.82,14.82,1,True
2023-11-15 15:51:00,713.2308,14.7108,15.21,15.34,15.34,15.21,3,True
2023-11-15 16:05:00,3.8462,15.86,15.86,15.86,15.86,15.86,1,True
2023-11-15 16:19:00,3.8462,14.43,14.43,14.43,14.43,14.43,1,True
2023-11-15 16:26:00,15.3846,15.34,15.34,15.34,15.34,15.34,1,True
2023-11-15 16:34:00,7.6923,15.08,15.08,15.08,15.08,15.08,1,True
2023-11-15 16:41:00,4.2308,15.08,15.08,15.08,15.08,15.08,1,True
2023-11-15 17:16:00,96.1538,14.56,14.56,14.56,14.56,14.56,1,True
2023-11-15 17:28:00,65.3846,14.3754,14.56,14.3,14.56,14.3,3,True
2023-11-15 17:35:00,115.7692,13.9282,14.3,14.04,14.3,13.78,4,True
2023-11-15 19:07:00,3.8462,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-15 19:08:00,38.4615,14.82,14.82,14.82,14.82,14.82,1,True
2023-11-15 19:09:00,192.3077,14.82,14.8174,14.82,14.82,14.8174,5,True
2023-11-15 19:11:00,34.6154,15.4986,14.69,15.6,15.6,14.69,2,True
2023-11-15 19:44:00,7.6923,15.0774,15.0774,15.0774,15.0774,15.0774,1,True
2023-11-15 19:47:00,7.6923,14.729,14.729,14.729,14.729,14.729,1,True
2023-11-15 20:24:00,7.6923,15.6,15.6,15.6,15.6,15.6,1,True
2023-11-15 20:44:00,11.5385,14.3,14.3,14.3,14.3,14.3,1,True
2023-11-15 20:45:00,3.8462,16.9,16.9,16.9,16.9,16.9,1,True
2023-11-15 20:50:00,209.4615,14.4196,14.4194,14.4194,14.4194,14.4194,1,True
2023-11-15 20:53:00,38.4615,14.7758,14.7745,14.7745,14.7745,14.7745,1,True
2023-11-15 20:59:00,3.8462,16.12,16.12,16.12,16.12,16.12,1,True
2023-11-16 14:30:00,80.7692,14.7966,14.82,14.82,14.82,14.326,4,True
2023-11-16 15:04:00,3.8462,14.56,14.56,14.56,14.56,14.56,1,True
2023-11-16 15:06:00,19.2308,14.56,14.56,14.56,14.56,14.56,1,True
2023-11-16 15:22:00,195.8846,14.3468,15.34,14.3,15.34,14.3,6,True
2023-11-16 15:23:00,292.6154,13.52,14.17,13.26,14.17,13.26,8,True
2023-11-16 15:58:00,157.6923,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-16 16:01:00,4.0385,13.286,13.286,13.286,13.286,13.286,1,True
2023-11-16 17:27:00,3.8462,13.26,13.26,13.26,13.26,13.26,1,True
2023-11-16 17:45:00,28.6538,13.39,13.39,13.39,13.39,13.39,1,True
2023-11-16 17:47:00,65.3846,13.5122,13.39,13.52,13.52,13.39,2,True
2023-11-16 18:02:00,7.6923,13.7774,13.7774,13.7774,13.7774,13.7774,2,True
2023-11-16 18:05:00,153.8462,13.754,13.754,13.754,13.754,13.754,1,True
2023-11-16 18:21:00,242.3077,13.4498,13.78,13.26,13.78,13.26,3,True
2023-11-16 18:23:00,23.0769,13.3458,13.26,13.78,13.78,13.26,2,True
2023-11-16 18:37:00,3.8462,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-16 18:50:00,271.4615,13.6058,13.26,13.78,13.78,13.26,4,True
2023-11-16 19:09:00,123.0769,15.353,15.5974,15.1106,15.5974,15.1106,2,True
2023-11-16 19:10:00,107.6923,15.353,15.5974,15.1106,15.5974,15.1106,2,True
2023-11-16 19:28:00,22.1154,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-16 19:29:00,57.6923,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-16 19:33:00,64.4231,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-16 20:04:00,3.8462,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-16 20:14:00,3.8462,13.65,13.65,13.65,13.65,13.65,1,True
2023-11-16 20:35:00,157.6923,13.52,13.52,13.52,13.52,13.52,1,True
2023-11-16 20:45:00,3.8462,13.442,13.442,13.442,13.442,13.442,1,True
2023-11-16 20:53:00,192.3077,13.2028,13.26,13.0,13.26,13.0,3,True
