t,v,vw,o,c,h,l,n,otc
2023-10-24 13:30:00,16.3846,21.7932,21.58,22.1,22.1,21.58,5,True
2023-10-24 13:33:00,15.3846,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-24 13:40:00,15.3846,22.308,22.308,22.308,22.308,22.308,1,True
2023-10-24 13:42:00,196.8077,21.242,21.242,21.242,21.242,21.242,1,True
2023-10-24 13:44:00,3.8462,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-24 13:49:00,7.6923,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-24 13:50:00,5.7692,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-24 13:55:00,3.8462,20.67,20.67,20.67,20.67,20.67,1,True
2023-10-24 13:59:00,3.8462,21.06,21.06,21.06,21.06,21.06,1,True
2023-10-24 14:34:00,3.8462,21.58,21.58,21.58,21.58,21.58,1,True
2023-10-24 14:37:00,19.2308,21.58,21.58,21.58,21.58,21.58,1,True
2023-10-24 14:51:00,3.8462,20.28,20.28,20.28,20.28,20.28,1,True
2023-10-24 14:53:00,115.5769,20.8,20.8,20.8,20.8,20.8,2,True
2023-10-24 14:57:00,16.1538,20.93,21.58,20.28,21.58,20.28,2,True
2023-10-24 15:04:00,33.3077,20.605,20.605,20.605,20.605,20.605,1,True
2023-10-24 15:31:00,23.0769,20.6024,20.6031,20.6031,20.6031,20.6031,1,True
2023-10-24 15:48:00,180.8846,20.241,20.8,20.02,20.8,20.02,4,True
2023-10-24 16:24:00,8.6538,19.8744,20.02,19.76,20.02,19.76,2,True
2023-10-24 16:46:00,3.8462,19.76,19.76,19.76,19.76,19.76,1,True
2023-10-24 16:49:00,3.8462,20.0538,20.0525,20.0525,20.0525,20.0525,1,True
2023-10-24 17:22:00,115.3846,19.7782,19.786,19.76,19.786,19.76,2,True
2023-10-24 17:53:00,3.8462,19.76,19.76,19.76,19.76,19.76,1,True
2023-10-24 18:03:00,846.1538,20.267,20.28,20.254,20.28,20.254,4,True
2023-10-24 18:06:00,80.7692,20.54,20.54,20.54,20.54,20.54,1,True
2023-10-24 18:39:00,24.1923,20.0408,20.02,20.02,20.0746,20.02,33,True
2023-10-24 19:05:00,3.8462,20.41,20.41,20.41,20.41,20.41,1,True
2023-10-24 19:06:00,471.8077,20.8,20.8,20.8,20.8,20.8,3,True
2023-10-24 19:08:00,80.7692,20.8,20.8,20.8,20.8,20.8,2,True
2023-10-24 19:46:00,3.8462,20.02,20.02,20.02,20.02,20.02,1,True
2023-10-24 19:49:00,76.9231,21.45,21.45,21.45,21.45,21.45,2,True
2023-10-24 19:51:00,30.7692,21.0938,21.0925,21.0925,21.0925,21.0925,1,True
2023-10-25 13:30:00,23.0769,21.3148,21.5722,20.02,21.5722,20.02,2,True
2023-10-25 13:36:00,365.5769,19.747,20.02,20.02,20.02,19.5,5,True
2023-10-25 13:52:00,57.6923,20.8,20.8,20.8,20.8,20.8,1,True
2023-10-25 13:57:00,101.9231,19.5,19.5,19.5,19.5,19.5,1,True
2023-10-25 14:14:00,46.1923,18.8942,19.5,18.7746,19.5,18.7746,2,True
2023-10-25 14:20:00,7.6923,20.8,20.8,20.8,20.8,20.8,1,True
2023-10-25 14:23:00,84.6538,19.695,20.8,18.7746,20.8,18.7746,3,True
2023-10-25 14:32:00,25.6538,19.3726,19.37,19.37,19.37,19.37,2,True
2023-10-25 14:37:00,3.8462,18.9306,18.9293,18.9293,18.9293,18.9293,1,True
2023-10-25 14:44:00,34.3077,19.3206,18.9293,19.37,19.37,18.9293,2,True
2023-10-25 15:11:00,19.2308,18.72,18.72,18.72,18.72,18.72,1,True
2023-10-25 15:13:00,57.6923,18.4886,18.4886,18.4886,18.4886,18.4886,1,True
2023-10-25 15:18:00,30.7692,18.6758,18.6765,18.6765,18.6765,18.6765,1,True
2023-10-25 15:35:00,3.8462,18.4886,18.4886,18.4886,18.4886,18.4886,1,True
2023-10-25 15:37:00,76.9231,19.24,19.24,19.24,19.24,19.24,2,True
2023-10-25 15:42:00,77.4231,19.2374,19.24,19.24,19.24,19.24,3,True
2023-10-25 15:57:00,57.6923,18.6394,18.6389,18.6389,18.6389,18.6389,1,True
2023-10-25 16:12:00,19.2308,19.0138,19.0146,19.0146,19.0146,19.0146,1,True
2023-10-25 18:33:00,3.8462,18.6836,18.6843,18.6843,18.6843,18.6843,1,True
2023-10-25 18:39:00,261.1538,18.5068,18.72,18.4652,18.72,18.4652,4,True
2023-10-25 18:40:00,249.8462,18.304,18.33,18.46,18.46,18.07,7,True
2023-10-25 18:43:00,96.1538,17.186,17.81,17.16,17.81,17.16,2,True
2023-10-25 18:46:00,3.8462,18.005,18.005,18.005,18.005,18.005,1,True
2023-10-25 18:51:00,40.1923,17.94,17.94,17.94,17.94,17.94,1,True
2023-10-25 18:54:00,19.2308,17.7008,18.0375,17.615,18.0375,17.615,2,True
2023-10-25 19:58:00,278.2692,17.4668,17.68,17.16,17.68,17.16,10,True
2023-10-25 19:59:00,82.6923,17.16,17.16,17.16,17.16,17.16,2,True
2023-10-26 13:30:00,54.7692,17.914,17.42,18.2,18.2,16.9,24,True
2023-10-26 13:31:00,166.9231,18.2,18.2,18.2,18.2,18.2,4,True
2023-10-26 13:32:00,107.6923,18.2,18.2,18.2,18.2,18.2,2,True
2023-10-26 13:33:00,46.1538,18.1454,17.55,18.2,18.2,17.55,3,True
2023-10-26 13:34:00,38.4615,18.2,18.2,18.2,18.2,18.2,1,True
2023-10-26 13:35:00,3.8462,17.94,17.94,17.94,17.94,17.94,1,True
2023-10-26 13:55:00,3.8462,17.42,17.42,17.42,17.42,17.42,1,True
2023-10-26 13:56:00,3.8462,17.42,17.42,17.42,17.42,17.42,1,True
2023-10-26 13:58:00,3.8462,17.81,17.81,17.81,17.81,17.81,1,True
2023-10-26 14:03:00,3.8462,17.81,17.81,17.81,17.81,17.81,1,True
2023-10-26 14:20:00,3.8462,17.615,17.615,17.615,17.615,17.615,1,True
2023-10-26 14:27:00,123.8462,18.2,18.2,18.2,18.2,18.2,3,True
2023-10-26 14:31:00,36.9231,18.46,18.46,18.46,18.46,18.46,1,True
2023-10-26 14:32:00,11.5385,18.746,19.448,18.3287,19.448,18.3287,3,True
2023-10-26 14:48:00,3.8846,19.4792,19.4974,19.4974,19.4974,19.4974,2,True
2023-10-26 15:21:00,38.4615,18.6576,18.6576,18.6576,18.6576,18.6576,1,True
2023-10-26 16:19:00,192.3077,18.72,18.72,18.72,18.72,18.72,4,True
2023-10-26 16:29:00,26.6923,18.9618,18.85,18.98,18.98,18.85,2,True
2023-10-26 16:30:00,183.0,18.915,18.85,18.98,18.98,18.85,3,True
2023-10-26 16:39:00,33.2308,19.448,19.383,19.4974,19.4974,19.383,3,True
