t,v,vw,o,c,h,l,n,otc
2023-06-26 13:35:00,4.7441,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-26 13:39:00,0.0096,269.24,269.2,269.2,269.2,269.2,1,True
2023-06-26 13:48:00,1.6933,254.8,254.8,254.8,254.8,254.8,1,True
2023-06-26 15:04:00,0.1375,267.8,267.8,267.8,267.8,267.8,1,True
2023-06-26 15:17:00,0.1302,254.8,254.8,254.8,254.8,254.8,1,True
2023-06-26 15:23:00,0.0115,267.8,267.8,267.8,267.8,267.8,1,True
2023-06-26 15:47:00,1.3221,271.32,280.8,267.8,280.8,267.8,2,True
2023-06-26 15:48:00,0.0962,280.8,280.8,280.8,280.8,280.8,1,True
2023-06-26 16:41:00,0.1923,267.8,267.8,267.8,267.8,267.8,1,True
2023-06-26 18:41:00,0.0513,254.8,254.8,254.8,254.8,254.8,1,True
2023-06-26 19:19:00,0.0154,262.6,262.6,262.6,262.6,262.6,1,True
2023-06-26 19:42:00,1.9231,267.8,267.8,267.8,267.8,267.8,1,True
2023-06-26 19:55:00,0.4808,280.8,280.8,280.8,280.8,280.8,1,True
2023-06-27 13:30:00,0.0667,254.8,254.8,254.8,254.8,254.8,2,True
2023-06-27 14:00:00,1.2019,276.12,278.2,275.6,278.2,275.6,2,True
2023-06-27 14:11:00,0.1154,291.2,291.2,291.2,291.2,291.2,1,True
2023-06-27 15:02:00,0.7212,275.6,275.6,275.6,275.6,275.6,1,True
2023-06-27 15:37:00,0.117,276.96,276.92,276.92,276.92,276.92,1,True
2023-06-27 16:01:00,8.9205,265.72,276.64,250.64,276.64,250.64,3,True
2023-06-27 16:18:00,0.0692,261.44,262.92,260.0,262.92,260.0,2,True
2023-06-27 16:31:00,0.0096,281.32,281.32,281.32,281.32,281.32,1,True
2023-06-27 16:34:00,0.0192,275.92,281.32,270.4,281.32,270.4,2,True
2023-06-27 17:02:00,0.0204,281.32,281.32,281.32,281.32,281.32,1,True
2023-06-27 17:04:00,0.0129,250.64,250.64,250.64,250.64,250.64,1,True
2023-06-27 17:56:00,0.0257,281.32,281.32,281.32,281.32,281.32,1,True
2023-06-27 17:57:00,0.0104,309.08,310.96,310.96,310.96,310.96,2,True
2023-06-27 18:00:00,0.4726,272.8,281.32,254.8,281.32,254.8,3,True
2023-06-27 18:31:00,0.0096,262.92,262.92,262.92,262.92,262.92,1,True
2023-06-27 18:39:00,0.0096,250.64,250.64,250.64,250.64,250.64,1,True
2023-06-27 18:56:00,0.0385,281.32,281.32,281.32,281.32,281.32,1,True
2023-06-27 19:08:00,0.0317,291.2,291.2,291.2,291.2,291.2,2,True
2023-06-27 19:10:00,0.9423,272.16,272.12,272.12,272.12,272.12,1,True
2023-06-28 13:30:00,1.9423,311.36,312.0,312.0,312.0,250.64,5,True
2023-06-28 13:52:00,0.0962,312.0,312.0,312.0,312.0,312.0,1,True
2023-06-28 13:59:00,0.0481,312.0,312.0,312.0,312.0,312.0,1,True
2023-06-28 14:02:00,0.3046,286.52,286.52,286.52,286.52,286.52,1,True
2023-06-28 14:21:00,4.4231,261.04,261.04,261.04,261.04,261.04,2,True
2023-06-28 15:18:00,1.6089,261.04,261.04,261.04,261.04,261.04,1,True
2023-06-28 16:10:00,0.0096,260.4,260.4,260.4,260.4,260.4,1,True
2023-06-28 16:52:00,0.9615,260.52,260.0,261.04,261.04,260.0,2,True
2023-06-28 17:15:00,0.1283,260.0,260.0,260.0,260.0,260.0,1,True
2023-06-28 18:05:00,0.0192,261.04,261.04,261.04,261.04,261.04,1,True
2023-06-28 18:16:00,0.0641,260.52,260.52,260.52,260.52,260.52,1,True
2023-06-28 18:41:00,1.6346,260.52,260.52,260.52,260.52,260.52,1,True
2023-06-28 18:57:00,0.0096,260.32,260.24,260.24,260.24,260.24,1,True
2023-06-28 19:14:00,0.0096,260.4,260.4,260.4,260.4,260.4,1,True
2023-06-28 19:40:00,0.0096,260.0,260.0,260.0,260.0,260.0,1,True
2023-06-28 19:47:00,0.0096,260.52,260.52,260.52,260.52,260.52,1,True
2023-06-28 19:59:00,4.8132,261.04,261.04,261.04,261.04,260.92,3,True
2023-06-28 20:00:00,0.9615,312.0,312.0,312.0,312.0,312.0,1,True
2023-06-29 14:06:00,0.0584,263.12,263.12,263.12,263.12,263.12,1,True
2023-06-29 15:06:00,2.1154,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-29 15:24:00,0.0106,278.0,278.0,278.0,278.0,278.0,1,True
2023-06-29 15:25:00,0.0856,263.12,263.12,263.12,263.12,263.12,1,True
2023-06-29 15:58:00,0.0962,280.8,280.8,280.8,280.8,280.8,1,True
2023-06-29 16:39:00,0.0129,271.44,271.44,271.44,271.44,271.44,1,True
2023-06-29 16:53:00,0.0129,270.4,270.4,270.4,270.4,270.4,1,True
2023-06-29 17:02:00,9.7991,277.36,276.64,277.68,277.68,276.64,2,True
2023-06-29 17:15:00,8.9454,277.68,277.68,277.68,277.68,277.68,1,True
2023-06-29 17:18:00,0.0709,253.76,253.76,253.76,253.76,253.76,1,True
2023-06-29 18:20:00,1.1588,260.0,260.0,260.0,260.0,260.0,3,True
2023-06-29 18:40:00,0.0097,253.96,253.92,253.92,253.92,253.92,1,True
2023-06-29 18:44:00,0.3206,250.64,250.64,250.64,250.64,250.64,1,True
2023-06-29 18:51:00,0.0096,250.64,250.64,250.64,250.64,250.64,1,True
2023-06-29 19:10:00,9.6154,249.92,250.64,249.6,250.64,249.6,3,True
2023-06-29 19:13:00,0.0129,256.36,256.36,256.36,256.36,256.36,1,True
2023-06-29 19:19:00,0.0193,252.72,254.8,250.64,254.8,250.64,2,True
2023-06-29 19:44:00,2.3081,249.48,249.6,246.48,249.6,246.48,2,True
2023-06-30 13:30:00,0.3269,259.36,275.6,275.6,312.0,243.36,16,True
2023-06-30 13:44:00,0.3365,257.6,253.76,260.0,260.0,253.76,2,True
2023-06-30 14:01:00,0.1283,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-30 14:12:00,0.2885,251.68,251.68,251.68,251.68,251.68,1,True
2023-06-30 14:21:00,0.0096,251.68,251.68,251.68,251.68,251.68,1,True
2023-06-30 14:27:00,0.0644,248.36,248.36,248.36,248.36,248.36,1,True
2023-06-30 14:35:00,0.0096,247.52,247.52,247.52,247.52,247.52,1,True
2023-06-30 14:48:00,0.0096,246.36,246.36,246.36,246.36,246.36,1,True
2023-06-30 15:13:00,0.0769,246.48,246.48,246.48,246.48,246.48,1,True
2023-06-30 15:25:00,0.8013,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-30 15:47:00,6.1058,239.84,243.36,239.2,243.36,239.2,2,True
2023-06-30 15:48:00,1.9231,239.2,239.2,239.2,239.2,239.2,2,True
2023-06-30 15:58:00,0.3846,236.6,236.6,236.6,236.6,236.6,1,True
2023-06-30 16:01:00,4.6154,239.2,239.2,239.2,239.2,239.2,3,True
2023-06-30 16:10:00,3.9904,239.08,239.2,239.2,239.2,236.48,4,True
2023-06-30 16:15:00,0.0129,236.6,236.6,236.6,236.6,236.6,1,True
2023-06-30 16:16:00,0.0097,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-30 16:25:00,0.0962,239.08,239.08,239.08,239.08,239.08,1,True
2023-06-30 16:35:00,0.0096,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-30 16:46:00,15.8654,234.0,234.0,234.0,234.0,234.0,4,True
2023-06-30 17:03:00,0.0257,228.8,228.8,228.8,228.8,228.8,1,True
2023-06-30 17:05:00,0.0962,239.2,239.2,239.2,239.2,239.2,1,True
