t,v,vw,o,c,h,l,n,otc
2023-05-30 15:16:00,9.6154,269.36,269.36,269.36,269.36,269.36,1,True
2023-05-30 15:51:00,0.1623,279.76,279.76,279.76,279.76,279.76,1,True
2023-05-30 15:59:00,9.4183,269.36,269.36,269.36,269.36,269.36,1,True
2023-05-30 16:21:00,0.1971,254.8,254.8,254.8,254.8,254.8,1,True
2023-05-30 16:26:00,0.2404,262.6,262.6,262.6,262.6,262.6,1,True
2023-05-30 17:42:00,0.0962,270.4,270.4,270.4,270.4,270.4,1,True
2023-05-30 18:49:00,5.6875,260.84,261.04,260.0,261.04,260.0,3,True
2023-05-30 18:50:00,0.0192,251.68,251.68,251.68,251.68,251.68,1,True
2023-05-30 18:54:00,8.4713,246.36,255.84,244.4,255.84,241.8,5,True
2023-05-30 19:04:00,0.0096,247.12,247.12,247.12,247.12,247.12,1,True
2023-05-30 19:20:00,0.0097,267.28,267.28,267.28,267.28,267.28,1,True
2023-05-30 19:28:00,1.4423,264.16,264.16,264.16,264.16,264.16,1,True
2023-05-30 19:39:00,0.0096,259.48,259.48,259.48,259.48,259.48,1,True
2023-05-30 19:41:00,1.9231,254.8,254.8,254.8,254.8,254.8,1,True
2023-05-30 19:45:00,4.8077,254.8,254.8,254.8,254.8,254.8,1,True
2023-05-30 19:54:00,0.0449,256.16,261.04,249.6,261.04,249.6,2,True
2023-05-31 13:39:00,0.0213,255.84,261.04,249.6,261.04,249.6,2,True
2023-05-31 14:07:00,0.2237,254.8,254.8,254.8,254.8,254.8,1,True
2023-05-31 14:22:00,0.5433,267.8,269.88,260.0,269.88,260.0,3,True
2023-05-31 14:24:00,7.8166,262.2,275.6,244.4,275.6,244.4,3,True
2023-05-31 14:25:00,9.1068,239.2,252.72,234.0,252.72,234.0,5,True
2023-05-31 14:41:00,0.5096,241.16,249.6,234.0,249.6,234.0,2,True
2023-05-31 15:37:00,2.0192,246.48,246.48,246.48,246.48,246.48,1,True
2023-05-31 16:18:00,0.0774,264.16,264.16,264.16,264.16,264.16,1,True
2023-05-31 16:25:00,0.0096,264.16,264.16,264.16,264.16,264.16,1,True
2023-05-31 16:51:00,3.8462,258.96,258.96,258.96,258.96,258.96,1,True
2023-05-31 17:02:00,0.0192,253.56,254.28,252.72,254.28,252.72,2,True
2023-05-31 17:35:00,0.0962,252.72,252.72,252.72,252.72,252.72,1,True
2023-05-31 17:36:00,2.6442,253.76,253.76,253.76,253.76,253.76,1,True
2023-05-31 17:46:00,0.0385,268.32,268.32,268.32,268.32,268.32,1,True
2023-05-31 17:48:00,0.0192,249.72,249.72,249.72,249.72,249.72,1,True
2023-05-31 19:05:00,0.4375,255.32,255.32,255.32,255.32,255.32,1,True
2023-05-31 19:41:00,0.0096,251.04,251.04,251.04,251.04,251.04,1,True
2023-05-31 19:56:00,0.0577,250.12,250.12,250.12,250.12,250.12,1,True
2023-06-01 13:30:00,2.2524,249.6,249.6,249.6,250.64,249.6,7,True
2023-06-01 13:35:00,0.0096,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-01 13:40:00,0.0865,249.6,249.6,249.6,249.6,249.6,1,True
2023-06-01 13:51:00,0.0322,241.8,241.8,241.8,241.8,241.8,1,True
2023-06-01 14:01:00,1.3462,234.0,234.0,234.0,234.0,234.0,3,True
2023-06-01 14:28:00,0.0321,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-01 14:33:00,0.0192,241.8,249.6,234.0,249.6,234.0,2,True
2023-06-01 14:34:00,0.0288,241.8,241.8,241.8,241.8,241.8,1,True
2023-06-01 15:53:00,0.0129,242.32,242.32,242.32,242.32,242.32,1,True
2023-06-01 16:00:00,0.0096,235.04,235.04,235.04,235.04,235.04,1,True
2023-06-01 16:10:00,0.0629,235.04,235.04,235.04,235.04,235.04,1,True
2023-06-01 17:05:00,0.2692,243.36,238.16,248.56,248.56,238.16,2,True
2023-06-01 17:11:00,0.1891,243.88,243.88,243.88,243.88,243.88,2,True
2023-06-01 17:34:00,0.4712,248.56,248.56,248.56,248.56,248.56,1,True
2023-06-01 18:50:00,0.0096,243.36,243.36,243.36,243.36,243.36,1,True
2023-06-01 19:19:00,0.8077,248.56,248.56,248.56,248.56,248.56,1,True
2023-06-01 19:43:00,0.0337,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-01 19:50:00,16.4144,243.36,248.56,238.16,248.56,238.16,2,True
