t,v,vw,o,c,h,l,n,otc
2023-08-21 13:30:00,17.3462,30.1782,30.68,29.64,30.68,29.64,18,True
2023-08-21 13:38:00,30.7692,31.2,31.2,31.2,31.2,31.2,2,True
2023-08-21 13:49:00,19.2308,31.2,31.2,31.2,31.2,31.2,4,True
2023-08-21 13:55:00,7.6923,31.785,31.85,31.72,31.85,31.72,2,True
2023-08-21 13:57:00,3.8462,31.98,31.98,31.98,31.98,31.98,1,True
2023-08-21 14:11:00,3.8462,31.395,31.395,31.395,31.395,31.395,1,True
2023-08-21 14:15:00,19.2308,31.33,31.33,31.33,31.33,31.33,1,True
2023-08-21 14:20:00,42.3077,31.46,31.46,31.46,31.46,31.46,2,True
2023-08-21 14:25:00,3.8462,31.33,31.33,31.33,31.33,31.33,1,True
2023-08-21 14:33:00,3.8846,31.2,31.2,31.2,31.2,31.2,2,True
2023-08-21 14:39:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 14:52:00,15.3846,31.395,31.395,31.395,31.395,31.395,1,True
2023-08-21 14:58:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 15:01:00,3.8462,31.46,31.46,31.46,31.46,31.46,1,True
2023-08-21 15:09:00,11.5385,31.8448,31.98,31.59,31.98,31.59,2,True
2023-08-21 15:10:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 15:15:00,3.8462,31.395,31.395,31.395,31.395,31.395,1,True
2023-08-21 15:17:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 15:26:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 15:43:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 15:58:00,3.8462,31.2,31.2,31.2,31.2,31.2,1,True
2023-08-21 16:49:00,3.8462,31.46,31.46,31.46,31.46,31.46,1,True
2023-08-21 16:58:00,40.3846,31.46,31.46,31.46,31.46,31.46,1,True
2023-08-21 18:00:00,3.8462,31.98,31.98,31.98,31.98,31.98,1,True
2023-08-21 18:08:00,22.6154,31.5718,31.59,31.59,31.59,31.59,2,True
2023-08-21 18:26:00,3.8462,31.46,31.46,31.46,31.46,31.46,1,True
2023-08-21 18:32:00,3.8462,31.46,31.46,31.46,31.46,31.46,1,True
2023-08-21 18:39:00,3.8462,31.72,31.72,31.72,31.72,31.72,1,True
