t,v,vw,o,c,h,l,n,otc
2023-10-09 13:30:00,13.4615,24.6454,23.4,23.4,23.4,23.4,6,True
2023-10-09 13:36:00,3.8462,26.0,26.0,26.0,26.0,26.0,1,True
2023-10-09 14:21:00,76.9231,22.75,23.4,22.1,23.4,22.1,2,True
2023-10-09 14:28:00,4.0,20.8624,20.865,20.865,20.865,20.865,2,True
2023-10-09 14:33:00,7.6923,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-09 14:37:00,26.9231,20.28,20.28,20.28,20.28,20.28,1,True
2023-10-09 14:41:00,3.8462,20.02,20.02,20.02,20.02,20.02,1,True
2023-10-09 15:02:00,3.8462,21.71,21.71,21.71,21.71,21.71,1,True
2023-10-09 15:11:00,4.2692,21.4708,21.333,21.333,21.333,21.333,2,True
2023-10-09 15:24:00,4.6154,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-09 15:42:00,3.8462,20.8858,20.8845,20.8845,20.8845,20.8845,1,True
2023-10-09 15:56:00,3.8462,21.723,21.723,21.723,21.723,21.723,1,True
2023-10-10 13:50:00,34.6154,23.075,24.7,21.45,24.7,21.45,2,True
2023-10-10 14:31:00,38.4615,24.7,24.7,24.7,24.7,24.7,1,True
2023-10-10 14:46:00,38.4615,24.5388,23.075,24.7,24.7,23.075,2,True
2023-10-10 15:17:00,19.2308,24.57,24.05,24.7,24.7,24.05,2,True
2023-10-10 15:24:00,3.8462,24.05,24.05,24.05,24.05,24.05,1,True
2023-10-10 15:34:00,91.9231,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-10 15:53:00,23.0769,23.92,23.92,23.92,23.92,23.92,2,True
2023-10-10 15:54:00,76.9231,23.452,23.244,23.66,23.66,23.244,2,True
2023-10-10 15:55:00,38.4615,23.66,23.66,23.66,23.66,23.66,1,True
2023-10-10 15:56:00,3.8462,22.6226,22.6213,22.6213,22.6213,22.6213,1,True
2023-10-10 15:57:00,34.6154,23.66,23.66,23.66,23.66,23.66,1,True
2023-10-10 15:58:00,88.8846,23.634,23.075,23.66,23.66,23.075,3,True
2023-10-10 16:00:00,171.3077,23.6366,22.6213,23.66,23.66,22.6213,4,True
2023-10-10 16:01:00,88.4615,23.6158,22.6213,23.66,23.66,22.6213,3,True
2023-10-10 16:03:00,69.2308,23.66,23.66,23.66,23.66,23.66,2,True
2023-10-10 16:29:00,3.8462,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-10 16:36:00,96.1538,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-10 16:37:00,136.9615,21.84,22.1,21.71,22.1,21.58,3,True
2023-10-10 16:38:00,11.5385,24.96,24.96,24.96,24.96,24.96,1,True
2023-10-10 16:39:00,13.0385,21.71,21.71,21.71,21.71,21.71,1,True
2023-10-10 17:11:00,3.8462,23.14,23.14,23.14,23.14,23.14,1,True
