t,v,vw,o,c,h,l,n,otc
2023-08-17 13:31:00,82.6923,27.5132,33.8,26.52,33.8,26.52,6,True
2023-08-17 13:36:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-17 13:38:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-17 13:39:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 13:40:00,32.4231,29.7076,28.6,30.68,30.68,28.6,4,True
2023-08-17 13:42:00,73.1154,29.64,29.64,29.64,29.64,29.64,2,True
2023-08-17 13:55:00,3.8462,29.2292,29.2292,29.2292,29.2292,29.2292,1,True
2023-08-17 14:03:00,4.0385,30.6046,30.68,30.68,30.68,30.68,2,True
2023-08-17 14:05:00,7.0,30.3732,30.368,30.368,30.368,30.368,2,True
2023-08-17 14:13:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 14:17:00,3.8462,29.2292,29.2292,29.2292,29.2292,29.2292,1,True
2023-08-17 14:34:00,3.8462,29.64,29.64,29.64,29.64,29.64,1,True
2023-08-17 14:46:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 14:54:00,7.6923,29.9,29.9,29.9,29.9,29.9,1,True
2023-08-17 15:08:00,11.5385,29.2942,29.38,29.12,29.38,29.12,4,True
2023-08-17 15:09:00,80.8077,29.3254,29.12,29.51,29.51,29.12,7,True
2023-08-17 15:10:00,5.7692,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 15:17:00,3.8462,29.51,29.51,29.51,29.51,29.51,1,True
2023-08-17 15:19:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 15:29:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 15:32:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 15:54:00,3.8462,29.38,29.38,29.38,29.38,29.38,1,True
2023-08-17 16:07:00,3.8462,29.38,29.38,29.38,29.38,29.38,1,True
2023-08-17 16:52:00,3.8462,29.484,29.484,29.484,29.484,29.484,1,True
2023-08-17 17:07:00,14.8462,29.2448,29.38,29.12,29.38,29.12,4,True
2023-08-17 17:08:00,3.8462,29.38,29.38,29.38,29.38,29.38,1,True
2023-08-17 17:15:00,7.6923,29.1486,29.12,29.1746,29.1746,29.12,2,True
2023-08-17 17:16:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 17:19:00,11.5385,29.133,29.12,29.12,29.159,29.12,3,True
2023-08-17 17:20:00,12.4231,29.3618,29.9,29.12,29.9,29.12,3,True
2023-08-17 17:27:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 17:34:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 17:40:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 17:45:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 17:47:00,3.8462,29.12,29.12,29.12,29.12,29.12,1,True
2023-08-17 18:22:00,7.6923,29.51,29.12,29.9,29.9,29.12,2,True
2023-08-17 18:31:00,6.9231,28.6,28.6,28.6,28.6,28.6,2,True
2023-08-17 18:59:00,3.8462,27.56,27.56,27.56,27.56,27.56,1,True
2023-08-17 19:07:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-08-17 19:09:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-08-17 19:13:00,3.8462,26.52,26.52,26.52,26.52,26.52,1,True
2023-08-17 19:14:00,51.9615,27.8252,28.6,27.56,28.6,27.56,2,True
2023-08-17 19:36:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-08-17 19:49:00,23.1538,26.988,26.78,27.04,27.04,26.78,3,True
2023-08-17 19:51:00,21.1538,27.3156,27.3,27.391,27.391,27.3,2,True
2023-08-17 19:58:00,11.5385,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-18 13:30:00,180.8462,28.5272,27.3,26.52,28.6,26.52,5,True
2023-08-18 13:34:00,3.8462,27.625,27.625,27.625,27.625,27.625,1,True
2023-08-18 13:52:00,11.9231,28.6,28.6,28.6,28.6,28.6,4,True
2023-08-18 13:54:00,3.8462,28.665,28.665,28.665,28.665,28.665,1,True
2023-08-18 14:01:00,3.8462,28.73,28.73,28.73,28.73,28.73,1,True
2023-08-18 14:02:00,3.8462,28.665,28.665,28.665,28.665,28.665,1,True
2023-08-18 14:14:00,3.8462,28.678,28.678,28.678,28.678,28.678,1,True
2023-08-18 14:17:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-18 14:27:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-18 14:28:00,7.6923,28.7638,28.665,28.86,28.86,28.665,2,True
2023-08-18 14:41:00,3.8462,28.86,28.86,28.86,28.86,28.86,1,True
2023-08-18 14:50:00,3.8462,28.912,28.912,28.912,28.912,28.912,1,True
2023-08-18 15:06:00,23.0769,28.7508,28.86,28.6,28.912,28.6,6,True
2023-08-18 15:07:00,3.8462,28.704,28.704,28.704,28.704,28.704,1,True
2023-08-18 15:21:00,3.8462,28.925,28.925,28.925,28.925,28.925,1,True
2023-08-18 15:39:00,3.8462,28.86,28.86,28.86,28.86,28.86,1,True
2023-08-18 15:44:00,25.7308,28.6,28.6,28.6,28.6,28.6,1,True
2023-08-18 15:49:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-08-18 15:53:00,14.6154,28.21,28.21,28.21,28.21,28.21,1,True
2023-08-18 15:58:00,80.6923,27.4404,27.755,26.91,27.755,26.91,3,True
2023-08-18 16:00:00,12.7692,26.611,26.52,26.65,26.65,26.52,2,True
2023-08-18 16:11:00,3.8462,26.585,26.585,26.585,26.585,26.585,1,True
2023-08-18 16:16:00,11.5385,26.5642,26.65,26.52,26.65,26.52,3,True
2023-08-18 16:27:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-08-18 16:38:00,11.4231,29.12,29.12,29.12,29.12,29.12,2,True
2023-08-18 16:55:00,7.9231,29.51,29.51,29.51,29.51,29.51,1,True
2023-08-18 17:27:00,3.8462,29.64,29.64,29.64,29.64,29.64,1,True
2023-08-18 17:33:00,3.8462,29.64,29.64,29.64,29.64,29.64,1,True
2023-08-18 17:38:00,19.2308,29.9,29.9,29.9,29.9,29.9,3,True
2023-08-18 17:39:00,3.8462,29.64,29.64,29.64,29.64,29.64,1,True
2023-08-18 18:19:00,3.8462,29.77,29.77,29.77,29.77,29.77,1,True
2023-08-18 18:24:00,3.8462,29.692,29.692,29.692,29.692,29.692,1,True
2023-08-18 18:27:00,15.3846,29.8688,29.77,29.9,29.9,29.77,4,True
2023-08-18 19:21:00,24.9231,30.199,30.42,30.16,30.42,30.16,2,True
2023-08-18 19:22:00,7.6923,29.705,29.77,29.64,29.77,29.64,2,True
2023-08-18 19:42:00,38.4615,30.68,30.68,30.68,30.68,30.68,1,True
