t,v,vw,o,c,h,l,n,otc
2023-09-14 13:30:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 13:39:00,3.8462,28.47,28.47,28.47,28.47,28.47,1,True
2023-09-14 13:46:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-09-14 13:48:00,3.8462,28.405,28.405,28.405,28.405,28.405,1,True
2023-09-14 13:49:00,3.8462,28.6,28.6,28.6,28.6,28.6,1,True
2023-09-14 13:50:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 14:15:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 14:28:00,7.6923,28.106,28.132,28.08,28.132,28.08,2,True
2023-09-14 14:34:00,7.6923,28.08,28.08,28.08,28.08,28.08,1,True
2023-09-14 14:46:00,3.8462,27.95,27.95,27.95,27.95,27.95,1,True
2023-09-14 14:47:00,9.6154,28.08,28.08,28.08,28.08,28.08,1,True
2023-09-14 14:48:00,3.8462,27.82,27.82,27.82,27.82,27.82,1,True
2023-09-14 14:52:00,26.9231,27.82,27.82,27.82,27.82,27.82,3,True
2023-09-14 15:08:00,3.8462,27.69,27.69,27.69,27.69,27.69,1,True
2023-09-14 15:15:00,3.8462,27.56,27.56,27.56,27.56,27.56,1,True
2023-09-14 15:16:00,15.3846,27.56,27.56,27.56,27.56,27.56,1,True
2023-09-14 15:20:00,7.0,27.3,27.3,27.3,27.3,27.3,3,True
2023-09-14 15:29:00,5.3846,27.235,27.235,27.235,27.235,27.235,1,True
2023-09-14 15:30:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-14 15:31:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-14 15:32:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-14 15:35:00,3.8462,26.78,26.78,26.78,26.78,26.78,1,True
2023-09-14 15:39:00,7.3462,27.04,27.04,27.04,27.04,27.04,2,True
2023-09-14 15:41:00,47.4231,26.7904,26.91,26.78,26.91,26.78,2,True
2023-09-14 15:42:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-14 15:53:00,50.0,27.04,27.04,27.04,27.04,27.04,8,True
2023-09-14 15:54:00,38.4615,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-14 16:06:00,25.4615,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-14 16:16:00,15.3846,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-14 16:21:00,3.8462,27.69,27.69,27.69,27.69,27.69,1,True
2023-09-14 16:25:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 16:46:00,19.2308,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 17:04:00,3.8462,27.95,27.95,27.95,27.95,27.95,1,True
2023-09-14 17:09:00,3.8462,28.21,28.21,28.21,28.21,28.21,1,True
2023-09-14 17:10:00,25.9615,28.288,28.288,28.288,28.288,28.288,1,True
2023-09-14 17:14:00,23.0769,28.2308,28.21,28.34,28.34,28.21,2,True
2023-09-14 18:45:00,42.3077,28.5766,28.34,28.6,28.6,28.34,4,True
2023-09-14 18:51:00,3.8462,28.08,28.08,28.08,28.08,28.08,1,True
2023-09-14 18:56:00,5.7692,28.86,28.86,28.86,28.86,28.86,2,True
2023-09-14 19:10:00,3.8462,28.08,28.08,28.08,28.08,28.08,1,True
2023-09-14 19:20:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-14 19:55:00,3.8462,28.665,28.665,28.665,28.665,28.665,1,True
2023-09-15 13:30:00,12.6154,28.4024,28.34,28.34,28.34,28.34,8,True
2023-09-15 13:31:00,3.8462,29.38,29.38,29.38,29.38,29.38,1,True
2023-09-15 13:42:00,15.3846,29.12,29.12,29.12,29.12,29.12,1,True
2023-09-15 13:50:00,3.8462,28.73,28.73,28.73,28.73,28.73,1,True
2023-09-15 13:56:00,11.5385,29.12,29.12,29.12,29.12,29.12,1,True
2023-09-15 14:09:00,3.8462,28.34,28.34,28.34,28.34,28.34,1,True
2023-09-15 14:26:00,30.7692,29.0706,28.73,29.12,29.12,28.73,2,True
2023-09-15 14:31:00,103.8462,29.2344,29.12,29.64,29.64,29.12,3,True
2023-09-15 14:32:00,69.2308,30.6358,29.9,30.68,30.68,29.9,3,True
2023-09-15 14:33:00,3.8462,29.51,29.51,29.51,29.51,29.51,1,True
2023-09-15 14:44:00,3.8462,29.9,29.9,29.9,29.9,29.9,1,True
2023-09-15 14:45:00,3.8462,30.68,30.68,30.68,30.68,30.68,1,True
2023-09-15 14:46:00,15.3846,30.68,30.68,30.68,30.68,30.68,1,True
2023-09-15 14:47:00,59.6154,30.797,30.68,31.98,31.98,30.654,5,True
2023-09-15 14:53:00,3.8462,31.46,31.46,31.46,31.46,31.46,1,True
2023-09-15 15:39:00,7.6923,32.11,31.98,32.24,32.24,31.98,2,True
2023-09-15 16:00:00,3.8462,31.278,31.278,31.278,31.278,31.278,1,True
2023-09-15 16:09:00,180.3077,32.4688,32.5,32.435,32.5,32.435,4,True
2023-09-15 16:14:00,19.2308,33.8,33.8,33.8,33.8,33.8,1,True
2023-09-15 16:15:00,19.2308,33.8,33.8,33.8,33.8,33.8,1,True
2023-09-15 16:30:00,19.4231,32.7574,32.76,32.76,32.76,32.76,2,True
2023-09-15 16:33:00,38.4615,32.721,32.37,32.76,32.76,32.37,3,True
2023-09-15 16:35:00,7.6923,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-15 16:38:00,3.8462,32.37,32.37,32.37,32.37,32.37,1,True
2023-09-15 16:39:00,22.1154,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-15 16:42:00,19.2308,32.175,32.175,32.175,32.175,32.175,1,True
2023-09-15 16:45:00,48.0769,32.7496,32.63,32.76,32.76,32.63,2,True
2023-09-15 17:08:00,3.8462,33.8,33.8,33.8,33.8,33.8,1,True
2023-09-15 18:01:00,6.8462,33.54,33.54,33.54,33.54,33.54,1,True
2023-09-15 18:07:00,3.8462,32.5,32.5,32.5,32.5,32.5,1,True
2023-09-15 18:26:00,3.8462,33.8,33.8,33.8,33.8,33.8,1,True
2023-09-15 18:27:00,3.8462,33.15,33.15,33.15,33.15,33.15,1,True
2023-09-15 19:27:00,3.8462,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-15 19:46:00,69.2308,33.6622,33.15,33.8,33.8,33.15,7,True
2023-09-15 19:49:00,7.6923,33.8,33.8,33.8,33.8,33.8,2,True
2023-09-15 19:50:00,5.7692,33.605,33.605,33.605,33.605,33.605,1,True
2023-09-15 19:56:00,30.7692,33.7506,33.67,33.8,33.8,33.67,6,True
2023-09-15 19:57:00,11.0769,33.54,33.54,33.54,33.54,33.54,1,True
2023-09-18 13:30:00,21.6154,32.5,32.5,32.5,32.5,32.5,7,True
2023-09-18 13:42:00,6.1538,33.6128,33.54,33.54,33.54,33.54,3,True
2023-09-18 13:43:00,4.4615,33.7922,33.8,33.8,33.8,33.8,3,True
2023-09-18 13:54:00,3.8462,33.8,33.8,33.8,33.8,33.8,1,True
2023-09-18 14:12:00,3.8462,33.54,33.54,33.54,33.54,33.54,1,True
2023-09-18 14:14:00,3.8462,33.54,33.54,33.54,33.54,33.54,1,True
2023-09-18 14:15:00,3.8462,33.54,33.54,33.54,33.54,33.54,1,True
2023-09-18 14:41:00,15.3846,33.02,33.02,33.02,33.02,33.02,1,True
2023-09-18 14:45:00,3.8462,32.825,32.825,32.825,32.825,32.825,1,True
2023-09-18 14:46:00,3.8462,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-18 15:02:00,180.3077,32.7938,32.76,32.825,32.825,32.76,2,True
2023-09-18 15:04:00,5.7692,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-18 15:05:00,52.1538,32.76,32.76,32.76,32.76,32.76,1,True
2023-09-18 15:06:00,3.8846,32.76,32.76,32.76,32.76,32.76,2,True
2023-09-18 15:44:00,36.2692,32.5,32.5,32.5,32.5,32.5,1,True
