t,v,vw,o,c,h,l,n,otc
2023-06-02 13:30:00,29.3628,238.36,247.52,238.16,247.52,238.16,4,True
2023-06-02 13:34:00,0.722,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-02 13:36:00,0.6731,237.64,237.64,237.64,237.64,237.64,1,True
2023-06-02 13:46:00,0.4808,237.64,237.64,237.64,237.64,237.64,1,True
2023-06-02 13:49:00,0.0096,241.28,241.28,241.28,241.28,241.28,1,True
2023-06-02 14:04:00,0.1042,238.16,238.16,238.16,238.16,238.16,1,True
2023-06-02 14:16:00,0.0096,235.96,235.96,235.96,235.96,235.96,1,True
2023-06-02 14:36:00,0.0962,238.16,238.16,238.16,238.16,238.16,1,True
2023-06-02 15:58:00,1.1538,237.12,237.12,237.12,237.12,237.12,1,True
2023-06-02 16:53:00,0.0962,242.32,242.32,242.32,242.32,242.32,1,True
2023-06-02 16:59:00,1.8438,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-02 17:05:00,0.0257,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-02 17:14:00,1.9231,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-02 17:15:00,3.8037,239.2,239.2,239.2,239.2,239.2,1,True
2023-06-02 17:28:00,0.9615,240.24,240.24,240.24,240.24,240.24,1,True
2023-06-02 17:50:00,0.0096,237.12,237.12,237.12,237.12,237.12,1,True
2023-06-02 18:42:00,11.0096,238.68,238.16,237.12,239.0,237.12,4,True
2023-06-02 19:14:00,0.0096,241.8,241.8,241.8,241.8,241.8,1,True
2023-06-05 13:30:00,1.9239,244.4,246.48,242.32,246.48,242.32,11,True
2023-06-05 13:58:00,0.3077,242.32,242.32,242.32,242.32,242.32,1,True
2023-06-05 14:19:00,0.0481,239.72,239.72,239.72,239.72,239.72,1,True
2023-06-05 14:38:00,0.1923,238.16,238.16,238.16,238.16,238.16,1,True
2023-06-05 14:41:00,0.3366,239.2,238.16,239.2,239.2,238.16,3,True
2023-06-05 15:20:00,0.0513,237.12,237.12,237.12,237.12,237.12,1,True
2023-06-05 16:13:00,0.0129,238.16,238.16,238.16,238.16,238.16,1,True
2023-06-05 16:40:00,4.3269,237.0,238.16,236.08,238.16,236.08,2,True
2023-06-05 16:59:00,0.0115,236.6,236.6,236.6,236.6,236.6,1,True
2023-06-05 17:00:00,0.0129,237.12,237.12,237.12,237.12,237.12,1,True
2023-06-05 17:11:00,0.9615,236.08,236.08,236.08,236.08,236.08,1,True
2023-06-05 17:12:00,2.2409,234.0,234.0,234.0,234.0,234.0,1,True
2023-06-05 17:39:00,0.2885,233.48,233.48,233.48,233.48,233.48,1,True
2023-06-05 19:11:00,0.0096,230.88,230.88,230.88,230.88,230.88,1,True
2023-06-05 19:55:00,1.9231,231.28,231.6,230.88,231.6,230.88,2,True
2023-06-05 19:56:00,3.5562,229.12,228.8,228.8,229.72,228.8,4,True
2023-06-05 19:57:00,2.5921,215.28,215.28,215.28,215.28,215.28,1,True
2023-06-05 19:58:00,7.3654,216.12,215.28,215.28,217.56,215.28,3,True
2023-06-06 13:12:00,9.6154,218.4,218.4,218.4,218.4,218.4,1,True
2023-06-06 13:30:00,0.0236,215.28,215.28,215.28,215.28,215.28,3,True
2023-06-06 13:38:00,7.3558,215.28,215.28,215.28,215.28,215.28,1,True
2023-06-06 13:40:00,0.0096,215.28,215.28,215.28,215.28,215.28,1,True
2023-06-06 13:44:00,0.0096,224.12,224.12,224.12,224.12,224.12,1,True
2023-06-06 13:45:00,0.0962,232.96,232.96,232.96,232.96,232.96,1,True
2023-06-06 13:52:00,8.3654,210.8,215.8,208.84,215.8,208.0,8,True
2023-06-06 13:53:00,12.8423,174.32,208.0,186.68,208.0,157.04,7,True
2023-06-06 13:57:00,13.4615,210.08,215.28,208.0,215.28,208.0,2,True
2023-06-06 13:59:00,0.9615,212.16,212.16,212.16,212.16,212.16,1,True
2023-06-06 14:07:00,0.2981,232.96,232.96,232.96,232.96,232.96,1,True
2023-06-06 14:38:00,0.0192,211.96,215.8,208.0,215.8,208.0,2,True
2023-06-06 14:49:00,0.8654,203.0,203.0,203.0,203.0,203.0,1,True
2023-06-06 14:51:00,9.6154,218.4,218.4,218.4,218.4,218.4,3,True
2023-06-06 15:04:00,0.0238,207.88,202.8,202.8,202.8,202.8,2,True
2023-06-06 15:17:00,1.4423,202.92,218.4,202.8,218.4,202.8,2,True
2023-06-06 15:19:00,1.0,215.48,215.8,208.0,215.8,208.0,2,True
2023-06-06 15:22:00,0.2244,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-06 15:50:00,6.5385,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-06 15:53:00,1.3846,218.4,218.4,218.4,218.4,218.4,1,True
2023-06-06 15:57:00,1.7691,217.04,208.0,224.64,224.64,208.0,2,True
2023-06-06 16:44:00,0.2885,199.68,199.68,199.68,199.68,199.68,1,True
2023-06-06 16:48:00,2.1441,206.12,209.04,199.68,209.04,199.68,3,True
2023-06-06 16:58:00,0.7809,218.4,218.4,218.4,218.4,218.4,2,True
2023-06-06 17:05:00,0.0578,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-06 17:07:00,8.0149,197.08,197.6,197.6,197.6,196.04,5,True
2023-06-06 17:08:00,1.9231,213.08,213.08,213.08,213.08,213.08,1,True
2023-06-06 17:09:00,2.8846,197.6,197.6,197.6,197.6,197.6,1,True
2023-06-06 17:11:00,1.9231,197.6,197.6,197.6,197.6,197.6,1,True
2023-06-06 17:29:00,0.0097,189.8,189.8,189.8,189.8,189.8,1,True
2023-06-06 17:46:00,0.0096,197.6,197.6,197.6,197.6,197.6,1,True
2023-06-06 17:47:00,9.5962,197.4,197.6,197.08,197.6,197.08,2,True
2023-06-06 17:52:00,1.2981,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-06 17:58:00,10.6731,196.56,197.6,197.6,198.64,195.0,5,True
2023-06-06 18:09:00,15.077,204.68,208.0,207.28,208.0,207.28,4,True
2023-06-06 18:10:00,0.3076,232.96,232.96,232.96,232.96,232.96,1,True
2023-06-06 18:12:00,4.8077,210.08,210.08,210.08,210.08,210.08,2,True
2023-06-06 18:22:00,0.9615,210.08,210.08,210.08,210.08,210.08,1,True
2023-06-06 18:23:00,7.6923,209.24,208.0,210.4,210.4,208.0,2,True
2023-06-06 18:41:00,0.1346,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-06 18:46:00,7.0769,215.8,219.44,208.0,219.44,208.0,2,True
2023-06-06 18:51:00,9.4231,198.64,199.68,197.6,199.68,197.6,3,True
2023-06-06 18:55:00,4.8077,208.0,208.0,208.0,208.0,208.0,2,True
2023-06-06 19:20:00,0.4808,205.4,202.8,208.0,208.0,202.8,2,True
2023-06-06 19:26:00,0.1923,205.4,205.4,205.4,205.4,205.4,1,True
2023-06-06 19:27:00,0.024,205.4,205.4,205.4,205.4,205.4,1,True
2023-06-06 19:33:00,0.0171,205.4,205.4,205.4,205.4,205.4,1,True
2023-06-06 19:41:00,0.2404,208.0,208.0,208.0,208.0,208.0,1,True
2023-06-07 13:30:00,0.0096,197.6,197.6,197.6,197.6,197.6,1,True
2023-06-07 13:35:00,0.0606,201.56,202.8,197.6,202.8,197.6,3,True
