t,v,vw,o,c,h,l,n,otc
2023-09-06 18:28:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-06 18:29:00,22422,0.1,0.1,0.1,0.1,0.1,2,True
2023-09-06 18:56:00,95000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-06 18:57:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-06 19:21:00,5200,0.1,0.1,0.1,0.1,0.1,2,True
2023-09-06 19:31:00,5400,0.1,0.1,0.1,0.1,0.1,2,True
2023-09-06 19:32:00,9378,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-07 14:34:00,5000,0.195,0.195,0.195,0.195,0.195,1,True
2023-09-07 15:28:00,400,0.195,0.195,0.195,0.195,0.195,1,True
2023-09-07 16:36:00,340,0.195,0.195,0.195,0.195,0.195,1,True
2023-09-07 18:18:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-07 18:36:00,200,0.09,0.09,0.09,0.09,0.09,1,True
2023-09-07 18:40:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-07 19:02:00,1000,0.19,0.19,0.19,0.19,0.19,1,True
2023-09-07 19:23:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-08 16:40:00,150,0.1995,0.1995,0.1995,0.1995,0.1995,1,True
2023-09-11 14:05:00,100,0.18,0.18,0.18,0.18,0.18,1,True
2023-09-12 13:35:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-09-12 13:44:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
