t,v,vw,o,c,h,l,n,otc
2023-07-28 15:39:00,1100,0.1,0.1,0.1,0.1,0.1,1,True
2023-07-28 16:55:00,70300,0.0957,0.1,0.1,0.1,0.07,3,True
2023-07-28 16:56:00,20000,0.1,0.1,0.1,0.1,0.1,3,True
2023-07-28 16:58:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-07-28 16:59:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-07-28 17:15:00,14700,0.1,0.1,0.1,0.1,0.1,2,True
2023-07-28 19:12:00,2508,0.12,0.12,0.12,0.12,0.12,1,True
2023-07-31 14:02:00,2500,0.1195,0.1195,0.1195,0.1195,0.1195,1,True
2023-08-01 15:21:00,12508,0.0851,0.085,0.085,0.0852,0.085,5,True
2023-08-02 19:51:00,1500,0.0883,0.088,0.088,0.088,0.088,2,True
