t,v,vw,o,c,h,l,n,otc
2023-12-26 15:11:00,315,3.3719,3.395,3.395,3.395,3.395,7,
2023-12-26 15:14:00,833,3.2805,3.27,3.2541,3.27,3.2541,10,
2023-12-26 15:15:00,416,3.3651,3.37,3.37,3.37,3.37,5,
2023-12-26 15:17:00,846,3.3303,3.35,3.3391,3.35,3.32,8,
2023-12-26 15:18:00,452,3.2116,3.24,3.11,3.24,3.11,15,
2023-12-26 15:19:00,4599,3.011,3.04,3.0,3.05,2.99,46,
2023-12-26 15:20:00,4550,2.8906,2.9,2.75,3.03,2.75,34,
2023-12-26 15:21:00,764,2.99,2.75,3.2399,3.2399,2.75,11,
2023-12-26 15:22:00,750,3.0219,3.0806,3.1999,3.1999,2.95,17,
2023-12-26 15:23:00,206,2.9271,2.92,2.92,2.92,2.92,3,
2023-12-26 15:26:00,1824,2.9816,2.98,2.98,2.98,2.98,15,
2023-12-26 15:27:00,575,3.0876,3.084,3.11,3.11,3.084,7,
2023-12-26 15:28:00,199,3.1046,3.0993,3.0993,3.0993,3.0993,4,
2023-12-26 15:29:00,1266,3.0501,3.0282,3.18,3.18,3.0282,9,
2023-12-26 15:30:00,100,3.1627,3.1627,3.1627,3.1627,3.1627,1,
2023-12-26 15:31:00,4408,3.1658,3.17,3.15,3.2,3.15,19,
2023-12-26 15:32:00,1840,3.2851,3.24,3.3,3.3,3.24,15,
2023-12-26 15:33:00,3539,3.357,3.38,3.325,3.3981,3.325,12,
2023-12-26 15:34:00,910,3.3848,3.3895,3.38,3.39,3.38,12,
2023-12-26 15:35:00,293,3.3529,3.3255,3.38,3.38,3.3255,7,
2023-12-26 15:36:00,1482,3.2976,3.34,3.275,3.34,3.25,13,
2023-12-26 15:37:00,1791,3.3583,3.33,3.34,3.3999,3.33,15,
2023-12-26 15:39:00,2181,3.4044,3.35,3.4,3.49,3.35,15,
2023-12-26 15:41:00,276,3.4373,3.44,3.44,3.44,3.44,6,
2023-12-26 15:43:00,697,3.383,3.4,3.4,3.4,3.4,8,
2023-12-26 15:45:00,235,3.3074,3.3,3.3,3.3,3.3,2,
2023-12-26 15:46:00,431,3.3061,3.3,3.3,3.3,3.3,4,
2023-12-26 15:47:00,688,3.2667,3.3,3.25,3.3,3.25,8,
2023-12-26 15:48:00,250,3.2499,3.25,3.25,3.25,3.25,2,
2023-12-26 15:49:00,4146,3.1442,3.2,3.16,3.2,3.07,24,
2023-12-26 15:50:00,154,3.185,3.2,3.2,3.2,3.2,5,
2023-12-26 15:51:00,332,3.1969,3.1869,3.2,3.2,3.1869,6,
2023-12-26 15:57:00,120,3.3433,3.36,3.36,3.36,3.36,2,
2023-12-26 15:58:00,417,3.2609,3.2501,3.265,3.265,3.2501,3,
2023-12-26 16:02:00,187,3.2463,3.26,3.26,3.26,3.26,5,
2023-12-26 16:03:00,103,3.2583,3.2609,3.2609,3.2609,3.2609,2,
2023-12-26 16:07:00,111,3.3647,3.3711,3.3711,3.3711,3.3711,2,
2023-12-26 16:11:00,131,3.371,3.371,3.371,3.371,3.371,1,
2023-12-26 16:12:00,212,3.3978,3.3998,3.3998,3.3998,3.3998,4,
2023-12-26 16:13:00,749,3.2034,3.25,3.17,3.25,3.17,7,
2023-12-26 16:17:00,460,3.3546,3.32,3.37,3.39,3.32,5,
2023-12-26 16:18:00,1019,3.3398,3.34,3.34,3.34,3.34,2,
2023-12-26 16:24:00,748,3.3677,3.3677,3.3677,3.3677,3.3677,1,
2023-12-26 16:29:00,202,3.2494,3.34,3.1601,3.34,3.1601,3,
2023-12-26 16:35:00,446,3.2456,3.202,3.34,3.34,3.202,2,
2023-12-26 16:39:00,461,3.2389,3.21,3.21,3.3,3.21,8,
2023-12-26 16:41:00,200,3.2,3.2,3.2,3.2,3.2,2,
2023-12-26 16:42:00,200,3.205,3.2,3.21,3.21,3.2,2,
2023-12-26 16:44:00,442,3.2,3.2,3.2,3.2,3.2,2,
2023-12-26 16:47:00,443,3.2155,3.2,3.2,3.2,3.2,3,
2023-12-26 16:50:00,228,3.1993,3.2,3.2,3.2,3.2,2,
2023-12-26 16:53:00,102,3.2792,3.28,3.28,3.28,3.28,3,
2023-12-26 16:55:00,304,3.3001,3.295,3.295,3.295,3.295,2,
2023-12-26 16:57:00,200,3.325,3.31,3.34,3.34,3.31,2,
2023-12-26 16:58:00,4500,3.3187,3.29,3.32,3.32,3.29,10,
2023-12-26 17:02:00,520,3.3477,3.35,3.35,3.35,3.34,7,
2023-12-26 17:03:00,233,3.3884,3.3882,3.3882,3.3882,3.3882,5,
2023-12-26 17:04:00,107,3.3,3.3,3.3,3.3,3.3,2,
2023-12-26 17:05:00,2833,3.2338,3.2412,3.2326,3.2412,3.23,6,
2023-12-26 17:06:00,1200,3.2533,3.29,3.269,3.29,3.23,7,
2023-12-26 17:09:00,100,3.23,3.23,3.23,3.23,3.23,1,
2023-12-26 17:14:00,891,3.2375,3.25,3.23,3.25,3.23,7,
2023-12-26 17:15:00,7727,3.2464,3.2403,3.245,3.25,3.2383,24,
2023-12-26 17:19:00,110,3.2481,3.2479,3.2479,3.2479,3.2479,2,
2023-12-26 17:22:00,297,3.25,3.25,3.25,3.25,3.25,3,
2023-12-26 17:27:00,3100,3.2985,3.2861,3.31,3.31,3.275,18,
2023-12-26 17:28:00,400,3.26,3.26,3.26,3.26,3.26,2,
2023-12-26 17:30:00,308,3.3107,3.315,3.3006,3.315,3.3006,5,
2023-12-26 17:31:00,149,3.3683,3.3798,3.3798,3.3798,3.3798,5,
2023-12-26 17:33:00,1979,3.3559,3.4,3.3,3.4,3.3,16,
2023-12-26 17:35:00,100,3.24,3.24,3.24,3.24,3.24,1,
2023-12-26 17:36:00,1363,3.2782,3.265,3.29,3.29,3.265,6,
2023-12-26 17:37:00,209,3.3,3.3,3.3,3.3,3.3,3,
2023-12-26 17:40:00,574,3.2986,3.2587,3.335,3.335,3.2587,2,
2023-12-26 17:49:00,500,3.355,3.355,3.355,3.355,3.355,2,
2023-12-26 17:50:00,600,3.325,3.35,3.3,3.35,3.3,4,
2023-12-26 17:51:00,1533,3.2939,3.29,3.2913,3.2913,3.29,9,
2023-12-26 17:53:00,600,3.23,3.23,3.23,3.23,3.23,1,
2023-12-26 17:54:00,150,3.2331,3.23,3.23,3.23,3.23,2,
2023-12-26 17:55:00,371,3.2356,3.2301,3.2437,3.2437,3.2301,3,
2023-12-26 17:56:00,363,3.3234,3.3499,3.3499,3.3499,3.3499,6,
2023-12-26 17:59:00,800,3.3126,3.3754,3.29,3.42,3.26,7,
2023-12-26 18:00:00,2120,3.2637,3.2808,3.23,3.2808,3.23,8,
2023-12-26 18:02:00,250,3.2301,3.2301,3.2301,3.2301,3.2301,1,
2023-12-26 18:03:00,1951,3.2164,3.23,3.2,3.2301,3.2,12,
2023-12-26 18:04:00,775,3.2248,3.3164,3.2,3.3164,3.2,3,
2023-12-26 18:24:00,662,3.29,3.29,3.29,3.29,3.29,3,
2023-12-26 18:25:00,100,3.28,3.28,3.28,3.28,3.28,1,
2023-12-26 18:27:00,100,3.22,3.22,3.22,3.22,3.22,1,
2023-12-26 18:33:00,100,3.27,3.27,3.27,3.27,3.27,1,
2023-12-26 18:35:00,236,3.2698,3.28,3.28,3.28,3.28,3,
2023-12-26 18:36:00,547,3.2661,3.255,3.28,3.28,3.255,6,
2023-12-26 18:39:00,248,3.2273,3.2281,3.2281,3.2281,3.2281,2,
2023-12-26 18:43:00,200,3.285,3.28,3.29,3.29,3.28,2,
2023-12-26 18:44:00,240,3.29,3.29,3.29,3.29,3.29,2,
2023-12-26 18:46:00,200,3.255,3.255,3.255,3.255,3.255,1,
2023-12-26 18:47:00,2000,3.2889,3.28,3.2899,3.29,3.28,5,
2023-12-26 18:48:00,1400,3.269,3.27,3.254,3.28,3.254,5,
2023-12-26 18:49:00,1449,3.2931,3.29,3.335,3.335,3.29,7,
2023-12-26 18:50:00,924,3.3,3.3,3.3,3.3,3.3,6,
2023-12-26 18:51:00,550,3.3083,3.3056,3.3,3.3056,3.3,4,
2023-12-26 18:52:00,338,3.3,3.3,3.3,3.3,3.3,2,
2023-12-26 18:54:00,1240,3.3487,3.31,3.3786,3.3786,3.31,7,
2023-12-26 18:55:00,272,3.3535,3.37,3.37,3.37,3.37,5,
2023-12-26 18:56:00,725,3.412,3.38,3.44,3.44,3.38,11,
2023-12-26 18:58:00,1041,3.3539,3.35,3.35,3.35,3.35,11,
2023-12-26 18:59:00,156,3.35,3.35,3.35,3.35,3.35,2,
2023-12-26 19:07:00,306,3.3334,3.33,3.33,3.33,3.33,7,
2023-12-26 19:08:00,1252,3.4133,3.4,3.43,3.43,3.4,9,
2023-12-26 19:10:00,155,3.3759,3.3527,3.3527,3.3527,3.3527,3,
2023-12-26 19:12:00,200,3.43,3.43,3.43,3.43,3.43,1,
2023-12-26 19:13:00,4044,3.4565,3.44,3.4499,3.5,3.44,19,
2023-12-26 19:14:00,3000,3.4881,3.58,3.5134,3.58,3.45,11,
2023-12-26 19:15:00,574,3.4805,3.46,3.5114,3.5114,3.46,7,
2023-12-26 19:16:00,241,3.457,3.486,3.486,3.486,3.486,5,
2023-12-26 19:17:00,6158,3.4902,3.44,3.48,3.52,3.44,30,
2023-12-26 19:18:00,1742,3.5188,3.53,3.49,3.54,3.49,16,
2023-12-26 19:21:00,440,3.4532,3.45,3.46,3.46,3.45,3,
2023-12-26 19:23:00,818,3.4908,3.49,3.5,3.5,3.49,15,
2023-12-26 19:26:00,408,3.5877,3.59,3.59,3.59,3.59,5,
2023-12-26 19:27:00,185,3.5792,3.5795,3.5795,3.5795,3.5795,5,
2023-12-26 19:30:00,1348,3.5489,3.53,3.6,3.6,3.53,11,
2023-12-26 19:31:00,1015,3.6189,3.6,3.66,3.66,3.58,14,
2023-12-26 19:32:00,5456,3.5982,3.65,3.6,3.65,3.55,18,
2023-12-26 19:33:00,3273,3.5453,3.6,3.54,3.6,3.5,17,
2023-12-26 19:35:00,678,3.4826,3.48,3.49,3.49,3.48,3,
2023-12-26 19:36:00,192,3.4922,3.49,3.49,3.49,3.49,6,
2023-12-26 19:39:00,328,3.4991,3.5,3.5,3.5,3.5,6,
2023-12-26 19:40:00,232,3.48,3.48,3.48,3.48,3.48,2,
2023-12-26 19:42:00,900,3.53,3.53,3.53,3.53,3.53,5,
2023-12-26 19:43:00,300,3.4733,3.48,3.47,3.48,3.47,3,
2023-12-26 19:44:00,4415,3.5438,3.48,3.59,3.59,3.48,15,
2023-12-26 19:45:00,401,3.5022,3.5084,3.5,3.5084,3.5,5,
2023-12-26 19:46:00,491,3.4635,3.4624,3.4624,3.4624,3.4624,2,
2023-12-26 19:48:00,1298,3.4904,3.475,3.45,3.5,3.45,5,
2023-12-26 19:49:00,517,3.4906,3.49,3.49,3.49,3.49,7,
2023-12-26 19:52:00,622,3.4216,3.4216,3.4216,3.4216,3.4216,1,
2023-12-26 19:54:00,430,3.4128,3.4149,3.41,3.4149,3.41,3,
2023-12-26 20:01:00,500,3.462,3.45,3.4799,3.4799,3.45,4,
2023-12-26 20:02:00,1761,3.4484,3.4495,3.44,3.4495,3.44,3,
2023-12-26 20:05:00,150,3.44,3.44,3.44,3.44,3.44,2,
2023-12-26 20:06:00,280,3.43,3.43,3.43,3.43,3.43,2,
2023-12-26 20:07:00,2936,3.4721,3.43,3.5,3.58,3.43,20,
2023-12-26 20:10:00,400,3.5,3.5,3.5,3.5,3.5,3,
2023-12-26 20:17:00,2033,3.4738,3.5,3.46,3.5,3.46,15,
2023-12-26 20:18:00,829,3.4538,3.46,3.4522,3.46,3.4522,2,
2023-12-26 20:20:00,575,3.4508,3.45,3.42,3.45,3.42,9,
2023-12-26 20:22:00,179,3.5146,3.4431,3.4431,3.4431,3.4431,2,
2023-12-26 20:28:00,103,3.61,3.61,3.61,3.61,3.61,2,
2023-12-26 20:29:00,640,3.5022,3.5,3.5,3.5,3.5,4,
2023-12-26 20:30:00,460,3.5089,3.5,3.52,3.52,3.5,4,
2023-12-26 20:31:00,200,3.5,3.5,3.5,3.5,3.5,2,
2023-12-26 20:32:00,392,3.4713,3.5,3.455,3.5,3.455,2,
2023-12-26 20:34:00,1275,3.4976,3.5,3.49,3.5,3.49,6,
2023-12-26 20:35:00,1000,3.496,3.49,3.5,3.5,3.48,5,
2023-12-26 20:36:00,692,3.4981,3.49,3.5,3.5,3.49,8,
2023-12-26 20:38:00,534,3.5887,3.59,3.59,3.59,3.59,4,
2023-12-26 20:40:00,120,3.66,3.66,3.66,3.66,3.66,1,
2023-12-26 20:42:00,207,3.6473,3.65,3.65,3.65,3.65,4,
2023-12-26 20:44:00,1612,3.6836,3.65,3.69,3.6995,3.65,13,
2023-12-26 20:45:00,2506,3.7024,3.69,3.77,3.77,3.6875,17,
2023-12-26 20:46:00,5081,3.8201,3.8119,3.8185,3.85,3.7998,29,
2023-12-26 20:47:00,1988,3.796,3.73,3.8399,3.8399,3.7,8,
2023-12-26 20:48:00,2001,3.79,3.79,3.79,3.79,3.79,7,
2023-12-26 20:49:00,1873,3.675,3.72,3.64,3.72,3.64,14,
2023-12-26 20:50:00,1120,3.7436,3.75,3.74,3.75,3.74,7,
2023-12-26 20:51:00,2028,3.7121,3.725,3.7,3.75,3.69,10,
2023-12-26 20:52:00,2582,3.6901,3.7,3.65,3.75,3.64,18,
2023-12-26 20:53:00,2647,3.6403,3.7,3.6095,3.7,3.6095,7,
2023-12-26 20:55:00,2322,3.5344,3.58,3.51,3.58,3.5,16,
2023-12-26 20:56:00,1570,3.5383,3.5065,3.56,3.65,3.5,11,
2023-12-26 20:57:00,3099,3.5892,3.5801,3.56,3.65,3.56,16,
2023-12-26 20:58:00,4732,3.635,3.6,3.61,3.66,3.6,22,
2023-12-26 20:59:00,5086,3.6808,3.62,3.7,3.71,3.6107,33,
2023-12-26 21:00:00,350,3.7535,3.75,3.7,3.75,3.7,3,
2023-12-26 21:02:00,756,3.925,3.88,4.0,4.0,3.88,18,
2023-12-26 21:03:00,416,3.9122,3.96,3.89,3.96,3.89,7,
2023-12-26 21:04:00,1150,3.9706,3.98,3.95,3.98,3.94,20,
2023-12-26 21:05:00,350,3.98,3.98,3.98,3.98,3.98,4,
2023-12-26 21:06:00,368,3.9434,3.86,3.97,3.98,3.86,9,
2023-12-26 21:09:00,400,3.8,3.8,3.8,3.8,3.8,1,
2023-12-26 21:11:00,449,3.8022,3.81,3.81,3.81,3.81,5,
2023-12-26 21:13:00,2438,3.63,3.64,3.62,3.64,3.62,20,
2023-12-26 21:18:00,200,3.72,3.71,3.73,3.73,3.71,2,
2023-12-26 21:19:00,989,3.7029,3.73,3.67,3.73,3.67,10,
2023-12-26 21:20:00,350,3.7717,3.8,3.71,3.8,3.71,2,
2023-12-26 21:21:00,676,3.9582,3.89,3.97,3.97,3.89,2,
2023-12-26 21:22:00,1097,3.8068,3.88,3.75,3.9,3.74,9,
2023-12-26 21:25:00,701,3.7516,3.76,3.75,3.76,3.75,4,
2023-12-26 21:26:00,500,3.8496,3.85,3.85,3.85,3.85,4,
2023-12-26 21:27:00,500,3.78,3.78,3.78,3.78,3.78,1,
2023-12-26 21:29:00,125,3.78,3.78,3.78,3.78,3.78,2,
2023-12-26 21:30:00,120,3.7242,3.72,3.72,3.72,3.72,3,
2023-12-26 21:32:00,430,3.7837,3.77,3.81,3.81,3.77,6,
2023-12-26 21:33:00,1053,3.7727,3.9354,3.72,3.9354,3.71,11,
2023-12-26 21:37:00,369,3.7014,3.7,3.7,3.7,3.7,2,
2023-12-26 21:38:00,720,3.7015,3.71,3.7,3.71,3.7,3,
2023-12-26 21:42:00,100,3.8,3.8,3.8,3.8,3.8,1,
2023-12-26 21:50:00,250,3.891,3.891,3.891,3.891,3.891,1,
2023-12-26 21:52:00,1288,3.6739,3.72,3.63,3.72,3.63,8,
2023-12-26 22:06:00,100,3.81,3.81,3.81,3.81,3.81,1,
2023-12-26 22:13:00,576,3.8,3.8,3.8,3.8,3.8,3,
2023-12-26 22:35:00,1050,3.7374,3.73,3.73,3.73,3.73,7,
2023-12-26 22:56:00,222,3.7469,3.75,3.73,3.75,3.73,3,
2023-12-26 22:57:00,152,3.8026,3.8,3.8,3.8,3.8,7,
2023-12-26 23:13:00,511,3.93,3.93,3.93,3.93,3.93,2,
2023-12-26 23:25:00,1308,3.7445,3.75,3.74,3.75,3.74,5,
2023-12-26 23:29:00,430,3.7334,3.73,3.73,3.73,3.73,6,
2023-12-27 00:32:00,775,3.7255,3.74,3.71,3.74,3.71,5,
2023-12-27 00:36:00,318,3.6866,3.72,3.72,3.72,3.72,3,
2023-12-27 00:41:00,134,3.7804,3.78,3.78,3.78,3.78,4,
