t,v,vw,o,c,h,l,n,otc
2023-11-27 14:52:00,1000,0.1495,0.1495,0.1495,0.1495,0.1495,1,True
2023-11-27 17:13:00,3000,0.101,0.101,0.101,0.101,0.101,1,True
2023-11-27 20:56:00,10000,0.1006,0.101,0.1,0.101,0.1,4,True
2023-11-28 14:30:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-28 16:00:00,1000,0.1495,0.1495,0.1495,0.1495,0.1495,1,True
2023-11-28 16:33:00,7950,0.1443,0.149,0.149,0.149,0.138,3,True
2023-11-28 16:40:00,6000,0.138,0.136,0.148,0.148,0.136,2,True
2023-11-28 20:58:00,1500,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-29 15:08:00,9900,0.1,0.1,0.1,0.1,0.1,2,True
2023-11-29 15:11:00,3250,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-29 15:12:00,24100,0.149,0.149,0.149,0.149,0.149,6,True
2023-11-29 15:14:00,2190,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-29 15:50:00,6630,0.13,0.13,0.13,0.13,0.13,2,True
2023-11-29 17:01:00,5000,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-29 17:24:00,1000,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-29 17:33:00,17713,0.1,0.1,0.1,0.1,0.1,5,True
2023-11-29 17:36:00,208,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-29 17:41:00,1000,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-29 17:49:00,5000,0.1,0.1,0.1,0.1,0.1,1,True
2023-11-29 17:51:00,10000,0.09,0.09,0.09,0.09,0.09,1,True
2023-11-29 17:52:00,4600,0.09,0.09,0.09,0.09,0.09,1,True
2023-11-29 17:54:00,2000,0.0885,0.0885,0.0885,0.0885,0.0885,1,True
2023-11-29 18:01:00,3200,0.0878,0.0878,0.0878,0.0878,0.0878,2,True
2023-11-29 18:32:00,5000,0.0873,0.0873,0.0873,0.0873,0.0873,1,True
2023-11-29 18:33:00,39400,0.0851,0.0857,0.085,0.0857,0.085,5,True
2023-11-29 18:34:00,4495,0.085,0.085,0.085,0.085,0.085,4,True
2023-11-29 18:38:00,27587,0.0846,0.085,0.08,0.085,0.08,3,True
2023-11-29 18:40:00,200,0.139,0.139,0.139,0.139,0.139,1,True
2023-11-29 18:41:00,800,0.139,0.139,0.139,0.139,0.139,1,True
2023-11-29 19:07:00,2500,0.07,0.07,0.07,0.07,0.07,1,True
2023-11-29 20:35:00,860,0.1288,0.1288,0.1288,0.1288,0.1288,2,True
2023-11-29 20:51:00,3000,0.1288,0.1288,0.1288,0.1288,0.1288,2,True
2023-11-29 21:04:00,3630,0.1388,0.1388,0.1388,0.1388,0.1388,1,True
2023-11-30 14:31:00,640,0.12,0.12,0.12,0.12,0.12,1,True
2023-11-30 14:34:00,1900,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-30 14:43:00,1000,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-30 14:49:00,5000,0.14,0.14,0.14,0.14,0.14,2,True
2023-11-30 15:34:00,4360,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-30 16:31:00,1000,0.14,0.14,0.14,0.14,0.14,1,True
2023-11-30 18:53:00,3757,0.09,0.09,0.09,0.09,0.09,1,True
2023-12-01 15:04:00,10000,0.1,0.1,0.1,0.1,0.1,2,True
2023-12-01 15:16:00,281,0.12,0.12,0.12,0.12,0.12,1,True
2023-12-01 15:19:00,819,0.12,0.12,0.12,0.12,0.12,1,True
2023-12-01 16:37:00,1000,0.12,0.12,0.12,0.12,0.12,1,True
2023-12-01 18:16:00,17720,0.12,0.12,0.12,0.12,0.12,1,True
2023-12-01 20:50:00,5144,0.118,0.118,0.118,0.118,0.118,1,True
2023-12-01 20:59:00,4856,0.1198,0.1198,0.1198,0.1198,0.1198,1,True
