t,v,vw,o,c,h,l,n,otc
2023-07-24 13:54:00,10000,0.065,0.065,0.065,0.065,0.065,2,True
2023-07-24 14:22:00,10000,0.065,0.065,0.065,0.065,0.065,3,True
2023-07-24 15:32:00,2700,0.0999,0.0998,0.0999,0.0999,0.0998,2,True
2023-07-24 17:20:00,11604,0.0904,0.0899,0.095,0.095,0.0899,4,True
2023-07-24 17:53:00,1750,0.052,0.052,0.052,0.052,0.052,1,True
2023-07-24 17:57:00,5699,0.052,0.052,0.052,0.052,0.052,1,True
2023-07-24 18:15:00,2699,0.0522,0.052,0.052,0.052,0.052,2,True
2023-07-24 18:55:00,3499,0.053,0.0532,0.052,0.0532,0.052,2,True
2023-07-25 14:34:00,25000,0.099,0.099,0.099,0.099,0.099,2,True
2023-07-25 14:37:00,30000,0.1,0.1,0.1,0.1,0.1,4,True
2023-07-25 14:39:00,25000,0.1,0.1,0.1,0.1,0.1,2,True
2023-07-25 14:43:00,41200,0.11,0.11,0.11,0.11,0.11,4,True
2023-07-25 15:30:00,300,0.11,0.11,0.11,0.11,0.11,1,True
2023-07-25 18:24:00,14500,0.1,0.1,0.1,0.1,0.1,2,True
2023-07-26 13:35:00,3500,0.1,0.1,0.1,0.1,0.1,1,True
2023-07-27 15:18:00,100,0.1,0.1,0.1,0.1,0.1,1,True
2023-07-27 18:54:00,1000,0.0701,0.0701,0.0701,0.0701,0.0701,1,True
