t,v,vw,o,c,h,l,n,z,s,e
2024-02-29 09:00:00,102,2.3202,2.32,2.32,2.32,2.32,2,51.0,1709197200000,1709197260000
2024-02-29 09:52:00,31264,2.33,2.33,2.33,2.33,2.33,20,1563.2,1709200320000,1709200380000
2024-02-29 10:27:00,400,2.34,2.34,2.34,2.34,2.34,4,100.0,1709202420000,1709202480000
2024-02-29 11:40:00,300,2.36,2.36,2.36,2.36,2.36,3,100.0,1709206800000,1709206860000
2024-02-29 11:41:00,500,2.36,2.36,2.36,2.36,2.36,5,100.0,1709206860000,1709206920000
2024-02-29 11:42:00,3600,2.36,2.36,2.36,2.36,2.36,9,400.0,1709206920000,1709206980000
2024-02-29 12:00:00,510,2.3539,2.35,2.36,2.36,2.35,10,51.0,1709208000000,1709208060000
2024-02-29 12:02:00,11157,2.36,2.36,2.36,2.36,2.36,27,413.22222222222223,1709208120000,1709208180000
2024-02-29 12:07:00,100,2.35,2.35,2.35,2.35,2.35,1,100.0,1709208420000,1709208480000
2024-02-29 12:23:00,454,2.35,2.35,2.35,2.35,2.35,1,454.0,1709209380000,1709209440000
2024-02-29 13:00:00,674,2.353,2.36,2.35,2.36,2.35,11,61.27272727272727,1709211600000,1709211660000
2024-02-29 13:03:00,8500,2.35,2.35,2.35,2.35,2.35,1,8500.0,1709211780000,1709211840000
2024-02-29 13:11:00,10000,2.35,2.35,2.35,2.35,2.35,1,10000.0,1709212260000,1709212320000
2024-02-29 13:16:00,748,2.35,2.35,2.35,2.35,2.35,2,374.0,1709212560000,1709212620000
2024-02-29 13:17:00,4760,2.35,2.35,2.35,2.35,2.35,5,952.0,1709212620000,1709212680000
2024-02-29 13:29:00,400,2.34,2.34,2.34,2.34,2.34,4,100.0,1709213340000,1709213400000
2024-02-29 13:30:00,600,2.35,2.35,2.35,2.35,2.35,6,100.0,1709213400000,1709213460000
2024-02-29 13:32:00,2693,2.35,2.35,2.35,2.35,2.35,1,2693.0,1709213520000,1709213580000
2024-02-29 13:50:00,13991,2.34,2.34,2.34,2.34,2.34,13,1076.2307692307693,1709214600000,1709214660000
2024-02-29 13:51:00,200,2.34,2.34,2.34,2.34,2.34,2,100.0,1709214660000,1709214720000
2024-02-29 13:52:00,206,2.34,2.34,2.34,2.34,2.34,4,51.5,1709214720000,1709214780000
2024-02-29 13:55:00,12704,2.34,2.34,2.34,2.34,2.34,20,635.2,1709214900000,1709214960000
2024-02-29 13:56:00,2000,2.34,2.34,2.34,2.34,2.34,2,1000.0,1709214960000,1709215020000
2024-02-29 13:57:00,5000,2.34,2.34,2.34,2.34,2.34,1,5000.0,1709215020000,1709215080000
2024-02-29 14:30:00,123100,2.3436,2.34,2.345,2.35,2.34,91,1352.7472527472528,1709217000000,1709217060000
2024-02-29 14:31:00,10127,2.3441,2.34,2.345,2.3499,2.34,22,460.3181818181818,1709217060000,1709217120000
2024-02-29 14:32:00,24550,2.342,2.34,2.3401,2.35,2.34,22,1115.909090909091,1709217120000,1709217180000
2024-02-29 14:33:00,216,2.3435,2.3401,2.3401,2.3401,2.3401,8,27.0,1709217180000,1709217240000
2024-02-29 14:34:00,16673,2.3429,2.345,2.3401,2.346,2.34,22,757.8636363636364,1709217240000,1709217300000
2024-02-29 14:35:00,1773,2.3466,2.3499,2.346,2.3499,2.346,3,591.0,1709217300000,1709217360000
2024-02-29 14:36:00,200,2.34,2.34,2.34,2.34,2.34,1,200.0,1709217360000,1709217420000
