t,v,vw,o,c,h,l,n,z,s,e
2023-05-17 13:27:00,528,87.6857,87.69,87.68,87.69,87.68,8,66.0,1684330020000,1684330080000
2023-05-17 13:29:00,485,88.594,88.49,88.64,88.64,88.49,11,44.09090909090909,1684330140000,1684330200000
2023-05-17 13:30:00,10785,88.6597,88.66,88.66,88.66,88.66,9,1198.3333333333333,1684330200000,1684330260000
2023-05-17 13:31:00,2024,88.0572,88.11,87.895,88.13,87.895,47,43.06382978723404,1684330260000,1684330320000
2023-05-17 13:32:00,2256,87.9644,87.8,88.0,88.03,87.8,76,29.68421052631579,1684330320000,1684330380000
2023-05-17 13:33:00,1059,87.9594,87.91,87.985,87.995,87.91,21,50.42857142857143,1684330380000,1684330440000
2023-05-17 13:34:00,790,87.9397,87.98,87.955,87.98,87.95,15,52.666666666666664,1684330440000,1684330500000
2023-05-17 13:35:00,284,87.9237,87.92,87.92,87.92,87.92,5,56.8,1684330500000,1684330560000
2023-05-17 13:36:00,3649,87.8191,87.915,87.88,87.92,87.68,74,49.310810810810814,1684330560000,1684330620000
2023-05-17 13:37:00,2832,88.018,87.9,88.11,88.11,87.9,48,59.0,1684330620000,1684330680000
2023-05-17 13:38:00,548,87.7934,87.84,87.785,87.84,87.785,12,45.666666666666664,1684330680000,1684330740000
2023-05-17 13:39:00,1088,87.8477,87.78,87.815,87.93,87.78,18,60.44444444444444,1684330740000,1684330800000
2023-05-17 13:40:00,21301,87.7872,87.7646,87.37,87.805,87.37,32,665.65625,1684330800000,1684330860000
2023-05-17 13:42:00,1828,86.8589,86.95,86.75,86.95,86.75,41,44.58536585365854,1684330920000,1684330980000
2023-05-17 13:44:00,524,86.7248,86.7299,86.7299,86.7299,86.7299,5,104.8,1684331040000,1684331100000
2023-05-17 13:45:00,3271,86.5736,86.51,86.55,86.55,86.36,74,44.2027027027027,1684331100000,1684331160000
2023-05-17 13:46:00,330,86.4718,86.465,86.46,86.465,86.46,6,55.0,1684331160000,1684331220000
2023-05-17 13:47:00,2869,86.5591,86.5,86.68,86.68,86.49,82,34.98780487804878,1684331220000,1684331280000
2023-05-17 13:48:00,579,86.7734,86.72,86.76,86.825,86.72,15,38.6,1684331280000,1684331340000
2023-05-17 13:49:00,1015,86.8323,86.67,86.89,86.9,86.67,27,37.592592592592595,1684331340000,1684331400000
2023-05-17 13:50:00,1104,86.9489,86.85,87.05,87.05,86.836,49,22.53061224489796,1684331400000,1684331460000
2023-05-17 13:51:00,1331,87.2015,87.1,87.2,87.24,87.1,22,60.5,1684331460000,1684331520000
2023-05-17 13:52:00,2006,87.2024,87.1805,87.24,87.24,87.1805,29,69.17241379310344,1684331520000,1684331580000
2023-05-17 13:53:00,479,87.1976,87.24,87.24,87.24,87.24,27,17.74074074074074,1684331580000,1684331640000
2023-05-17 13:54:00,66658,87.016,87.16,86.73,87.16,86.73,62,1075.1290322580646,1684331640000,1684331700000
