t,v,vw,o,c,h,l,n,z,s,e
2023-05-25 09:54:00,200,1.115,1.11,1.12,1.12,1.11,2,100.0,1685008440000,1685008500000
2023-05-25 10:34:00,350,1.12,1.12,1.12,1.12,1.12,1,350.0,1685010840000,1685010900000
2023-05-25 11:02:00,100,1.11,1.11,1.11,1.11,1.11,1,100.0,1685012520000,1685012580000
2023-05-25 11:40:00,1000,1.12,1.12,1.12,1.12,1.12,1,1000.0,1685014800000,1685014860000
2023-05-25 11:42:00,1000,1.12,1.12,1.12,1.12,1.12,2,500.0,1685014920000,1685014980000
2023-05-25 11:47:00,100,1.13,1.13,1.13,1.13,1.13,1,100.0,1685015220000,1685015280000
2023-05-25 12:00:00,200,1.1188,1.1188,1.1188,1.1188,1.1188,1,200.0,1685016000000,1685016060000
2023-05-25 12:03:00,108,1.13,1.13,1.13,1.13,1.13,1,108.0,1685016180000,1685016240000
2023-05-25 12:05:00,108,1.13,1.13,1.13,1.13,1.13,1,108.0,1685016300000,1685016360000
2023-05-25 12:08:00,207,1.13,1.13,1.13,1.13,1.13,2,103.5,1685016480000,1685016540000
2023-05-25 12:10:00,1602,1.13,1.13,1.13,1.13,1.13,1,1602.0,1685016600000,1685016660000
2023-05-25 12:11:00,325,1.13,1.13,1.13,1.13,1.13,4,81.25,1685016660000,1685016720000
2023-05-25 12:13:00,1800,1.14,1.14,1.14,1.14,1.14,3,600.0,1685016780000,1685016840000
2023-05-25 12:20:00,3626,1.15,1.15,1.15,1.15,1.15,2,1813.0,1685017200000,1685017260000
2023-05-25 12:21:00,100,1.169,1.169,1.169,1.169,1.169,1,100.0,1685017260000,1685017320000
2023-05-25 12:23:00,2434,1.16,1.16,1.16,1.16,1.16,1,2434.0,1685017380000,1685017440000
2023-05-25 12:24:00,200,1.16,1.16,1.16,1.16,1.16,1,200.0,1685017440000,1685017500000
2023-05-25 12:30:00,130,1.16,1.16,1.16,1.16,1.16,1,130.0,1685017800000,1685017860000
2023-05-25 12:47:00,622,1.15,1.15,1.15,1.15,1.15,2,311.0,1685018820000,1685018880000
2023-05-25 12:48:00,21078,1.1501,1.1501,1.15,1.1501,1.15,5,4215.6,1685018880000,1685018940000
2023-05-25 12:58:00,100,1.15,1.15,1.15,1.15,1.15,1,100.0,1685019480000,1685019540000
2023-05-25 12:59:00,2500,1.15,1.15,1.15,1.15,1.15,1,2500.0,1685019540000,1685019600000
2023-05-25 13:00:00,3874,1.15,1.15,1.15,1.15,1.15,2,1937.0,1685019600000,1685019660000
