t,v,vw,o,c,h,l,n,z,s,e
2024-03-08 09:00:00,144,26.2792,26.29,26.29,26.29,26.29,3,48.0,1709888400000,1709888460000
2024-03-08 09:01:00,100,26.3,26.3,26.3,26.3,26.3,1,100.0,1709888460000,1709888520000
2024-03-08 09:02:00,470,26.3096,26.31,26.31,26.31,26.31,2,235.0,1709888520000,1709888580000
2024-03-08 09:04:00,200,26.29,26.29,26.29,26.29,26.29,1,200.0,1709888640000,1709888700000
2024-03-08 09:15:00,590,26.36,26.36,26.36,26.36,26.36,2,295.0,1709889300000,1709889360000
2024-03-08 09:16:00,168,26.36,26.36,26.36,26.36,26.36,1,168.0,1709889360000,1709889420000
2024-03-08 09:17:00,500,26.35,26.35,26.35,26.35,26.35,1,500.0,1709889420000,1709889480000
2024-03-08 09:19:00,200,26.3255,26.33,26.33,26.33,26.33,3,66.66666666666667,1709889540000,1709889600000
2024-03-08 09:42:00,200,26.24,26.24,26.24,26.24,26.24,2,100.0,1709890920000,1709890980000
2024-03-08 10:07:00,2851,26.31,26.31,26.31,26.31,26.31,6,475.1666666666667,1709892420000,1709892480000
2024-03-08 10:22:00,100,26.33,26.33,26.33,26.33,26.33,1,100.0,1709893320000,1709893380000
2024-03-08 10:30:00,153,26.35,26.35,26.35,26.35,26.35,2,76.5,1709893800000,1709893860000
2024-03-08 10:42:00,200,26.26,26.26,26.26,26.26,26.26,2,100.0,1709894520000,1709894580000
2024-03-08 11:02:00,1936,26.22,26.22,26.22,26.22,26.22,3,645.3333333333334,1709895720000,1709895780000
2024-03-08 11:03:00,757,26.22,26.22,26.22,26.22,26.22,1,757.0,1709895780000,1709895840000
2024-03-08 11:33:00,200,26.3,26.3,26.3,26.3,26.3,1,200.0,1709897580000,1709897640000
2024-03-08 11:47:00,100,26.23,26.23,26.23,26.23,26.23,1,100.0,1709898420000,1709898480000
2024-03-08 12:00:00,242,26.1993,26.2,26.2,26.2,26.2,4,60.5,1709899200000,1709899260000
2024-03-08 12:01:00,249,26.19,26.19,26.19,26.19,26.19,3,83.0,1709899260000,1709899320000
2024-03-08 12:06:00,158,26.2201,26.22,26.22,26.22,26.22,4,39.5,1709899560000,1709899620000
2024-03-08 12:14:00,378,26.23,26.23,26.23,26.23,26.23,3,126.0,1709900040000,1709900100000
2024-03-08 12:19:00,300,26.23,26.23,26.23,26.23,26.23,1,300.0,1709900340000,1709900400000
