t,v,vw,o,c,h,l,n,otc
2023-12-12 14:22:00,30.4286,5.6007,5.6007,5.6007,5.6007,5.6007,1,
2023-12-12 14:30:00,355.0,5.495,5.5279,5.39,5.6007,5.39,14,
2023-12-12 14:31:00,285.7143,5.3942,5.3942,5.3942,5.3942,5.3942,1,
2023-12-12 14:32:00,14.5714,5.4628,5.46,5.46,5.46,5.46,3,
2023-12-12 14:35:00,96.4286,5.446,5.432,5.432,5.432,5.432,5,
2023-12-12 14:37:00,277.7143,5.4698,5.46,5.4607,5.495,5.46,5,
2023-12-12 14:39:00,314.2857,5.4635,5.4607,5.4659,5.4659,5.4607,3,
2023-12-12 14:41:00,71.4286,5.53,5.53,5.53,5.53,5.53,1,
2023-12-12 14:44:00,109.8571,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 14:45:00,57.1429,5.5293,5.53,5.53,5.53,5.53,4,
2023-12-12 14:48:00,428.5714,5.4495,5.467,5.397,5.467,5.397,9,
2023-12-12 14:49:00,35.7143,5.4593,5.4472,5.4472,5.4472,5.4472,2,
2023-12-12 14:50:00,74.7143,5.6,5.6,5.6,5.6,5.6,3,
2023-12-12 14:53:00,28.5714,5.3956,5.3956,5.3956,5.3956,5.3956,1,
2023-12-12 14:54:00,157.1429,5.4971,5.4971,5.4971,5.4971,5.4971,1,
2023-12-12 14:55:00,72.8571,5.6,5.6,5.6,5.6,5.6,4,
2023-12-12 14:57:00,45.7143,5.5678,5.4971,5.6,5.6,5.4971,3,
2023-12-12 14:58:00,145.2857,5.3984,5.3949,5.3949,5.3949,5.3949,2,
2023-12-12 14:59:00,35.1429,5.5846,5.6,5.5746,5.6,5.5746,2,
2023-12-12 15:00:00,160.7143,5.572,5.6,5.5923,5.6,5.46,4,
2023-12-12 15:01:00,71.4286,5.6,5.6,5.6,5.6,5.6,2,
2023-12-12 15:02:00,69.0,5.5993,5.6,5.6,5.6,5.6,4,
2023-12-12 15:05:00,102.0,5.6,5.6,5.6,5.6,5.6,2,
2023-12-12 15:09:00,300.0,5.3949,5.3949,5.397,5.397,5.3949,2,
2023-12-12 15:10:00,57.1429,5.6,5.6,5.6,5.6,5.6,2,
2023-12-12 15:16:00,71.4286,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 15:17:00,14.2857,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 15:18:00,26.7143,5.4257,5.4257,5.4257,5.4257,5.4257,1,
2023-12-12 15:24:00,71.7143,5.5125,5.5125,5.5125,5.5125,5.5125,2,
2023-12-12 15:25:00,100.0,5.5251,5.495,5.6,5.6,5.495,4,
2023-12-12 15:28:00,21.4286,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 15:34:00,71.4286,5.6,5.6,5.6,5.6,5.6,1,
2023-12-12 15:40:00,96.4286,5.4292,5.4257,5.4257,5.4257,5.4257,2,
2023-12-12 15:46:00,28.5714,5.502,5.5019,5.5019,5.5019,5.5019,1,
2023-12-12 15:48:00,46.4286,5.4341,5.4257,5.4257,5.4257,5.4257,5,
2023-12-12 15:49:00,89.2857,5.4691,5.4782,5.4319,5.4782,5.4319,2,
2023-12-12 15:58:00,48.2857,5.4278,5.432,5.4257,5.432,5.4257,7,
2023-12-12 15:59:00,476.7143,5.4117,5.425,5.39,5.425,5.39,27,
2023-12-12 16:03:00,142.8571,5.3571,5.3571,5.3571,5.3571,5.3571,1,
2023-12-12 16:11:00,14.2857,5.3914,5.3914,5.3914,5.3914,5.3914,1,
2023-12-12 16:12:00,75.1429,5.4124,5.4138,5.4138,5.4138,5.4138,5,
2023-12-12 16:14:00,246.0,5.3816,5.4138,5.3578,5.4138,5.3578,3,
2023-12-12 16:17:00,14.2857,5.4593,5.4593,5.4593,5.4593,5.4593,1,
2023-12-12 16:18:00,200.7143,5.3788,5.3564,5.4082,5.4082,5.3564,8,
2023-12-12 16:20:00,214.2857,5.4082,5.4082,5.4082,5.4082,5.4082,1,
2023-12-12 16:23:00,28.5714,5.39,5.39,5.39,5.39,5.39,1,
2023-12-12 16:30:00,35.7143,5.411,5.425,5.39,5.425,5.39,2,
2023-12-12 16:35:00,18.7143,5.46,5.46,5.46,5.46,5.46,1,
2023-12-12 16:36:00,44.8571,5.46,5.46,5.46,5.46,5.46,1,
2023-12-12 16:37:00,142.8571,5.46,5.46,5.46,5.46,5.46,4,
2023-12-12 16:48:00,571.4286,5.53,5.53,5.53,5.53,5.53,1,
2023-12-12 16:49:00,84.2857,5.4376,5.4257,5.4257,5.4257,5.4257,2,
2023-12-12 16:54:00,75.0,5.425,5.425,5.425,5.425,5.425,2,
2023-12-12 17:01:00,328.5714,5.53,5.53,5.53,5.53,5.53,1,
2023-12-12 17:05:00,92.8571,5.4775,5.4775,5.4775,5.4775,5.4775,1,
2023-12-12 17:07:00,14.2857,5.4257,5.4257,5.4257,5.4257,5.4257,1,
2023-12-12 17:10:00,142.8571,5.4257,5.4257,5.4257,5.4257,5.4257,1,
2023-12-12 17:14:00,285.7143,5.53,5.53,5.53,5.53,5.53,18,
2023-12-12 17:20:00,182.8571,5.481,5.4311,5.4856,5.4856,5.4311,2,
2023-12-12 17:32:00,285.7143,5.5734,5.5461,5.6,5.6,5.5461,8,
2023-12-12 17:46:00,142.8571,5.5986,5.5993,5.5993,5.5993,5.5993,6,
2023-12-12 17:47:00,78.5714,5.6,5.6,5.6,5.6,5.6,1,
2023-12-12 18:05:00,2357.1429,5.4376,5.6,5.425,5.6,5.425,15,
2023-12-12 18:08:00,14.2857,5.6,5.6,5.6,5.6,5.6,1,
2023-12-12 18:09:00,285.7143,5.46,5.46,5.46,5.46,5.46,6,
2023-12-12 18:10:00,39.5714,5.5104,5.46,5.46,5.46,5.46,3,
2023-12-12 18:19:00,14.2857,5.53,5.53,5.53,5.53,5.53,1,
2023-12-12 18:20:00,43.5714,5.6,5.6,5.6,5.6,5.6,1,
2023-12-12 18:33:00,89.5714,5.5293,5.5293,5.5293,5.5293,5.5293,2,
2023-12-12 18:42:00,246.2857,5.4264,5.4257,5.4257,5.4257,5.4257,8,
2023-12-12 18:58:00,142.8571,5.4775,5.4775,5.4775,5.4775,5.4775,1,
2023-12-12 19:04:00,142.8571,5.46,5.46,5.46,5.46,5.46,2,
2023-12-12 19:20:00,14.2857,5.46,5.46,5.46,5.46,5.46,1,
2023-12-12 19:28:00,417.0,5.4264,5.4264,5.4264,5.4264,5.4264,1,
2023-12-12 19:32:00,14.2857,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 19:34:00,28.5714,5.4264,5.4264,5.4264,5.4264,5.4264,1,
2023-12-12 19:35:00,71.4286,5.4264,5.4264,5.4264,5.4264,5.4264,1,
2023-12-12 19:36:00,185.7143,5.4264,5.4257,5.4264,5.4264,5.4257,4,
2023-12-12 19:37:00,90.2857,5.4264,5.4264,5.4264,5.4264,5.4264,4,
2023-12-12 19:38:00,100.0,5.4264,5.4264,5.4264,5.4264,5.4264,4,
2023-12-12 19:40:00,14.4286,5.5118,5.5128,5.5128,5.5128,5.5128,2,
2023-12-12 19:42:00,114.2857,5.4264,5.4264,5.4264,5.4264,5.4264,1,
2023-12-12 19:43:00,196.7143,5.425,5.4257,5.4257,5.4257,5.425,9,
2023-12-12 19:44:00,114.2857,5.495,5.4257,5.495,5.5993,5.4257,3,
2023-12-12 19:45:00,24.2857,5.5993,5.5993,5.5993,5.5993,5.5993,1,
2023-12-12 19:51:00,215.8571,5.39,5.39,5.39,5.39,5.39,1,
2023-12-12 19:54:00,14.2857,5.593,5.593,5.593,5.593,5.593,1,
2023-12-12 20:05:00,63.7143,5.3907,5.39,5.39,5.39,5.39,7,
2023-12-12 20:06:00,114.2857,5.4075,5.39,5.46,5.46,5.39,8,
2023-12-12 20:10:00,189.2857,5.3361,5.46,5.327,5.46,5.32,13,
2023-12-12 20:11:00,145.7143,5.3452,5.4481,5.32,5.4481,5.32,3,
2023-12-12 20:12:00,57.1429,5.397,5.397,5.397,5.397,5.397,2,
2023-12-12 20:13:00,114.2857,5.3508,5.3207,5.4012,5.4012,5.3207,2,
2023-12-12 20:14:00,171.4286,5.3851,5.4012,5.362,5.4026,5.362,3,
2023-12-12 20:15:00,71.4286,5.4005,5.4005,5.4005,5.4005,5.4005,1,
2023-12-12 20:16:00,160.2857,5.3977,5.4026,5.362,5.404,5.362,4,
2023-12-12 20:17:00,171.4286,5.404,5.404,5.404,5.404,5.404,2,
2023-12-12 20:18:00,128.5714,5.3291,5.32,5.404,5.404,5.32,2,
2023-12-12 20:20:00,19.1429,5.3207,5.3207,5.3207,5.3207,5.3207,2,
2023-12-12 20:21:00,114.2857,5.3207,5.3207,5.3207,5.3207,5.3207,5,
2023-12-12 20:27:00,114.2857,5.32,5.3207,5.32,5.3207,5.32,6,
