t,v,vw,o,c,h,l,n,z,s,e
2023-06-12 12:38:00,515,146.5112,146.51,146.5,146.51,146.5,9,57.22222222222222,1686573480000,1686573540000
2023-06-12 12:49:00,200,146.26,146.26,146.26,146.26,146.26,2,100.0,1686574140000,1686574200000
2023-06-12 12:59:00,125,146.25,146.25,146.25,146.25,146.25,2,62.5,1686574740000,1686574800000
2023-06-12 13:30:00,15189,145.9093,145.92,146.075,146.1025,145.594,100,151.89,1686576600000,1686576660000
2023-06-12 13:31:00,2672,146.3159,146.29,146.1,146.5,146.1,51,52.3921568627451,1686576660000,1686576720000
2023-06-12 13:32:00,2510,146.3523,145.9439,146.5,146.56,145.9439,39,64.35897435897436,1686576720000,1686576780000
2023-06-12 13:33:00,3544,146.007,146.37,145.91,146.4,145.7,59,60.067796610169495,1686576780000,1686576840000
2023-06-12 13:34:00,965,145.7349,145.9225,145.69,145.9225,145.69,29,33.275862068965516,1686576840000,1686576900000
2023-06-12 13:35:00,1285,145.5989,145.685,145.445,145.685,145.445,33,38.93939393939394,1686576900000,1686576960000
2023-06-12 13:36:00,3547,145.4541,145.47,145.245,145.58,145.23,85,41.72941176470588,1686576960000,1686577020000
2023-06-12 13:37:00,3512,144.9911,145.105,144.95,145.105,144.87,72,48.77777777777778,1686577020000,1686577080000
2023-06-12 13:38:00,4121,144.9938,144.96,144.87,145.05,144.76,98,42.05102040816327,1686577080000,1686577140000
2023-06-12 13:39:00,1015,144.9375,144.905,144.91,145.04,144.905,21,48.333333333333336,1686577140000,1686577200000
2023-06-12 13:40:00,2868,145.1158,145.04,145.21,145.21,145.04,78,36.76923076923077,1686577200000,1686577260000
2023-06-12 13:41:00,4262,145.1587,145.135,145.03,145.24,145.03,78,54.64102564102564,1686577260000,1686577320000
2023-06-12 13:42:00,2166,145.3336,145.235,145.43,145.43,145.235,41,52.829268292682926,1686577320000,1686577380000
2023-06-12 13:43:00,558,145.3728,145.35,145.365,145.46,145.27,17,32.8235294117647,1686577380000,1686577440000
2023-06-12 13:44:00,2931,145.2315,145.26,145.142,145.28,145.142,74,39.608108108108105,1686577440000,1686577500000
2023-06-12 13:45:00,927,145.2511,145.2246,145.245,145.34,145.2246,21,44.142857142857146,1686577500000,1686577560000
2023-06-12 13:46:00,4076,145.0809,145.22,145.03,145.22,144.96,96,42.458333333333336,1686577560000,1686577620000
2023-06-12 13:47:00,3176,145.1086,144.98,145.21,145.21,144.965,60,52.93333333333333,1686577620000,1686577680000
2023-06-12 13:48:00,881,145.1321,145.11,145.17,145.17,145.1,28,31.464285714285715,1686577680000,1686577740000
2023-06-12 13:49:00,3550,145.2711,145.0721,145.35,145.39,145.0721,62,57.25806451612903,1686577740000,1686577800000
2023-06-12 13:50:00,3089,145.5275,145.46,145.62,145.62,145.46,68,45.4264705882353,1686577800000,1686577860000
2023-06-12 13:51:00,7662,145.8563,145.645,145.86,146.115,145.645,147,52.12244897959184,1686577860000,1686577920000
2023-06-12 13:52:00,7093,145.7553,145.82,145.71,145.85,145.59,113,62.769911504424776,1686577920000,1686577980000
2023-06-12 13:53:00,2763,145.747,145.71,145.91,145.91,145.69,61,45.295081967213115,1686577980000,1686578040000
2023-06-12 13:54:00,1878,145.8089,145.92,145.66,145.96,145.66,44,42.68181818181818,1686578040000,1686578100000
2023-06-12 13:55:00,3820,145.6434,145.64,145.7222,145.76,145.53,75,50.93333333333333,1686578100000,1686578160000
2023-06-12 13:56:00,6698,145.5593,145.53,145.62,145.7,145.42,117,57.24786324786325,1686578160000,1686578220000
2023-06-12 13:57:00,3891,145.8545,145.81,145.825,145.94,145.735,65,59.86153846153846,1686578220000,1686578280000
2023-06-12 13:58:00,1853,145.6691,145.83,145.62,145.83,145.62,41,45.19512195121951,1686578280000,1686578340000
2023-06-12 13:59:00,1185,145.5345,145.555,145.56,145.625,145.555,32,37.03125,1686578340000,1686578400000
2023-06-12 14:00:00,4411,145.3445,145.36,145.335,145.415,145.22,84,52.51190476190476,1686578400000,1686578460000
2023-06-12 14:01:00,2300,145.1505,145.15,145.08,145.15,145.08,43,53.48837209302326,1686578460000,1686578520000
2023-06-12 14:02:00,1905,145.1023,145.2,144.98,145.2,144.98,44,43.29545454545455,1686578520000,1686578580000
