t,v,vw,o,c,h,l,n,z,s,e
2024-03-18 11:45:00,400,6.06,6.06,6.06,6.06,6.06,3,133.33333333333334,1710762300000,1710762360000
2024-03-18 12:18:00,183,6.06,6.06,6.06,6.06,6.06,1,183.0,1710764280000,1710764340000
2024-03-18 13:02:00,100,6.0894,6.0894,6.0894,6.0894,6.0894,1,100.0,1710766920000,1710766980000
2024-03-18 13:30:00,57829,6.0129,6.05,5.995,6.05,5.99,189,305.97354497354496,1710768600000,1710768660000
2024-03-18 13:31:00,40519,5.98,5.99,5.975,5.99,5.97,126,321.57936507936506,1710768660000,1710768720000
2024-03-18 13:32:00,5531,5.9822,5.9885,5.985,5.9885,5.97,31,178.41935483870967,1710768720000,1710768780000
2024-03-18 13:33:00,1559,5.9877,5.9801,5.995,5.995,5.9801,14,111.35714285714286,1710768780000,1710768840000
2024-03-18 13:34:00,608,6.0101,6.01,6.01,6.01,6.01,7,86.85714285714286,1710768840000,1710768900000
2024-03-18 13:35:00,3340,5.998,6.005,5.99,6.005,5.99,27,123.70370370370371,1710768900000,1710768960000
2024-03-18 13:36:00,34218,5.9941,5.98,5.995,6.0,5.9725,91,376.02197802197804,1710768960000,1710769020000
2024-03-18 13:37:00,6161,5.9921,5.996,5.994,5.996,5.99,22,280.04545454545456,1710769020000,1710769080000
2024-03-18 13:38:00,25056,5.9936,6.0,5.985,6.0,5.98,78,321.2307692307692,1710769080000,1710769140000
2024-03-18 13:39:00,11082,5.9831,5.985,5.975,5.9889,5.975,42,263.85714285714283,1710769140000,1710769200000
2024-03-18 13:40:00,3351,5.9708,5.97,5.97,5.975,5.97,16,209.4375,1710769200000,1710769260000
2024-03-18 13:41:00,5690,5.9761,5.975,5.974,5.98,5.974,18,316.1111111111111,1710769260000,1710769320000
2024-03-18 13:42:00,18652,5.986,5.98,5.99,5.995,5.98,53,351.92452830188677,1710769320000,1710769380000
2024-03-18 13:43:00,18242,5.9896,5.99,5.99,5.995,5.9813,41,444.9268292682927,1710769380000,1710769440000
2024-03-18 13:44:00,9284,5.9887,5.99,5.985,5.995,5.985,30,309.46666666666664,1710769440000,1710769500000
2024-03-18 13:45:00,8291,5.9809,5.985,5.9793,5.985,5.9793,26,318.88461538461536,1710769500000,1710769560000
2024-03-18 13:46:00,11512,5.9698,5.97,5.964,5.975,5.964,24,479.6666666666667,1710769560000,1710769620000
2024-03-18 13:47:00,4841,5.9619,5.9607,5.96,5.965,5.96,18,268.94444444444446,1710769620000,1710769680000
2024-03-18 13:48:00,4123,5.9622,5.96,5.9605,5.965,5.96,11,374.8181818181818,1710769680000,1710769740000
2024-03-18 13:49:00,12603,5.961,5.96,5.96,5.9689,5.954,35,360.0857142857143,1710769740000,1710769800000
2024-03-18 13:50:00,19472,5.9597,5.96,5.965,5.9682,5.954,43,452.83720930232556,1710769800000,1710769860000
2024-03-18 13:51:00,1473,5.9649,5.965,5.965,5.965,5.965,11,133.9090909090909,1710769860000,1710769920000
2024-03-18 13:52:00,5407,5.9639,5.96,5.97,5.97,5.96,18,300.3888888888889,1710769920000,1710769980000
2024-03-18 13:53:00,536,5.9668,5.965,5.97,5.97,5.965,10,53.6,1710769980000,1710770040000
2024-03-18 13:54:00,10096,5.9589,5.96,5.96,5.96,5.955,34,296.94117647058823,1710770040000,1710770100000
2024-03-18 13:55:00,5639,5.951,5.955,5.96,5.96,5.95,18,313.27777777777777,1710770100000,1710770160000
2024-03-18 13:56:00,364,5.9558,5.955,5.955,5.955,5.955,7,52.0,1710770160000,1710770220000
2024-03-18 13:57:00,30604,5.964,5.96,5.961,5.97,5.955,46,665.304347826087,1710770220000,1710770280000
2024-03-18 13:58:00,7917,5.9595,5.96,5.96,5.961,5.955,29,273.0,1710770280000,1710770340000
2024-03-18 13:59:00,21209,5.9632,5.96,5.9657,5.9699,5.9574,47,451.25531914893617,1710770340000,1710770400000
2024-03-18 14:00:00,2741,5.9604,5.96,5.96,5.96,5.96,12,228.41666666666666,1710770400000,1710770460000
2024-03-18 14:01:00,11055,5.9574,5.9613,5.955,5.968,5.95,50,221.1,1710770460000,1710770520000
2024-03-18 14:02:00,4344,5.9504,5.95,5.95,5.955,5.95,53,81.9622641509434,1710770520000,1710770580000
2024-03-18 14:03:00,42017,5.9502,5.95,5.955,5.96,5.95,103,407.93203883495147,1710770580000,1710770640000
2024-03-18 14:04:00,22045,5.96,5.955,5.96,5.97,5.95,70,314.92857142857144,1710770640000,1710770700000
2024-03-18 14:05:00,23023,5.9599,5.96,5.96,5.96,5.955,21,1096.3333333333333,1710770700000,1710770760000
2024-03-18 14:06:00,18500,5.9625,5.96,5.96,5.965,5.96,38,486.8421052631579,1710770760000,1710770820000
2024-03-18 14:07:00,7926,5.965,5.965,5.965,5.97,5.96,33,240.1818181818182,1710770820000,1710770880000
2024-03-18 14:08:00,3171,5.9627,5.96,5.96,5.965,5.96,23,137.8695652173913,1710770880000,1710770940000
