t,v,vw,o,c,h,l,n,z,s,e
2023-05-17 10:42:00,501,4.678,4.67,4.68,4.68,4.67,2,250.5,1684320120000,1684320180000
2023-05-17 11:21:00,123,4.6995,4.7,4.7,4.7,4.7,3,41.0,1684322460000,1684322520000
2023-05-17 12:00:00,690,4.88,4.88,4.88,4.88,4.88,1,690.0,1684324800000,1684324860000
2023-05-17 12:06:00,2100,4.8795,4.88,4.88,4.88,4.87,5,420.0,1684325160000,1684325220000
2023-05-17 12:32:00,3000,4.9,4.9,4.9,4.9,4.9,1,3000.0,1684326720000,1684326780000
2023-05-17 12:33:00,647,4.8942,4.8976,4.9,4.9,4.8976,4,161.75,1684326780000,1684326840000
2023-05-17 12:39:00,100,4.79,4.79,4.79,4.79,4.79,1,100.0,1684327140000,1684327200000
2023-05-17 12:44:00,300,4.8962,4.8962,4.8962,4.8962,4.8962,1,300.0,1684327440000,1684327500000
2023-05-17 12:47:00,100,4.89,4.89,4.89,4.89,4.89,1,100.0,1684327620000,1684327680000
2023-05-17 12:54:00,1000,4.9,4.9,4.9,4.9,4.9,1,1000.0,1684328040000,1684328100000
2023-05-17 12:55:00,890,4.9,4.9,4.9,4.9,4.9,1,890.0,1684328100000,1684328160000
2023-05-17 12:56:00,650,4.88,4.88,4.88,4.88,4.88,1,650.0,1684328160000,1684328220000
2023-05-17 13:03:00,145,4.8921,4.8921,4.8921,4.8921,4.8921,1,145.0,1684328580000,1684328640000
2023-05-17 13:07:00,100,4.89,4.89,4.89,4.89,4.89,1,100.0,1684328820000,1684328880000
2023-05-17 13:10:00,1000,4.899,4.899,4.899,4.899,4.899,1,1000.0,1684329000000,1684329060000
2023-05-17 13:11:00,2000,4.899,4.899,4.899,4.899,4.899,2,1000.0,1684329060000,1684329120000
2023-05-17 13:12:00,1000,4.899,4.899,4.899,4.899,4.899,1,1000.0,1684329120000,1684329180000
2023-05-17 13:13:00,2000,4.8995,4.9,4.899,4.9,4.899,3,666.6666666666666,1684329180000,1684329240000
2023-05-17 13:21:00,421,4.79,4.79,4.79,4.79,4.79,1,421.0,1684329660000,1684329720000
2023-05-17 13:30:00,3961,4.869,4.87,4.85,4.87,4.85,13,304.6923076923077,1684330200000,1684330260000
2023-05-17 13:31:00,1978,4.8192,4.801,4.85,4.85,4.801,7,282.57142857142856,1684330260000,1684330320000
2023-05-17 13:33:00,1754,4.8624,4.85,4.82,4.89,4.82,9,194.88888888888889,1684330380000,1684330440000
