t,v,vw,o,c,h,l,n,z,s,e
2023-08-29 09:00:00,301,6.02,6.02,6.02,6.02,6.02,3,100.33333333333333,1693299600000,1693299660000
2023-08-29 11:00:00,2062,6.0441,6.03,6.05,6.05,6.03,10,206.2,1693306800000,1693306860000
2023-08-29 11:24:00,608,6.03,6.03,6.03,6.03,6.03,3,202.66666666666666,1693308240000,1693308300000
2023-08-29 11:58:00,500,6.02,6.02,6.02,6.02,6.02,5,100.0,1693310280000,1693310340000
2023-08-29 12:00:00,266,6.0342,6.0281,6.04,6.04,6.0281,12,22.166666666666668,1693310400000,1693310460000
2023-08-29 12:09:00,330,6.03,6.03,6.03,6.03,6.03,1,330.0,1693310940000,1693311000000
2023-08-29 12:16:00,503,6.0112,6.0111,6.0111,6.0111,6.0111,2,251.5,1693311360000,1693311420000
2023-08-29 12:25:00,190,6.02,6.02,6.02,6.02,6.02,1,190.0,1693311900000,1693311960000
2023-08-29 12:33:00,143,6.02,6.02,6.02,6.02,6.02,3,47.666666666666664,1693312380000,1693312440000
2023-08-29 12:53:00,100,6.0109,6.0109,6.0109,6.0109,6.0109,1,100.0,1693313580000,1693313640000
2023-08-29 12:58:00,247,6.0123,6.01,6.01,6.01,6.01,6,41.166666666666664,1693313880000,1693313940000
2023-08-29 13:15:00,200,6.02,6.02,6.02,6.02,6.02,2,100.0,1693314900000,1693314960000
2023-08-29 13:22:00,104,6.0192,6.0192,6.0192,6.0192,6.0192,2,52.0,1693315320000,1693315380000
2023-08-29 13:30:00,37725,6.0297,6.03,6.02,6.03,6.01,95,397.10526315789474,1693315800000,1693315860000
2023-08-29 13:31:00,5691,6.011,6.0107,6.0107,6.0107,6.0107,12,474.25,1693315860000,1693315920000
2023-08-29 13:32:00,761,6.0115,6.0104,6.0103,6.0104,6.0103,13,58.53846153846154,1693315920000,1693315980000
2023-08-29 13:33:00,8646,6.0165,6.0127,6.0183,6.02,6.0127,12,720.5,1693315980000,1693316040000
2023-08-29 13:34:00,17954,6.0123,6.015,6.01,6.02,6.005,58,309.55172413793105,1693316040000,1693316100000
2023-08-29 13:35:00,500,6.0164,6.0198,6.015,6.0198,6.015,13,38.46153846153846,1693316100000,1693316160000
2023-08-29 13:36:00,1258,6.0146,6.0141,6.0103,6.0199,6.0103,12,104.83333333333333,1693316160000,1693316220000
2023-08-29 13:37:00,1658,6.0154,6.0101,6.0194,6.02,6.0101,10,165.8,1693316220000,1693316280000
2023-08-29 13:38:00,2044,6.0177,6.02,6.015,6.02,6.015,21,97.33333333333333,1693316280000,1693316340000
2023-08-29 13:39:00,1067,6.0214,6.02,6.025,6.025,6.02,18,59.27777777777778,1693316340000,1693316400000
2023-08-29 13:40:00,1015,6.0244,6.0214,6.02,6.0294,6.02,24,42.291666666666664,1693316400000,1693316460000
