t,v,vw,o,c,h,l,n,z,s,e
2023-07-12 09:40:00,4000,20.4025,20.41,20.4,20.41,20.4,5,800.0,1689154800000,1689154860000
2023-07-12 09:43:00,1000,20.4,20.4,20.4,20.4,20.4,1,1000.0,1689154980000,1689155040000
2023-07-12 09:44:00,822,20.41,20.41,20.41,20.41,20.41,5,164.4,1689155040000,1689155100000
2023-07-12 09:45:00,100,20.41,20.41,20.41,20.41,20.41,1,100.0,1689155100000,1689155160000
2023-07-12 09:46:00,1000,20.41,20.41,20.41,20.41,20.41,1,1000.0,1689155160000,1689155220000
2023-07-12 09:47:00,1000,20.42,20.42,20.42,20.42,20.42,1,1000.0,1689155220000,1689155280000
2023-07-12 09:51:00,1000,20.41,20.41,20.41,20.41,20.41,2,500.0,1689155460000,1689155520000
2023-07-12 10:13:00,2000,20.4,20.4,20.4,20.4,20.4,2,1000.0,1689156780000,1689156840000
2023-07-12 10:15:00,400,20.4,20.4,20.4,20.4,20.4,1,400.0,1689156900000,1689156960000
2023-07-12 10:37:00,1570,20.41,20.41,20.41,20.41,20.41,4,392.5,1689158220000,1689158280000
2023-07-12 11:41:00,100,20.42,20.42,20.42,20.42,20.42,1,100.0,1689162060000,1689162120000
2023-07-12 11:47:00,100,20.42,20.42,20.42,20.42,20.42,1,100.0,1689162420000,1689162480000
2023-07-12 11:48:00,124,20.44,20.44,20.44,20.44,20.44,1,124.0,1689162480000,1689162540000
2023-07-12 12:00:00,157,20.4022,20.4,20.4,20.4,20.4,6,26.166666666666668,1689163200000,1689163260000
2023-07-12 12:29:00,18120,20.4922,20.46,20.5,20.51,20.46,74,244.86486486486487,1689164940000,1689165000000
2023-07-12 12:30:00,684,20.5039,20.48,20.52,20.55,20.48,6,114.0,1689165000000,1689165060000
2023-07-12 12:32:00,121,20.58,20.58,20.58,20.58,20.58,2,60.5,1689165120000,1689165180000
2023-07-12 12:34:00,200,20.59,20.59,20.59,20.59,20.59,1,200.0,1689165240000,1689165300000
2023-07-12 12:35:00,780,20.6,20.59,20.61,20.61,20.59,13,60.0,1689165300000,1689165360000
2023-07-12 12:36:00,252,20.604,20.6,20.61,20.61,20.6,5,50.4,1689165360000,1689165420000
2023-07-12 12:39:00,2442,20.62,20.62,20.62,20.62,20.62,6,407.0,1689165540000,1689165600000
2023-07-12 12:46:00,503,20.5599,20.56,20.56,20.56,20.56,2,251.5,1689165960000,1689166020000
2023-07-12 12:55:00,543,20.55,20.55,20.55,20.55,20.55,1,543.0,1689166500000,1689166560000
2023-07-12 12:58:00,107,20.58,20.58,20.58,20.58,20.58,2,53.5,1689166680000,1689166740000
2023-07-12 13:02:00,830,20.6076,20.6,20.61,20.61,20.6,10,83.0,1689166920000,1689166980000
2023-07-12 13:06:00,108,20.64,20.64,20.64,20.64,20.64,2,54.0,1689167160000,1689167220000
2023-07-12 13:09:00,8200,20.63,20.63,20.63,20.63,20.63,10,820.0,1689167340000,1689167400000
2023-07-12 13:10:00,2256,20.62,20.62,20.62,20.62,20.62,3,752.0,1689167400000,1689167460000
2023-07-12 13:13:00,901,20.64,20.64,20.64,20.64,20.64,2,450.5,1689167580000,1689167640000
2023-07-12 13:14:00,101,20.67,20.67,20.67,20.67,20.67,2,50.5,1689167640000,1689167700000
2023-07-12 13:17:00,254,20.6824,20.68,20.69,20.69,20.68,8,31.75,1689167820000,1689167880000
2023-07-12 13:18:00,201,20.69,20.69,20.69,20.69,20.69,3,67.0,1689167880000,1689167940000
2023-07-12 13:19:00,280,20.7,20.7,20.7,20.7,20.7,7,40.0,1689167940000,1689168000000
2023-07-12 13:21:00,1658,20.69,20.69,20.69,20.69,20.69,6,276.3333333333333,1689168060000,1689168120000
2023-07-12 13:22:00,100,20.67,20.67,20.67,20.67,20.67,1,100.0,1689168120000,1689168180000
2023-07-12 13:25:00,136,20.66,20.66,20.66,20.66,20.66,3,45.333333333333336,1689168300000,1689168360000
2023-07-12 13:29:00,600,20.65,20.65,20.65,20.65,20.65,2,300.0,1689168540000,1689168600000
2023-07-12 13:30:00,49777,20.6514,20.65,20.68,20.68,20.64,160,311.10625,1689168600000,1689168660000
2023-07-12 13:31:00,25521,20.6953,20.68,20.7027,20.7027,20.68,106,240.76415094339623,1689168660000,1689168720000
2023-07-12 13:32:00,2536,20.6985,20.7,20.69,20.705,20.69,23,110.26086956521739,1689168720000,1689168780000
2023-07-12 13:33:00,12189,20.6943,20.69,20.7,20.7075,20.685,79,154.29113924050634,1689168780000,1689168840000
2023-07-12 13:34:00,4491,20.6958,20.6985,20.7,20.7,20.69,14,320.7857142857143,1689168840000,1689168900000
2023-07-12 13:35:00,15397,20.7058,20.7,20.715,20.715,20.6999,82,187.76829268292684,1689168900000,1689168960000
2023-07-12 13:36:00,13703,20.7092,20.72,20.71,20.72,20.7,44,311.4318181818182,1689168960000,1689169020000
2023-07-12 13:37:00,1262,20.7038,20.71,20.7,20.71,20.7,18,70.11111111111111,1689169020000,1689169080000
2023-07-12 13:38:00,1037,20.6995,20.7,20.7,20.7,20.7,20,51.85,1689169080000,1689169140000
2023-07-12 13:39:00,6548,20.6998,20.7,20.7022,20.705,20.695,36,181.88888888888889,1689169140000,1689169200000
2023-07-12 13:40:00,2123,20.7114,20.7,20.715,20.715,20.7,20,106.15,1689169200000,1689169260000
2023-07-12 13:41:00,1784,20.7127,20.7128,20.71,20.715,20.71,27,66.07407407407408,1689169260000,1689169320000
2023-07-12 13:42:00,5452,20.71,20.705,20.7101,20.7101,20.705,31,175.8709677419355,1689169320000,1689169380000
2023-07-12 13:43:00,1329,20.7084,20.71,20.71,20.71,20.705,14,94.92857142857143,1689169380000,1689169440000
2023-07-12 13:44:00,25110,20.7124,20.715,20.71,20.72,20.7,83,302.5301204819277,1689169440000,1689169500000
2023-07-12 13:45:00,3462,20.7055,20.71,20.71,20.71,20.7,27,128.22222222222223,1689169500000,1689169560000
2023-07-12 13:46:00,2902,20.7017,20.705,20.705,20.71,20.7,31,93.61290322580645,1689169560000,1689169620000
2023-07-12 13:47:00,2396,20.7082,20.71,20.705,20.71,20.705,18,133.11111111111111,1689169620000,1689169680000
2023-07-12 13:48:00,5131,20.7175,20.7001,20.73,20.73,20.7001,42,122.16666666666667,1689169680000,1689169740000
2023-07-12 13:49:00,7555,20.7299,20.73,20.73,20.73,20.725,65,116.23076923076923,1689169740000,1689169800000
2023-07-12 13:50:00,1109,20.7297,20.73,20.735,20.735,20.725,28,39.607142857142854,1689169800000,1689169860000
2023-07-12 13:51:00,6405,20.7399,20.73,20.741,20.745,20.73,35,183.0,1689169860000,1689169920000
2023-07-12 13:52:00,2199,20.7406,20.745,20.735,20.745,20.735,36,61.083333333333336,1689169920000,1689169980000
2023-07-12 13:53:00,1476,20.7307,20.73,20.73,20.73,20.73,19,77.6842105263158,1689169980000,1689170040000
2023-07-12 13:54:00,2994,20.7246,20.7247,20.72,20.73,20.72,16,187.125,1689170040000,1689170100000
