t,v,vw,o,c,h,l,n,z,s,e
2023-12-11 13:00:00,120,7.7,7.7,7.7,7.7,7.7,1,120.0,1702299600000,1702299660000
2023-12-11 14:04:00,313,7.7594,7.76,7.76,7.76,7.76,8,39.125,1702303440000,1702303500000
2023-12-11 14:25:00,1072,7.6692,7.71,7.61,7.71,7.61,10,107.2,1702304700000,1702304760000
2023-12-11 14:30:00,48203,7.7156,7.71,7.76,7.79,7.7,121,398.3719008264463,1702305000000,1702305060000
2023-12-11 14:31:00,3081,7.7468,7.75,7.76,7.76,7.72,29,106.24137931034483,1702305060000,1702305120000
2023-12-11 14:32:00,8143,7.7564,7.76,7.765,7.77,7.7301,58,140.39655172413794,1702305120000,1702305180000
2023-12-11 14:33:00,4201,7.7524,7.765,7.745,7.765,7.7324,45,93.35555555555555,1702305180000,1702305240000
2023-12-11 14:34:00,3635,7.7445,7.74,7.76,7.76,7.732,29,125.34482758620689,1702305240000,1702305300000
2023-12-11 14:35:00,18168,7.7552,7.76,7.74,7.79,7.74,89,204.13483146067415,1702305300000,1702305360000
2023-12-11 14:36:00,5540,7.7459,7.745,7.755,7.755,7.74,30,184.66666666666666,1702305360000,1702305420000
2023-12-11 14:37:00,3449,7.7515,7.755,7.7526,7.755,7.75,28,123.17857142857143,1702305420000,1702305480000
2023-12-11 14:38:00,4520,7.7505,7.758,7.75,7.758,7.745,47,96.17021276595744,1702305480000,1702305540000
2023-12-11 14:39:00,8077,7.7351,7.75,7.75,7.755,7.725,80,100.9625,1702305540000,1702305600000
2023-12-11 14:40:00,346,7.7431,7.74,7.75,7.75,7.74,8,43.25,1702305600000,1702305660000
2023-12-11 14:41:00,3413,7.754,7.75,7.745,7.76,7.745,48,71.10416666666667,1702305660000,1702305720000
2023-12-11 14:42:00,3055,7.7278,7.74,7.7012,7.74,7.7,36,84.86111111111111,1702305720000,1702305780000
2023-12-11 14:43:00,1687,7.7202,7.71,7.73,7.73,7.71,25,67.48,1702305780000,1702305840000
2023-12-11 14:44:00,2037,7.7243,7.73,7.73,7.73,7.72,17,119.82352941176471,1702305840000,1702305900000
2023-12-11 14:45:00,14215,7.7783,7.73,7.7694,7.79,7.73,89,159.7191011235955,1702305900000,1702305960000
2023-12-11 14:46:00,8998,7.7759,7.77,7.7794,7.79,7.76,68,132.3235294117647,1702305960000,1702306020000
2023-12-11 14:47:00,2781,7.7837,7.78,7.785,7.79,7.775,26,106.96153846153847,1702306020000,1702306080000
2023-12-11 14:48:00,16824,7.7727,7.785,7.735,7.79,7.735,139,121.03597122302158,1702306080000,1702306140000
2023-12-11 14:49:00,4019,7.7398,7.7394,7.74,7.74,7.7394,31,129.6451612903226,1702306140000,1702306200000
2023-12-11 14:50:00,3560,7.7408,7.74,7.74,7.7492,7.735,42,84.76190476190476,1702306200000,1702306260000
2023-12-11 14:51:00,2790,7.7392,7.735,7.74,7.745,7.7313,33,84.54545454545455,1702306260000,1702306320000
2023-12-11 14:52:00,215,7.7477,7.745,7.75,7.75,7.745,4,53.75,1702306320000,1702306380000
2023-12-11 14:53:00,2004,7.7395,7.745,7.74,7.745,7.735,28,71.57142857142857,1702306380000,1702306440000
2023-12-11 14:54:00,6732,7.7418,7.74,7.75,7.75,7.74,68,99.0,1702306440000,1702306500000
2023-12-11 14:55:00,3411,7.7418,7.751,7.74,7.751,7.74,40,85.275,1702306500000,1702306560000
2023-12-11 14:56:00,112,7.73,7.73,7.73,7.73,7.73,2,56.0,1702306560000,1702306620000
2023-12-11 14:57:00,8539,7.7284,7.73,7.73,7.73,7.72,91,93.83516483516483,1702306620000,1702306680000
2023-12-11 14:58:00,744,7.73,7.73,7.73,7.73,7.73,17,43.76470588235294,1702306680000,1702306740000
2023-12-11 14:59:00,1290,7.7273,7.73,7.725,7.73,7.72,13,99.23076923076923,1702306740000,1702306800000
2023-12-11 15:00:00,5247,7.719,7.725,7.73,7.73,7.71,66,79.5,1702306800000,1702306860000
2023-12-11 15:01:00,3391,7.7128,7.72,7.715,7.725,7.71,50,67.82,1702306860000,1702306920000
2023-12-11 15:02:00,3943,7.7171,7.72,7.71,7.725,7.71,57,69.17543859649123,1702306920000,1702306980000
2023-12-11 15:03:00,3257,7.7047,7.715,7.71,7.715,7.695,52,62.63461538461539,1702306980000,1702307040000
2023-12-11 15:04:00,1247,7.7191,7.72,7.715,7.72,7.715,22,56.68181818181818,1702307040000,1702307100000
2023-12-11 15:06:00,10166,7.6948,7.71,7.69,7.71,7.685,144,70.59722222222223,1702307160000,1702307220000
2023-12-11 15:07:00,5119,7.6937,7.69,7.705,7.705,7.69,65,78.75384615384615,1702307220000,1702307280000
2023-12-11 15:08:00,249,7.7046,7.71,7.7,7.71,7.7,6,41.5,1702307280000,1702307340000
2023-12-11 15:09:00,2943,7.7059,7.7002,7.71,7.71,7.7,34,86.55882352941177,1702307340000,1702307400000
2023-12-11 15:10:00,3120,7.6948,7.71,7.69,7.71,7.685,54,57.77777777777778,1702307400000,1702307460000
2023-12-11 15:11:00,4931,7.6837,7.69,7.67,7.69,7.67,43,114.67441860465117,1702307460000,1702307520000
2023-12-11 15:12:00,7160,7.663,7.65,7.675,7.675,7.65,70,102.28571428571429,1702307520000,1702307580000
2023-12-11 15:13:00,5831,7.6837,7.675,7.695,7.695,7.675,65,89.70769230769231,1702307580000,1702307640000
2023-12-11 15:14:00,3142,7.7064,7.7,7.72,7.72,7.7,45,69.82222222222222,1702307640000,1702307700000
2023-12-11 15:15:00,2744,7.7084,7.71,7.7,7.72,7.7,39,70.35897435897436,1702307700000,1702307760000
2023-12-11 15:16:00,629,7.6874,7.69,7.6807,7.69,7.6807,12,52.416666666666664,1702307760000,1702307820000
2023-12-11 15:17:00,19064,7.683,7.675,7.685,7.7,7.66,126,151.3015873015873,1702307820000,1702307880000
