t,v,vw,o,c,h,l,n,z,s,e
2024-01-04 14:30:00,41046,14.6571,14.65,14.65,14.705,14.57,130,315.73846153846154,1704378600000,1704378660000
2024-01-04 14:31:00,23190,14.7395,14.66,14.735,14.765,14.66,138,168.04347826086956,1704378660000,1704378720000
2024-01-04 14:32:00,8314,14.7803,14.74,14.83,14.83,14.73,62,134.09677419354838,1704378720000,1704378780000
2024-01-04 14:33:00,2299,14.8339,14.84,14.83,14.84,14.83,32,71.84375,1704378780000,1704378840000
2024-01-04 14:34:00,6429,14.8287,14.82,14.83,14.83,14.82,22,292.22727272727275,1704378840000,1704378900000
2024-01-04 14:35:00,14476,14.8216,14.82,14.815,14.84,14.81,147,98.47619047619048,1704378900000,1704378960000
2024-01-04 14:36:00,4381,14.8314,14.82,14.84,14.85,14.81,52,84.25,1704378960000,1704379020000
2024-01-04 14:37:00,2417,14.847,14.84,14.855,14.855,14.84,31,77.96774193548387,1704379020000,1704379080000
2024-01-04 14:38:00,11889,14.8695,14.86,14.87,14.875,14.86,52,228.6346153846154,1704379080000,1704379140000
2024-01-04 14:39:00,42447,14.8908,14.88,14.9,14.905,14.87,144,294.7708333333333,1704379140000,1704379200000
2024-01-04 14:40:00,4576,14.8649,14.895,14.82,14.895,14.82,38,120.42105263157895,1704379200000,1704379260000
2024-01-04 14:41:00,6014,14.826,14.82,14.835,14.84,14.815,51,117.92156862745098,1704379260000,1704379320000
2024-01-04 14:42:00,4035,14.8418,14.83,14.835,14.85,14.83,39,103.46153846153847,1704379320000,1704379380000
2024-01-04 14:43:00,9191,14.8382,14.84,14.85,14.85,14.83,31,296.48387096774195,1704379380000,1704379440000
2024-01-04 14:44:00,450,14.8468,14.84,14.85,14.85,14.84,17,26.470588235294116,1704379440000,1704379500000
2024-01-04 14:45:00,7402,14.8319,14.83,14.83,14.84,14.825,69,107.27536231884058,1704379500000,1704379560000
2024-01-04 14:46:00,8934,14.8181,14.83,14.83,14.83,14.8,82,108.95121951219512,1704379560000,1704379620000
2024-01-04 14:47:00,12739,14.8475,14.835,14.84,14.855,14.83,95,134.09473684210528,1704379620000,1704379680000
2024-01-04 14:48:00,14336,14.8127,14.82,14.82,14.825,14.8,102,140.54901960784315,1704379680000,1704379740000
2024-01-04 14:49:00,688,14.8215,14.825,14.82,14.825,14.82,9,76.44444444444444,1704379740000,1704379800000
2024-01-04 14:50:00,4195,14.8322,14.82,14.845,14.845,14.82,43,97.55813953488372,1704379800000,1704379860000
2024-01-04 14:51:00,6643,14.8608,14.85,14.865,14.87,14.85,60,110.71666666666667,1704379860000,1704379920000
2024-01-04 14:52:00,3235,14.8669,14.86,14.875,14.875,14.86,44,73.52272727272727,1704379920000,1704379980000
2024-01-04 14:53:00,9608,14.8871,14.88,14.88,14.9,14.875,64,150.125,1704379980000,1704380040000
2024-01-04 14:54:00,17727,14.8922,14.88,14.895,14.8999,14.87,76,233.25,1704380040000,1704380100000
2024-01-04 14:55:00,20577,14.9024,14.8942,14.91,14.915,14.89,148,139.03378378378378,1704380100000,1704380160000
2024-01-04 14:56:00,16395,14.925,14.92,14.925,14.93,14.915,90,182.16666666666666,1704380160000,1704380220000
2024-01-04 14:57:00,3911,14.9128,14.92,14.9,14.93,14.9,44,88.88636363636364,1704380220000,1704380280000
2024-01-04 14:58:00,15520,14.9042,14.9,14.92,14.92,14.88,134,115.82089552238806,1704380280000,1704380340000
2024-01-04 14:59:00,4200,14.9196,14.915,14.92,14.925,14.915,36,116.66666666666667,1704380340000,1704380400000
2024-01-04 15:00:00,9210,14.9254,14.925,14.925,14.93,14.91,71,129.71830985915494,1704380400000,1704380460000
2024-01-04 15:01:00,3420,14.9393,14.93,14.945,14.95,14.93,37,92.43243243243244,1704380460000,1704380520000
2024-01-04 15:02:00,11126,14.9518,14.9427,14.955,14.965,14.935,98,113.53061224489795,1704380520000,1704380580000
2024-01-04 15:03:00,3779,14.9496,14.95,14.955,14.955,14.945,37,102.13513513513513,1704380580000,1704380640000
2024-01-04 15:04:00,8479,14.9671,14.96,14.97,14.975,14.96,59,143.71186440677965,1704380640000,1704380700000
2024-01-04 15:05:00,22904,14.9615,14.96,14.94,14.9699,14.94,161,142.2608695652174,1704380700000,1704380760000
2024-01-04 15:06:00,11277,14.9539,14.95,14.95,14.9625,14.945,89,126.70786516853933,1704380760000,1704380820000
2024-01-04 15:07:00,7544,14.9502,14.95,14.95,14.95,14.945,76,99.26315789473684,1704380820000,1704380880000
2024-01-04 15:08:00,2186,14.9489,14.945,14.94,14.95,14.94,35,62.457142857142856,1704380880000,1704380940000
2024-01-04 15:09:00,3724,14.9408,14.94,14.93,14.945,14.93,46,80.95652173913044,1704380940000,1704381000000
2024-01-04 15:10:00,1315,14.9311,14.935,14.925,14.935,14.925,22,59.77272727272727,1704381000000,1704381060000
2024-01-04 15:11:00,1012,14.9171,14.915,14.915,14.92,14.915,18,56.22222222222222,1704381060000,1704381120000
2024-01-04 15:12:00,12261,14.9027,14.9099,14.91,14.91,14.89,100,122.61,1704381120000,1704381180000
2024-01-04 15:13:00,1225,14.9109,14.91,14.915,14.915,14.905,22,55.68181818181818,1704381180000,1704381240000
2024-01-04 15:14:00,3990,14.9204,14.915,14.92,14.925,14.915,28,142.5,1704381240000,1704381300000
2024-01-04 15:15:00,6437,14.9119,14.92,14.91,14.92,14.91,57,112.9298245614035,1704381300000,1704381360000
2024-01-04 15:16:00,1218,14.9153,14.92,14.91,14.92,14.91,24,50.75,1704381360000,1704381420000
2024-01-04 15:17:00,6094,14.916,14.915,14.93,14.93,14.91,47,129.6595744680851,1704381420000,1704381480000
2024-01-04 15:18:00,24819,14.9357,14.93,14.935,14.945,14.925,186,133.43548387096774,1704381480000,1704381540000
2024-01-04 15:19:00,2786,14.9326,14.94,14.93,14.94,14.925,34,81.94117647058823,1704381540000,1704381600000
2024-01-04 15:20:00,12675,14.9381,14.93,14.935,14.945,14.93,69,183.69565217391303,1704381600000,1704381660000
2024-01-04 15:21:00,9149,14.9133,14.93,14.91,14.93,14.905,67,136.55223880597015,1704381660000,1704381720000
2024-01-04 15:22:00,373,14.9119,14.915,14.91,14.915,14.91,9,41.44444444444444,1704381720000,1704381780000
