t,v,vw,o,c,h,l,n,z,s,e
2024-04-01 08:00:00,281.0,27.7806,27.77,27.77,27.77,27.77,21,13.380952380952381,1711958400000,1711958460000
2024-04-01 08:09:00,373.0,27.7905,27.79,27.79,27.79,27.79,8,46.625,1711958940000,1711959000000
2024-04-01 08:13:00,171.0,27.7958,27.8,27.8,27.8,27.8,5,34.2,1711959180000,1711959240000
2024-04-01 08:20:00,261.0,27.8023,27.8,27.8,27.8,27.8,9,29.0,1711959600000,1711959660000
2024-04-01 08:28:00,512.0,27.869,27.87,27.87,27.87,27.87,8,64.0,1711960080000,1711960140000
2024-04-01 08:46:00,130.0,27.87,27.87,27.87,27.87,27.87,2,65.0,1711961160000,1711961220000
2024-04-01 08:58:00,180.0,27.85,27.85,27.85,27.85,27.85,2,90.0,1711961880000,1711961940000
2024-04-01 08:59:00,253.0,27.836,27.84,27.83,27.84,27.83,6,42.166666666666664,1711961940000,1711962000000
2024-04-01 09:00:00,619.0,27.8222,27.83,27.82,27.83,27.82,11,56.27272727272727,1711962000000,1711962060000
2024-04-01 09:06:00,261.0,27.84,27.84,27.84,27.84,27.84,4,65.25,1711962360000,1711962420000
2024-04-01 09:23:00,121.0,27.84,27.84,27.84,27.84,27.84,3,40.333333333333336,1711963380000,1711963440000
2024-04-01 09:24:00,414.0,27.8288,27.83,27.83,27.83,27.83,9,46.0,1711963440000,1711963500000
2024-04-01 09:30:00,106.0,27.83,27.83,27.83,27.83,27.83,3,35.333333333333336,1711963800000,1711963860000
2024-04-01 09:57:00,1001.0,27.85,27.85,27.85,27.85,27.85,16,62.5625,1711965420000,1711965480000
2024-04-01 10:11:00,436.0,27.85,27.85,27.85,27.85,27.85,17,25.647058823529413,1711966260000,1711966320000
2024-04-01 10:19:00,897.0,27.8439,27.84,27.85,27.85,27.84,18,49.833333333333336,1711966740000,1711966800000
2024-04-01 10:27:00,2787.0,27.8081,27.81,27.8,27.81,27.8,61,45.68852459016394,1711967220000,1711967280000
2024-04-01 10:31:00,100.0,27.8,27.8,27.8,27.8,27.8,1,100.0,1711967460000,1711967520000
2024-04-01 10:53:00,500.0,27.8545,27.85,27.86,27.86,27.85,8,62.5,1711968780000,1711968840000
2024-04-01 10:55:00,379.0,27.8573,27.85,27.86,27.86,27.85,5,75.8,1711968900000,1711968960000
2024-04-01 11:00:00,5769.0,27.8084,27.85,27.83,27.85,27.77,111,51.972972972972975,1711969200000,1711969260000
2024-04-01 11:02:00,445.0,27.8137,27.81,27.81,27.82,27.81,8,55.625,1711969320000,1711969380000
2024-04-01 11:03:00,100.0,27.81,27.81,27.81,27.81,27.81,1,100.0,1711969380000,1711969440000
2024-04-01 11:08:00,250.0,27.82,27.82,27.82,27.82,27.82,4,62.5,1711969680000,1711969740000
2024-04-01 11:11:00,1422.0,27.81,27.81,27.81,27.81,27.81,10,142.2,1711969860000,1711969920000
2024-04-01 11:15:00,300.0,27.81,27.81,27.81,27.81,27.81,1,300.0,1711970100000,1711970160000
2024-04-01 11:16:00,549.0,27.81,27.81,27.81,27.81,27.81,17,32.294117647058826,1711970160000,1711970220000
2024-04-01 11:18:00,287.0,27.8038,27.81,27.81,27.81,27.81,8,35.875,1711970280000,1711970340000
2024-04-01 11:23:00,108.0,27.81,27.81,27.81,27.81,27.81,4,27.0,1711970580000,1711970640000
2024-04-01 11:32:00,150.0,27.8167,27.82,27.82,27.82,27.82,5,30.0,1711971120000,1711971180000
2024-04-01 11:33:00,267.0,27.82,27.82,27.82,27.82,27.82,2,133.5,1711971180000,1711971240000
2024-04-01 11:39:00,705.0,27.82,27.82,27.82,27.82,27.82,14,50.357142857142854,1711971540000,1711971600000
2024-04-01 11:40:00,619.0,27.8116,27.81,27.82,27.82,27.81,4,154.75,1711971600000,1711971660000
2024-04-01 11:41:00,500.0,27.814,27.82,27.82,27.82,27.81,6,83.33333333333333,1711971660000,1711971720000
2024-04-01 11:42:00,767.0,27.82,27.82,27.82,27.82,27.82,7,109.57142857142857,1711971720000,1711971780000
2024-04-01 11:53:00,511.0,27.8202,27.82,27.82,27.82,27.82,3,170.33333333333334,1711972380000,1711972440000
2024-04-01 12:00:00,36771.0,27.8159,27.77,27.82,27.8588,27.77,218,168.6743119266055,1711972800000,1711972860000
2024-04-01 12:02:00,1125.0,27.8019,27.81,27.81,27.81,27.81,79,14.240506329113924,1711972920000,1711972980000
2024-04-01 12:03:00,257.0,27.8007,27.79,27.79,27.79,27.79,23,11.173913043478262,1711972980000,1711973040000
2024-04-01 12:04:00,2610.0,27.8113,27.78,27.8,27.8297,27.78,37,70.54054054054055,1711973040000,1711973100000
2024-04-01 12:05:00,2754.0,27.7932,27.78,27.78,27.82,27.77,95,28.989473684210527,1711973100000,1711973160000
2024-04-01 12:07:00,207.0,27.8253,27.8299,27.8299,27.8299,27.8299,8,25.875,1711973220000,1711973280000
2024-04-01 12:08:00,205.0,27.83,27.83,27.83,27.83,27.83,3,68.33333333333333,1711973280000,1711973340000
