t,v,vw,o,c,h,l,n,z,s,e
2023-05-01 08:07:00,83.0,5.7206,5.757,5.7,5.757,5.7,2,1245.0,1682928420000,1682928480000
2023-05-01 09:38:00,16.3333,5.9934,6.0,5.97,6.0,5.97,3,163.33333333333334,1682933880000,1682933940000
2023-05-01 09:39:00,161.6333,6.231,6.231,6.231,6.231,6.231,1,4849.0,1682933940000,1682934000000
2023-05-01 10:58:00,3.3333,6.228,6.228,6.228,6.228,6.228,1,100.0,1682938680000,1682938740000
2023-05-01 11:14:00,22.3333,5.9098,5.97,5.88,5.97,5.88,7,95.71428571428571,1682939640000,1682939700000
2023-05-01 12:00:00,20.3667,5.93,6.069,5.88,6.069,5.88,20,30.55,1682942400000,1682942460000
2023-05-01 12:02:00,26.5667,6.0,6.0,6.0,6.0,6.0,1,797.0,1682942520000,1682942580000
2023-05-01 12:03:00,9.5333,5.962,6.0,6.0,6.0,6.0,13,22.0,1682942580000,1682942640000
2023-05-01 12:16:00,3.4333,5.985,5.985,5.985,5.985,5.985,1,103.0,1682943360000,1682943420000
2023-05-01 12:31:00,32.7667,5.88,5.88,5.88,5.88,5.88,1,983.0,1682944260000,1682944320000
2023-05-01 13:25:00,81.6667,6.0656,5.985,6.069,6.069,5.985,7,350.0,1682947500000,1682947560000
2023-05-01 13:26:00,553.3333,6.0628,6.069,6.069,6.069,5.949,17,976.4705882352941,1682947560000,1682947620000
2023-05-01 13:27:00,20.0,6.069,6.069,6.069,6.069,6.069,6,100.0,1682947620000,1682947680000
2023-05-01 13:30:00,2458.2333,6.0,6.0,6.0,6.0,6.0,4,18436.75,1682947800000,1682947860000
2023-05-01 13:31:00,3.3333,6.0,6.0,6.0,6.0,6.0,1,100.0,1682947860000,1682947920000
2023-05-01 13:32:00,188.6333,5.998,6.0345,5.88,6.0345,5.88,8,707.375,1682947920000,1682947980000
2023-05-01 13:36:00,10.0,5.915,5.958,5.88,5.958,5.88,4,75.0,1682948160000,1682948220000
2023-05-01 13:38:00,6.6667,5.961,5.961,5.961,5.961,5.961,1,200.0,1682948280000,1682948340000
2023-05-01 13:41:00,23.4667,5.958,5.958,5.958,5.958,5.958,2,352.0,1682948460000,1682948520000
2023-05-01 13:42:00,3.3333,5.88,5.88,5.88,5.88,5.88,1,100.0,1682948520000,1682948580000
2023-05-01 13:44:00,63.2667,5.8825,5.88,5.88,5.883,5.88,4,474.5,1682948640000,1682948700000
2023-05-01 13:45:00,3.3333,5.9419,5.9419,5.9419,5.9419,5.9419,1,100.0,1682948700000,1682948760000
2023-05-01 13:46:00,4.5333,5.9496,5.961,5.961,5.961,5.961,3,45.333333333333336,1682948760000,1682948820000
2023-05-01 13:47:00,16.6667,5.94,5.94,5.94,5.94,5.94,1,500.0,1682948820000,1682948880000
2023-05-01 13:49:00,36.7667,5.9246,5.961,5.961,5.961,5.889,8,137.875,1682948940000,1682949000000
2023-05-01 13:51:00,276.3333,5.9615,5.958,5.961,5.97,5.958,78,106.28205128205128,1682949060000,1682949120000
2023-05-01 13:52:00,112.4,5.9611,5.961,5.961,5.961,5.961,5,674.4,1682949120000,1682949180000
2023-05-01 13:54:00,3.9667,5.9672,5.961,5.961,5.961,5.961,3,39.666666666666664,1682949240000,1682949300000
2023-05-01 14:00:00,780.7667,5.9545,5.961,6.0,6.0,5.88,11,2129.3636363636365,1682949600000,1682949660000
2023-05-01 14:02:00,6.6667,5.997,5.997,5.997,5.997,5.997,1,200.0,1682949720000,1682949780000
2023-05-01 14:06:00,6.6667,5.997,5.997,5.997,5.997,5.997,1,200.0,1682949960000,1682950020000
2023-05-01 14:07:00,8.7,5.994,5.997,5.997,5.997,5.997,5,52.2,1682950020000,1682950080000
2023-05-01 14:16:00,16.6667,5.955,5.955,5.955,5.955,5.955,1,500.0,1682950560000,1682950620000
2023-05-01 14:19:00,4.0,5.9875,5.994,5.994,5.994,5.994,2,60.0,1682950740000,1682950800000
2023-05-01 14:20:00,142.5,5.9905,5.994,5.955,5.997,5.955,8,534.375,1682950800000,1682950860000
2023-05-01 14:23:00,3.6667,5.996,5.997,5.997,5.997,5.997,3,36.666666666666664,1682950980000,1682951040000
2023-05-01 14:26:00,35.9,5.9859,5.988,5.988,5.988,5.988,5,215.4,1682951160000,1682951220000
