t,v,vw,o,c,h,l,n,z,s,e
2023-12-19 13:00:00,423,103.4529,103.45,103.45,103.45,103.45,4,105.75,1702990800000,1702990860000
2023-12-19 14:27:00,800,103.42,103.42,103.42,103.42,103.42,17,47.05882352941177,1702996020000,1702996080000
2023-12-19 14:29:00,105,103.801,103.82,103.82,103.82,103.82,6,17.5,1702996140000,1702996200000
2023-12-19 14:30:00,10994,103.5661,103.37,104.23,104.27,103.37,104,105.71153846153847,1702996200000,1702996260000
2023-12-19 14:31:00,7602,104.2486,104.28,104.29,104.34,104.1,120,63.35,1702996260000,1702996320000
2023-12-19 14:32:00,2148,104.2423,104.24,104.2,104.29,104.2,69,31.130434782608695,1702996320000,1702996380000
2023-12-19 14:33:00,3246,104.1834,104.25,104.12,104.2625,104.12,81,40.074074074074076,1702996380000,1702996440000
2023-12-19 14:34:00,878,104.1633,104.16,104.154,104.16,104.154,25,35.12,1702996440000,1702996500000
2023-12-19 14:35:00,4836,104.338,104.28,104.49,104.49,104.28,85,56.89411764705882,1702996500000,1702996560000
2023-12-19 14:36:00,5032,104.4644,104.56,104.54,104.56,104.42,77,65.35064935064935,1702996560000,1702996620000
2023-12-19 14:37:00,11820,104.4687,104.52,104.425,104.52,104.4,146,80.95890410958904,1702996620000,1702996680000
2023-12-19 14:38:00,3584,104.404,104.425,104.43,104.43,104.34,68,52.705882352941174,1702996680000,1702996740000
2023-12-19 14:39:00,13857,104.4019,104.43,104.48,104.48,104.29,260,53.29615384615385,1702996740000,1702996800000
2023-12-19 14:40:00,5022,104.3991,104.4,104.48,104.49,104.35,86,58.395348837209305,1702996800000,1702996860000
2023-12-19 14:41:00,3105,104.4102,104.4,104.46,104.46,104.36,77,40.324675324675326,1702996860000,1702996920000
2023-12-19 14:42:00,8101,104.6637,104.5,104.81,104.81,104.49,130,62.315384615384616,1702996920000,1702996980000
2023-12-19 14:43:00,6904,104.6807,104.81,104.615,104.86,104.57,135,51.14074074074074,1702996980000,1702997040000
2023-12-19 14:44:00,1486,104.4526,104.61,104.38,104.61,104.38,52,28.576923076923077,1702997040000,1702997100000
2023-12-19 14:45:00,14992,104.4386,104.37,104.46,104.58,104.37,280,53.542857142857144,1702997100000,1702997160000
2023-12-19 14:46:00,1148,104.4854,104.475,104.45,104.51,104.45,36,31.88888888888889,1702997160000,1702997220000
2023-12-19 14:47:00,10110,104.4293,104.46,104.475,104.53,104.34,175,57.77142857142857,1702997220000,1702997280000
2023-12-19 14:48:00,2644,104.5313,104.53,104.53,104.58,104.53,69,38.31884057971015,1702997280000,1702997340000
2023-12-19 14:49:00,18553,104.4799,104.53,104.43,104.55,104.4,235,78.94893617021276,1702997340000,1702997400000
2023-12-19 14:50:00,9014,104.5197,104.415,104.66,104.68,104.415,138,65.31884057971014,1702997400000,1702997460000
2023-12-19 14:51:00,5647,104.6421,104.66,104.58,104.68,104.57,110,51.336363636363636,1702997460000,1702997520000
2023-12-19 14:52:00,1495,104.6184,104.65,104.62,104.68,104.56,43,34.76744186046512,1702997520000,1702997580000
2023-12-19 14:53:00,5366,104.5234,104.58,104.47,104.58,104.46,101,53.12871287128713,1702997580000,1702997640000
2023-12-19 14:54:00,3273,104.5531,104.505,104.545,104.58,104.505,83,39.433734939759034,1702997640000,1702997700000
2023-12-19 14:55:00,3778,104.5154,104.56,104.43,104.56,104.43,104,36.32692307692308,1702997700000,1702997760000
2023-12-19 14:56:00,2414,104.2325,104.39,104.145,104.39,104.1434,76,31.763157894736842,1702997760000,1702997820000
2023-12-19 14:57:00,913,104.2166,104.2,104.2,104.25,104.19,26,35.11538461538461,1702997820000,1702997880000
2023-12-19 14:58:00,4183,104.0691,104.17,104.04,104.17,104.01,95,44.03157894736842,1702997880000,1702997940000
2023-12-19 14:59:00,1773,104.0684,104.04,104.055,104.08,104.04,41,43.24390243902439,1702997940000,1702998000000
2023-12-19 15:00:00,7036,104.0379,104.132,104.02,104.132,103.97,134,52.507462686567166,1702998000000,1702998060000
2023-12-19 15:01:00,2028,104.0142,103.975,104.03,104.06,103.975,54,37.55555555555556,1702998060000,1702998120000
2023-12-19 15:02:00,1710,103.9944,103.99,104.015,104.015,103.97,24,71.25,1702998120000,1702998180000
