t,v,vw,o,c,h,l,n,z,s,e
2023-07-20 08:05:00,600,84.24,84.24,84.24,84.24,84.24,3,200.0,1689840300000,1689840360000
2023-07-20 10:20:00,300,84.42,84.42,84.42,84.42,84.42,3,100.0,1689848400000,1689848460000
2023-07-20 10:21:00,100,84.74,84.74,84.74,84.74,84.74,1,100.0,1689848460000,1689848520000
2023-07-20 10:33:00,100,84.67,84.67,84.67,84.67,84.67,1,100.0,1689849180000,1689849240000
2023-07-20 10:50:00,600,84.66,84.66,84.66,84.66,84.66,2,300.0,1689850200000,1689850260000
2023-07-20 10:52:00,100,84.6,84.6,84.6,84.6,84.6,1,100.0,1689850320000,1689850380000
2023-07-20 10:57:00,117,84.8,84.8,84.8,84.8,84.8,1,117.0,1689850620000,1689850680000
2023-07-20 11:27:00,300,84.72,84.72,84.72,84.72,84.72,1,300.0,1689852420000,1689852480000
2023-07-20 11:38:00,200,84.64,84.64,84.64,84.64,84.64,1,200.0,1689853080000,1689853140000
2023-07-20 12:23:00,159,84.25,84.25,84.25,84.25,84.25,2,79.5,1689855780000,1689855840000
2023-07-20 12:37:00,104,83.9423,83.94,83.94,83.94,83.94,2,52.0,1689856620000,1689856680000
2023-07-20 13:28:00,100,84.45,84.45,84.45,84.45,84.45,1,100.0,1689859680000,1689859740000
2023-07-20 13:30:00,8042,84.485,84.49,84.58,84.58,84.43,34,236.52941176470588,1689859800000,1689859860000
2023-07-20 13:31:00,4091,84.6309,84.56,84.7,84.7,84.56,31,131.96774193548387,1689859860000,1689859920000
2023-07-20 13:32:00,5643,84.6888,84.67,84.7,84.73,84.66,65,86.81538461538462,1689859920000,1689859980000
2023-07-20 13:33:00,5134,84.7228,84.68,84.76,84.76,84.67,40,128.35,1689859980000,1689860040000
2023-07-20 13:34:00,400,84.6875,84.66,84.65,84.66,84.65,6,66.66666666666667,1689860040000,1689860100000
2023-07-20 13:35:00,1076,84.6467,84.64,84.64,84.66,84.64,13,82.76923076923077,1689860100000,1689860160000
2023-07-20 13:36:00,552,84.5919,84.6,84.58,84.61,84.58,9,61.333333333333336,1689860160000,1689860220000
2023-07-20 13:37:00,3477,84.6463,84.59,84.7,84.7,84.59,33,105.36363636363636,1689860220000,1689860280000
2023-07-20 13:38:00,515,84.6819,84.68,84.68,84.68,84.68,8,64.375,1689860280000,1689860340000
2023-07-20 13:39:00,822,84.6134,84.63,84.62,84.63,84.6,9,91.33333333333333,1689860340000,1689860400000
2023-07-20 13:40:00,1085,84.6078,84.6,84.62,84.62,84.6,8,135.625,1689860400000,1689860460000
2023-07-20 13:41:00,363,84.6508,84.64,84.68,84.68,84.64,5,72.6,1689860460000,1689860520000
2023-07-20 13:43:00,2629,84.6857,84.66,84.71,84.71,84.66,19,138.3684210526316,1689860580000,1689860640000
2023-07-20 13:44:00,957,84.6408,84.64,84.63,84.665,84.63,15,63.8,1689860640000,1689860700000
2023-07-20 13:45:00,337,84.6201,84.62,84.62,84.62,84.62,11,30.636363636363637,1689860700000,1689860760000
2023-07-20 13:46:00,715,84.7013,84.67,84.71,84.71,84.67,16,44.6875,1689860760000,1689860820000
2023-07-20 13:47:00,213,84.7378,84.73,84.745,84.745,84.73,11,19.363636363636363,1689860820000,1689860880000
2023-07-20 13:49:00,448,84.715,84.73,84.71,84.73,84.71,13,34.46153846153846,1689860940000,1689861000000
2023-07-20 13:50:00,569,84.6682,84.66,84.66,84.66,84.66,19,29.94736842105263,1689861000000,1689861060000
2023-07-20 13:51:00,1251,84.6344,84.63,84.65,84.65,84.63,24,52.125,1689861060000,1689861120000
2023-07-20 13:52:00,3142,84.685,84.63,84.72,84.72,84.63,33,95.21212121212122,1689861120000,1689861180000
2023-07-20 13:53:00,551,84.6854,84.69,84.68,84.69,84.68,15,36.733333333333334,1689861180000,1689861240000
